IDfg,Season,Age,G,PA,TBF
3787,2005,22,160,657,
254,2004,26,140,534,
1326,2006,27,154,677,
1383,2004,32,154,707,
190,2003,29,156,719,
945,2004,30,159,713,
1717,2005,26,162,707,
1736,2006,23,153,703,
1101,2003,29,159,725,
841,2007,35,144,589,
945,2003,29,158,695,
2197,2005,22,158,706,
1101,2006,32,161,752,
1736,2007,24,160,765,
243,2004,28,153,658,
970,2006,31,142,594,
4616,2007,24,151,620,
1790,2006,26,157,695,
1079,2004,28,136,583,
847,2006,30,159,728,
254,2007,29,161,684,
393,2007,28,147,645,
1176,2005,29,129,551,
745,2006,30,151,686,
1297,2003,31,161,705,
1573,2005,28,137,578,
745,2005,29,159,713,
778,2005,30,141,594,
319,2004,24,161,681,
906,2004,26,125,577,
1176,2007,31,142,641,
96,2004,27,154,646,
1070,2003,30,147,612,
8001,2007,23,154,706,
1717,2006,27,159,689,
2090,2007,26,161,711,
96,2003,26,156,659,
3531,2007,22,155,682,
89,2005,27,152,654,
1572,2005,25,145,656,
906,2005,27,160,694,
1744,2005,22,158,685,
1605,2006,26,148,608,
2,2003,31,159,673,
589,2007,30,144,636,
847,2003,27,156,734,
1235,2005,31,160,683,
1201,2004,22,152,672,
204,2003,29,134,513,
1744,2007,24,157,680,
818,2003,32,156,690,
157,2003,31,96,413,
804,2004,27,160,688,
990,2004,33,159,711,
971,2004,25,154,725,
300,2004,24,157,687,
97,2005,33,109,432,
828,2006,27,147,628,
690,2005,30,148,618,
941,2006,32,162,709,
738,2003,30,131,562,
166,2007,29,156,716,
513,2003,27,152,676,
409,2006,35,143,610,
1002,2007,29,132,558,
1419,2003,22,143,615,
1201,2005,23,156,687,
766,2007,32,155,701,
4613,2007,23,158,681,
1573,2004,27,140,576,
295,2003,32,146,600,
3787,2006,23,154,661,
1275,2004,32,135,575,
941,2005,31,162,704,
393,2005,26,147,622,
3269,2007,24,160,669,
1311,2005,25,148,648,
1201,2006,24,151,653,
826,2004,30,154,721,
990,2003,32,134,609,
248,2003,29,160,674,
556,2003,27,127,441,
1624,2006,28,157,632,
639,2006,27,156,681,
565,2005,29,158,690,
5015,2007,22,129,548,
527,2007,33,154,653,
1213,2004,27,157,667,
1275,2003,31,144,578,
1070,2006,33,141,634,
993,2004,30,147,658,
4220,2007,22,162,722,
88,2005,27,154,689,
1281,2007,27,132,575,
103,2004,33,150,638,
1702,2006,29,134,517,
1443,2005,28,122,486,
826,2005,31,159,752,
8001,2006,22,158,700,
791,2007,26,158,702,
1383,2003,31,154,653,
1443,2007,30,150,642,
1572,2007,27,145,591,
4810,2006,22,130,492,
409,2003,32,159,698,
1738,2005,23,141,570,
841,2006,34,143,545,
185,2004,30,150,702,
971,2006,27,158,758,
1017,2004,26,157,693,
745,2004,28,150,669,
818,2005,34,139,545,
255,2003,35,153,662,
1281,2004,24,145,625,
432,2007,33,154,682,
1945,2007,25,140,566,
1152,2006,30,146,594,
828,2005,26,131,547,
1119,2004,36,145,606,
157,2005,33,149,664,
3442,2006,26,154,683,
993,2003,29,150,666,
1825,2006,26,119,552,
766,2003,28,162,691,
470,2006,29,159,601,
443,2003,25,162,747,
432,2005,31,144,626,
409,2004,33,143,618,
369,2003,25,101,451,
1286,2005,28,159,732,
841,2004,32,137,547,
527,2003,29,130,557,
217,2004,32,137,536,
906,2003,25,156,654,
1419,2004,23,159,713,
5930,2007,23,161,710,
826,2003,29,119,542,
1935,2007,28,145,625,
918,2006,30,144,560,
1042,2003,27,128,541,
709,2005,30,156,656,
527,2004,30,158,671,
1178,2007,30,124,543,
4599,2007,26,150,659,
1042,2004,28,148,673,
1580,2007,29,115,503,
1326,2004,25,134,590,
1440,2003,29,123,382,
1825,2005,25,122,523,
88,2003,25,156,734,
1572,2004,24,139,538,
443,2004,26,162,748,
4747,2006,25,159,679,
97,2006,34,110,477,
1133,2004,36,107,417,
97,2003,31,153,656,
1888,2005,25,145,553,
153,2006,31,147,690,
4599,2006,25,157,672,
804,2003,26,146,602,
332,2006,26,150,629,
227,2006,28,150,586,
246,2005,38,110,406,
246,2003,36,140,610,
1176,2003,27,122,554,
3797,2007,24,151,638,
256,2003,33,144,569,
971,2005,26,158,732,
55,2003,35,156,679,
1737,2006,25,157,661,
114,2004,35,154,684,
1274,2006,30,154,674,
242,2005,29,158,664,
1326,2003,24,161,735,
525,2003,27,155,643,
945,2005,31,162,719,
217,2003,31,142,521,
556,2006,30,127,495,
4220,2006,21,157,682,
88,2006,28,159,736,
204,2005,31,124,470,
1818,2005,25,84,371,
1070,2004,31,140,562,
1235,2004,30,157,703,
513,2005,29,122,524,
1207,2006,30,132,523,
300,2006,26,135,499,
254,2005,27,157,640,
1002,2004,26,145,606,
1002,2006,28,157,660,
547,2003,35,160,702,
1261,2004,26,125,481,
518,2005,32,150,626,
741,2003,29,142,574,
243,2003,27,158,671,
8370,2007,23,139,581,
57,2005,29,148,611,
1307,2004,26,135,551,
565,2004,28,157,655,
709,2003,28,162,718,
230,2006,34,137,555,
1119,2005,37,149,637,
945,2006,32,156,686,
547,2004,36,156,679,
185,2006,32,149,671,
826,2007,33,156,714,
746,2003,26,137,533,
1108,2004,31,143,603,
1399,2005,29,105,343,
905,2004,28,143,632,
905,2007,31,160,699,
152,2003,24,109,486,
1178,2006,29,149,673,
1101,2005,31,162,739,
950,2003,25,135,553,
1235,2003,29,157,660,
1429,2006,28,135,524,
656,2004,24,159,728,
1873,2006,26,155,667,
778,2006,31,156,665,
57,2003,27,136,535,
8252,2007,24,108,484,
1281,2006,26,162,727,
2090,2006,25,128,498,
217,2005,33,133,539,
454,2004,25,134,553,
295,2005,34,150,590,
1580,2004,26,148,638,
731,2003,27,154,642,
766,2005,30,141,587,
409,2007,36,130,536,
314,2004,29,146,633,
545,2003,28,155,661,
1656,2006,24,92,387,
607,2006,34,159,699,
15,2006,29,153,634,
54,2003,38,147,582,
719,2004,30,152,668,
1605,2005,25,146,546,
2234,2007,25,147,608,
1724,2004,27,154,658,
261,2003,36,151,638,
264,2004,29,138,620,
945,2007,33,158,699,
1286,2006,29,162,748,
958,2003,28,145,613,
941,2003,29,162,703,
6104,2007,25,160,657,
906,2006,28,137,576,
1857,2005,22,131,554,
332,2007,27,161,674,
19,2004,28,144,533,
210,2004,32,152,663,
1297,2005,33,144,616,
319,2005,25,160,671,
261,2005,38,123,490,
525,2007,31,150,650,
1119,2003,35,130,552,
1079,2007,31,151,630,
393,2004,25,141,591,
97,2004,32,137,567,
1201,2007,25,143,627,
1197,2006,31,147,601,
1857,2007,24,109,471,
918,2003,27,140,536,
369,2004,26,141,597,
841,2005,33,142,546,
4792,2007,23,162,696,
8581,2005,30,135,582,
677,2005,30,145,587,
623,2004,34,128,539,
411,2006,39,153,659,
96,2007,30,154,659,
8219,2007,27,140,570,
1876,2006,24,149,587,
1109,2007,42,126,477,
1109,2006,41,130,493,
745,2003,27,128,509,
778,2007,32,150,660,
455,2003,36,143,564,
949,2005,28,154,669,
15,2005,28,149,634,
802,2003,28,144,592,
1327,2007,28,94,304,
731,2007,31,160,650,
1696,2003,25,127,525,
1314,2003,32,143,586,
1095,2003,27,154,628,
1826,2004,24,139,554,
1296,2003,29,158,650,
470,2005,28,160,694,
411,2004,37,148,651,
1275,2005,33,129,525,
19,2005,29,129,460,
513,2004,28,150,649,
639,2003,24,158,608,
182,2005,33,130,393,
2154,2007,27,144,648,
1213,2003,26,162,706,
1413,2004,29,142,578,
867,2004,35,150,606,
690,2003,28,124,554,
1534,2006,27,150,635,
230,2004,32,120,542,
959,2003,31,131,561,
918,2004,28,111,432,
1849,2007,24,118,506,
230,2003,31,110,469,
1326,2005,26,156,678,
677,2004,29,152,663,
7781,2007,28,123,559,
8219,2006,26,99,372,
1038,2004,26,152,652,
166,2006,28,138,630,
670,2006,34,129,567,
443,2006,28,162,750,
778,2003,28,112,467,
911,2006,32,146,611,
818,2006,35,139,579,
242,2006,30,152,643,
1129,2003,35,130,498,
1659,2004,30,162,680,
4792,2005,21,70,274,
1249,2003,32,147,602,
4511,2006,24,109,439,
1106,2006,34,122,481,
114,2007,38,133,593,
607,2004,32,123,524,
1322,2003,29,136,644,
89,2004,26,102,434,
256,2006,36,137,432,
768,2006,28,133,390,
990,2006,35,158,717,
210,2006,34,130,558,
3469,2006,28,65,249,
210,2005,33,152,650,
327,2005,35,128,555,
319,2007,27,152,632,
1002,2005,27,123,506,
1908,2006,24,156,631,
1659,2007,33,143,634,
1908,2007,25,161,720,
762,2005,28,133,477,
1392,2006,31,136,572,
639,2007,28,149,639,
905,2006,30,143,606,
1624,2007,29,147,653,
246,2007,40,136,559,
719,2007,33,156,662,
1275,2006,34,136,580,
19,2003,27,143,510,
1624,2005,27,132,492,
993,2006,32,143,626,
166,2003,25,112,512,
455,2004,37,82,316,
1564,2007,28,124,507,
302,2003,34,137,589,
1297,2006,34,144,618,
548,2007,31,153,668,
1119,2007,39,136,562,
525,2004,28,161,688,
393,2006,27,153,652,
2106,2007,28,144,530,
6307,2006,24,144,508,
1398,2005,32,145,674,
230,2005,33,142,560,
5811,2006,30,144,542,
1677,2007,26,131,510,
1826,2007,27,153,659,
88,2004,26,143,632,
653,2005,35,137,563,
78,2004,34,145,606,
52,2005,34,150,670,
513,2007,31,135,615,
548,2005,29,132,565,
1152,2005,29,72,311,
1578,2006,28,100,284,
1845,2005,24,101,407,
1885,2006,27,150,575,
1086,2003,40,145,603,
1152,2003,27,100,328,
1266,2003,38,154,654,
57,2004,28,148,621,
1930,2007,24,137,508,
15,2007,30,115,456,
1286,2004,27,160,739,
955,2004,28,134,517,
1935,2006,27,147,680,
337,2005,31,110,422,
185,2005,31,148,688,
1261,2005,27,150,615,
549,2005,39,155,651,
591,2003,25,158,635,
1286,2003,26,160,713,
1591,2006,32,136,534,
1677,2006,25,153,462,
520,2003,26,150,582,
1021,2003,22,146,578,
1580,2005,27,158,720,
1854,2007,31,104,453,
565,2003,27,139,556,
653,2006,36,134,586,
766,2006,31,153,675,
1551,2006,29,90,296,
243,2007,31,162,697,
1873,2005,25,125,526,
55,2005,37,155,672,
369,2006,28,96,405,
1307,2007,29,139,601,
1241,2006,32,128,499,
731,2004,28,138,569,
217,2007,35,131,518,
653,2007,37,116,486,
1818,2004,24,151,623,
1207,2004,28,143,592,
166,2004,26,159,736,
662,2003,31,147,630,
3410,2007,23,113,492,
255,2004,36,74,311,
1891,2005,25,107,431,
84,2004,36,148,648,
1659,2005,31,162,704,
1049,2004,33,147,623,
300,2003,23,83,347,
738,2004,31,118,488,
3057,2006,24,99,325,
950,2007,29,109,454,
527,2006,32,153,631,
690,2004,29,157,681,
6195,2007,25,130,566,
1392,2007,32,149,574,
1017,2007,29,135,535,
652,2003,36,149,618,
662,2006,34,124,551,
98,2005,25,128,373,
4511,2007,25,144,608,
10,2005,30,158,713,
5811,2007,31,135,513,
235,2006,34,129,511,
795,2005,28,116,408,
6104,2006,24,155,606,
1307,2005,27,131,501,
1430,2004,27,104,435,
4730,2005,24,141,544,
255,2006,38,137,559,
1297,2004,32,128,551,
114,2005,36,154,675,
3269,2006,23,122,508,
843,2006,27,124,494,
2184,2006,26,117,252,
709,2006,31,158,663,
4191,2007,24,94,355,
1327,2004,25,89,326,
1464,2004,27,128,481,
847,2005,29,156,682,
3442,2007,27,159,728,
623,2003,33,131,566,
1235,2007,33,155,653,
1129,2004,36,135,487,
4616,2006,23,121,468,
731,2005,29,98,416,
2178,2007,26,137,576,
804,2005,28,148,661,
153,2005,30,131,526,
185,2003,29,145,690,
185,2007,33,141,605,
970,2007,32,112,441,
639,2005,26,156,650,
443,2007,29,162,729,
2722,2006,25,90,314,
1875,2007,26,90,337,
828,2003,24,96,406,
762,2006,29,107,418,
1744,2004,21,160,685,
1771,2007,29,135,384,
3787,2004,21,69,283,
3469,2007,29,132,425,
302,2004,35,126,539,
32,2003,34,148,621,
141,2005,28,139,518,
731,2006,30,147,611,
762,2004,27,134,506,
54,2004,39,162,706,
1617,2005,28,158,622,
1133,2003,35,103,396,
4229,2007,23,88,353,
1534,2007,28,144,623,
670,2005,33,115,480,
653,2003,33,121,531,
918,2005,29,99,392,
1038,2003,25,146,639,
677,2007,32,147,557,
2450,2007,28,121,335,
1079,2003,27,109,451,
1826,2006,26,122,460,
589,2005,28,151,650,
1207,2005,29,103,432,
3622,2006,23,150,578,
1112,2007,32,150,590,
971,2003,24,156,689,
411,2005,38,152,651,
1760,2007,26,66,197,
2154,2005,25,88,348,
1904,2006,26,149,557,
518,2003,30,108,425,
455,2005,38,100,367,
1402,2005,31,128,518,
7208,2007,23,123,484,
1617,2004,27,159,668,
4646,2007,23,82,334,
911,2005,31,145,579,
6265,2006,24,126,441,
1573,2007,30,152,661,
1258,2006,30,126,422,
1737,2007,26,157,668,
57,2007,31,153,659,
651,2004,31,157,671,
153,2004,29,87,317,
847,2004,28,145,658,
520,2007,30,110,430,
5995,2007,25,145,534,
1736,2003,20,69,292,
4599,2005,24,131,522,
1656,2004,22,136,565,
256,2004,34,125,504,
157,2007,35,126,527,
662,2004,32,143,594,
513,2006,30,142,652,
5209,2007,23,151,601,
1825,2007,27,157,703,
1021,2004,23,130,564,
454,2005,26,146,540,
144,2005,29,114,430,
947,2003,29,145,535,
1876,2005,23,152,635,
1430,2005,28,152,595,
1430,2006,29,150,566,
369,2007,29,61,244,
759,2005,29,76,254,
312,2004,27,139,485,
1790,2007,27,157,684,
50,2003,24,117,487,
916,2006,36,141,539,
1070,2005,32,76,343,
1260,2007,28,120,339,
2009,2004,30,95,412,
2113,2007,26,83,279,
196,2005,29,152,645,
607,2005,33,162,690,
1440,2004,30,108,337,
1002,2003,25,159,670,
1176,2004,28,126,555,
1286,2007,30,156,692,
311,2003,30,160,656,
1093,2003,34,152,634,
303,2003,30,138,502,
11,2004,30,125,543,
24,2003,28,119,430,
281,2005,32,109,383,
795,2004,27,135,488,
1430,2003,26,128,436,
688,2004,34,95,238,
3856,2007,27,67,276,
190,2006,32,122,523,
949,2004,27,127,534,
2962,2004,25,83,267,
934,2004,26,142,562,
1079,2005,29,87,361,
5930,2006,22,147,542,
607,2003,31,157,671,
1152,2007,31,140,552,
623,2005,35,150,609,
332,2005,25,112,448,
1106,2005,33,114,468,
746,2006,29,140,543,
1296,2004,30,153,636,
549,2003,37,153,717,
227,2003,25,151,580,
1106,2003,31,129,545,
580,2005,34,133,512,
1178,2004,27,149,642,
995,2005,29,142,512,
719,2003,29,152,621,
1443,2006,29,124,500,
1,2007,29,133,448,
411,2007,40,145,575,
261,2007,40,87,360,
505,2003,29,155,635,
243,2006,30,161,695,
2106,2006,27,71,230,
432,2006,32,145,649,
2103,2006,27,142,573,
893,2006,37,126,439,
344,2004,22,110,364,
2151,2006,23,117,467,
856,2003,31,137,534,
2106,2005,26,102,301,
1241,2005,31,130,475,
1307,2006,28,157,650,
1904,2007,27,152,632,
941,2007,33,133,569,
131,2003,37,149,646,
1790,2005,25,138,573,
45,2005,29,120,450,
84,2003,35,147,578,
1609,2004,22,142,556,
1070,2007,34,151,651,
2129,2006,25,129,481,
2437,2007,26,102,374,
719,2005,31,147,583,
1386,2004,28,138,484,
1311,2006,26,156,714,
2090,2004,23,111,460,
1112,2005,30,156,615,
1555,2005,29,118,423,
1095,2005,29,129,568,
1095,2004,28,154,713,
10,2004,29,142,637,
1201,2003,21,151,661,
1222,2003,25,107,404,
1017,2005,27,158,639,
94,2006,30,140,278,
1384,2003,35,121,357,
4556,2007,23,96,375,
1717,2004,25,120,472,
1617,2006,29,157,640,
1015,2003,26,116,358,
1258,2004,28,112,312,
1408,2005,35,135,267,
255,2007,39,155,624,
7619,2007,23,111,414,
1771,2006,28,124,323,
719,2006,32,109,456,
359,2005,32,110,433,
2103,2007,28,144,604,
1258,2007,31,124,353,
651,2003,30,160,691,
1500,2004,28,113,437,
243,2005,29,162,688,
1878,2004,27,133,446,
735,2003,28,136,548,
1888,2006,26,154,662,
911,2004,30,137,590,
3255,2007,24,100,301,
1398,2004,31,138,420,
2437,2006,25,104,399,
8581,2006,31,138,627,
227,2005,27,132,471,
890,2005,32,124,435,
1042,2005,29,139,629,
1656,2003,21,156,684,
129,2003,37,102,379,
1178,2005,28,153,692,
1326,2007,28,149,642,
728,2004,26,145,624,
993,2005,31,150,676,
8219,2005,25,74,252,
1166,2004,30,90,280,
242,2004,28,155,643,
1129,2005,37,93,329,
1523,2006,29,110,390,
933,2003,37,121,369,
634,2005,31,122,514,
1119,2006,38,115,473,
1003,2003,26,56,248,
1041,2004,33,127,480,
856,2005,33,97,400,
2722,2007,26,127,432,
738,2006,33,76,289,
1241,2003,29,133,535,
1168,2004,36,138,538,
1153,2006,36,110,408,
359,2004,31,129,424,
1281,2003,23,146,589,
1073,2005,35,77,219,
470,2004,27,131,458,
1112,2004,29,144,531,
24,2005,30,119,449,
103,2005,34,103,423,
1738,2007,25,152,647,
204,2006,32,114,453,
337,2004,30,114,445,
1830,2005,26,81,377,
565,2006,30,122,486,
580,2004,33,107,392,
65,2005,35,114,431,
337,2003,29,118,437,
65,2004,34,110,442,
738,2005,32,97,404,
1580,2003,25,71,270,
11,2005,31,153,667,
890,2004,31,143,511,
470,2007,30,151,577,
1736,2005,22,161,733,
1399,2003,27,76,125,
3811,2006,26,53,159,
6307,2005,23,51,160,
5631,2007,22,98,311,
1449,2006,28,106,331,
947,2006,32,134,312,
893,2003,34,68,273,
634,2003,29,108,463,
4521,2007,27,97,300,
369,2005,27,75,316,
1322,2004,30,92,430,
319,2003,23,116,469,
1698,2006,26,78,260,
1413,2003,28,154,645,
6265,2007,25,153,507,
658,2003,36,66,253,
117,2004,39,100,378,
4606,2007,26,110,380,
131,2004,38,140,579,
235,2003,31,90,281,
4022,2006,21,130,524,
1888,2004,24,143,532,
8581,2007,32,135,533,
1605,2007,27,136,503,
746,2005,28,128,497,
1826,2005,25,121,476,
1235,2006,32,149,635,
8585,2006,24,157,584,
3797,2005,22,124,427,
281,2003,30,152,601,
520,2006,29,111,429,
1058,2003,26,116,484,
1443,2003,26,154,622,
443,2005,27,162,719,
153,2003,28,144,513,
2076,2005,25,129,356,
327,2003,33,53,201,
15,2004,27,58,242,
1885,2007,28,152,606,
949,2007,30,155,598,
1551,2003,26,40,140,
949,2006,29,144,567,
7243,2006,33,65,213,
1142,2007,27,47,190,
529,2004,32,150,588,
319,2006,26,160,683,
190,2004,30,81,354,
242,2007,31,151,636,
1523,2004,27,61,184,
580,2006,35,99,339,
3190,2007,25,137,382,
505,2005,31,126,509,
320,2005,29,141,563,
3057,2007,25,75,263,
905,2003,27,121,461,
959,2004,32,131,529,
1935,2004,25,72,248,
37,2003,30,158,581,
1679,2004,25,94,287,
1041,2005,34,137,520,
4810,2007,23,139,552,
335,2004,40,111,386,
128,2004,26,139,531,
635,2004,33,140,547,
867,2005,36,160,671,
1025,2004,31,127,431,
1737,2005,24,141,543,
5590,2007,26,136,518,
2234,2005,23,87,334,
1638,2006,27,127,452,
8585,2007,25,155,559,
1724,2005,28,147,590,
1275,2007,35,129,515,
1112,2006,31,160,644,
1232,2006,29,62,232,
10,2006,31,123,552,
1210,2005,29,135,463,
11,2003,29,67,284,
1384,2007,39,125,405,
916,2007,37,116,417,
728,2007,29,46,192,
1503,2003,30,99,401,
735,2006,31,149,578,
744,2004,28,117,324,
843,2004,25,134,426,
2,2007,35,108,450,
370,2006,30,91,282,
464,2007,37,76,218,
3605,2005,25,39,136,
1041,2003,32,121,474,
2167,2005,25,109,434,
1503,2005,32,33,121,
1112,2003,28,95,249,
235,2005,33,110,417,
1073,2006,36,112,290,
254,2003,25,93,170,
1399,2004,28,115,346,
1464,2005,28,157,623,
1305,2003,25,124,514,
859,2004,30,139,576,
1130,2003,38,108,434,
791,2006,25,149,587,
1702,2005,28,142,439,
236,2007,29,117,391,
854,2003,35,138,453,
1108,2006,33,145,566,
2579,2007,28,115,429,
1186,2005,35,143,424,
6104,2005,23,105,407,
1307,2003,25,142,521,
3114,2006,22,151,655,
1399,2007,31,105,295,
3913,2007,26,74,261,
1658,2003,24,110,404,
7007,2007,24,111,396,
88,2007,29,138,643,
3913,2005,24,76,218,
4253,2007,24,35,64,
261,2006,39,98,378,
1402,2006,32,132,301,
37,2006,33,119,321,
1873,2004,24,121,439,
1491,2006,28,122,486,
931,2004,33,85,311,
549,2004,38,156,700,
314,2005,30,137,587,
690,2006,31,147,555,
856,2004,32,121,498,
105,2005,26,44,91,
867,2003,34,126,505,
74,2004,29,59,263,
523,2003,31,108,414,
1926,2007,27,107,294,
153,2007,32,140,579,
859,2003,29,142,586,
662,2005,33,132,496,
300,2007,27,132,503,
471,2005,31,118,313,
2164,2005,25,108,359,
728,2003,25,143,585,
1210,2003,27,130,498,
52,2004,33,140,551,
2240,2007,26,152,536,
670,2003,31,107,440,
5928,2007,21,18,84,
1717,2003,24,30,107,
1857,2004,21,35,122,
937,2006,35,103,204,
1318,2007,29,94,183,
4727,2007,23,33,127,
1388,2006,33,98,335,
210,2007,35,133,569,
890,2003,30,157,658,
1703,2007,25,38,80,
651,2005,32,158,656,
248,2006,32,155,646,
270,2004,25,126,416,
87,2004,45,125,361,
853,2003,37,117,374,
505,2004,30,104,432,
518,2004,31,113,457,
1197,2005,30,150,609,
248,2005,31,82,343,
2151,2007,24,139,560,
690,2007,32,132,464,
916,2004,34,152,638,
1402,2004,30,107,387,
3867,2007,27,59,177,
802,2005,30,87,347,
370,2003,27,74,205,
514,2005,29,99,240,
959,2005,33,118,443,
6073,2007,25,67,199,
1534,2005,26,126,470,
254,2006,28,109,445,
995,2004,28,155,555,
1260,2003,24,47,175,
226,2004,34,146,652,
8259,2007,23,68,248,
157,2006,34,155,705,
98,2006,26,131,369,
152,2005,26,121,433,
1327,2005,26,102,395,
1420,2005,29,139,467,
320,2004,28,135,532,
454,2006,27,132,495,
373,2004,31,113,391,
74,2005,30,77,293,
1502,2005,26,111,375,
10,2003,28,120,517,
2231,2005,24,30,112,
1779,2004,27,56,177,
204,2004,30,48,167,
370,2005,29,85,242,
968,2003,36,43,156,
1015,2004,27,155,644,
5997,2007,25,130,477,
1456,2003,27,107,374,
1397,2005,28,145,561,
1213,2006,29,131,517,
3174,2006,23,49,179,
295,2004,33,110,460,
4747,2005,24,47,174,
2521,2005,23,150,631,
1891,2006,26,115,412,
6195,2006,24,120,474,
6,2004,32,57,133,
1861,2005,23,115,274,
4885,2007,26,28,118,
270,2005,26,133,368,
959,2006,34,67,230,
144,2004,28,86,334,
843,2005,26,106,376,
1578,2007,29,118,443,
1305,2005,27,147,537,
1261,2007,29,101,308,
2041,2007,26,113,399,
1449,2007,29,121,405,
2364,2005,25,79,203,
753,2004,24,109,358,
1743,2003,26,77,321,
45,2006,30,97,371,
970,2005,30,56,223,
2129,2007,26,133,494,
25,2004,29,73,218,
1106,2004,32,124,450,
1,2006,28,132,378,
1017,2003,25,150,615,
7007,2005,22,114,421,
1698,2007,27,120,448,
1724,2003,26,34,83,
6035,2007,25,46,112,
2192,2005,22,26,105,
1419,2007,26,58,232,
1251,2003,33,82,346,
13,2003,28,63,235,
4251,2006,23,59,226,
505,2007,33,136,508,
55,2004,36,105,451,
1305,2006,28,109,312,
344,2006,24,84,304,
1779,2006,29,86,244,
332,2003,23,82,338,
1384,2005,37,127,466,
892,2003,26,119,453,
2140,2006,20,30,131,
1015,2005,28,59,238,
1491,2007,29,148,604,
1168,2003,35,138,547,
523,2004,32,109,362,
653,2004,34,81,278,
990,2007,36,121,552,
802,2007,32,147,625,
1207,2003,27,43,153,
270,2003,24,80,245,
294,2004,32,69,231,
2167,2007,27,117,495,
246,2006,39,129,522,
305,2005,24,34,84,
958,2005,30,129,441,
359,2006,33,138,504,
580,2007,36,110,391,
736,2005,28,116,433,
744,2005,29,98,293,
561,2004,29,144,579,
890,2006,33,142,588,
469,2004,33,131,531,
1322,2007,33,146,630,
2197,2004,21,43,159,
24,2007,32,134,517,
89,2006,28,141,626,
6387,2007,24,105,133,
84,2005,37,142,549,
19,2006,30,139,503,
227,2004,26,144,543,
670,2004,32,113,371,
918,2007,31,106,409,
1135,2003,24,66,221,
1169,2005,34,134,485,
520,2004,27,159,599,
1003,2004,27,155,581,
585,2005,30,80,248,
1074,2003,26,80,269,
236,2004,26,129,472,
315,2005,33,97,292,
411,2003,36,64,285,
395,2005,30,68,184,
213,2004,36,91,307,
395,2007,32,123,353,
2073,2006,25,18,58,
1643,2003,25,27,68,
3707,2007,24,18,60,
579,2007,32,79,133,
294,2003,31,40,86,
900,2007,32,14,60,
433,2004,31,57,167,
202,2004,33,59,182,
297,2004,29,30,72,
6274,2006,23,57,191,
175,2003,34,105,231,
370,2004,28,51,182,
607,2007,35,149,636,
1803,2006,26,61,89,
2521,2004,22,50,185,
55,2006,38,153,668,
741,2007,33,72,192,
141,2003,26,160,682,
1205,2005,33,64,174,
24,2006,31,117,458,
995,2003,27,77,193,
4443,2006,26,56,219,
1702,2003,26,114,457,
94,2003,27,134,536,
893,2005,36,113,442,
843,2003,24,57,185,
741,2006,32,91,361,
312,2005,28,142,505,
1617,2003,26,86,293,
2331,2006,27,87,309,
1849,2006,23,95,413,
2164,2006,26,123,413,
359,2003,30,144,647,
1708,2005,25,98,287,
466,2003,29,126,460,
906,2007,29,90,379,
1591,2004,30,102,256,
1876,2007,25,97,408,
848,2004,32,74,204,
1067,2004,35,148,658,
3708,2007,26,75,219,
1766,2004,23,115,400,
549,2006,40,145,607,
1638,2004,25,96,329,
4400,2006,25,49,120,
54,2006,41,139,481,
65,2006,36,101,376,
2090,2005,24,146,519,
1124,2003,29,35,82,
1572,2006,26,105,452,
1176,2006,30,110,495,
1424,2003,29,97,377,
65,2003,33,114,400,
2041,2005,24,118,430,
52,2006,35,105,415,
3811,2007,27,148,597,
1190,2003,36,34,86,
1638,2003,24,114,346,
25,2005,30,75,203,
620,2003,30,120,353,
383,2004,25,46,179,
1703,2005,23,40,101,
7208,2005,21,23,47,
4730,2004,23,18,66,
709,2004,29,23,104,
4556,2006,22,48,111,
514,2007,31,52,157,
1737,2004,23,74,312,
1390,2003,42,110,293,
1296,2005,31,115,437,
802,2004,29,110,467,
1904,2004,24,110,356,
1440,2006,32,87,256,
834,2003,31,66,175,
1397,2004,27,107,156,
196,2004,28,148,604,
1744,2003,20,87,346,
6307,2007,25,94,261,
2,2004,32,112,475,
464,2004,34,98,257,
804,2007,30,119,389,
1241,2007,33,103,377,
2158,2007,28,142,358,
1534,2004,25,115,382,
538,2006,35,47,190,
