IDfg,Season,Age,G,PA,TBF
12182,2017-01-01,27,1,0,
12183,2017-01-01,28,69,0,
12185,2017-01-01,24,8,0,
12235,2017-01-01,28,8,0,
12237,2017-01-01,27,16,0,
12249,2017-01-01,27,13,0,
12277,2017-01-01,29,13,0,
12297,2017-01-01,27,6,0,
12360,2017-01-01,28,20,1,
12452,2017-01-01,27,28,1,
12499,2017-01-01,28,2,0,
12537,2017-01-01,27,6,0,
12555,2017-01-01,27,47,0,
12562,2017-01-01,26,7,0,
12572,2017-01-01,29,72,0,
12586,2017-01-01,27,13,0,
12638,2017-01-01,29,9,0,
12673,2017-01-01,28,1,0,
12691,2017-01-01,27,9,0,
12703,2017-01-01,26,32,3,
12756,2017-01-01,27,1,0,
12763,2017-01-01,26,62,1,
12768,2017-01-01,27,27,0,
12774,2017-01-01,26,4,0,
12777,2017-01-01,27,50,1,
12790,2017-01-01,24,8,0,
12800,2017-01-01,27,12,0,
12803,2017-01-01,26,11,0,
12804,2017-01-01,24,20,3,
12808,2017-01-01,26,27,3,
12828,2017-01-01,27,15,0,
12857,2017-01-01,26,21,0,
12863,2017-01-01,27,70,0,
12876,2017-01-01,26,45,0,
12890,2017-01-01,25,70,0,
12905,2017-01-01,27,4,0,
12910,2017-01-01,26,63,0,
12917,2017-01-01,24,28,0,
12938,2017-01-01,24,9,1,
12963,2017-01-01,27,4,0,
12988,2017-01-01,27,71,0,
13042,2017-01-01,27,57,0,
13048,2017-01-01,36,6,0,
13058,2017-01-01,25,22,0,
13119,2017-01-01,27,1,0,
13128,2017-01-01,26,2,0,
13133,2017-01-01,26,41,0,
13150,2017-01-01,24,4,2,
13172,2017-01-01,27,8,0,
13182,2017-01-01,24,30,0,
13188,2017-01-01,24,21,0,
13194,2017-01-01,27,44,3,
13211,2017-01-01,27,45,0,
13287,2017-01-01,27,14,0,
13293,2017-01-01,27,72,0,
13313,2017-01-01,28,3,0,
13322,2017-01-01,25,28,0,
13323,2017-01-01,26,59,0,
13331,2017-01-01,26,1,0,
13345,2017-01-01,25,10,0,
13346,2017-01-01,26,37,2,
13360,2017-01-01,25,48,0,
13394,2017-01-01,26,3,4,
13395,2017-01-01,26,1,0,
13418,2017-01-01,26,57,0,
13420,2017-01-01,26,1,0,
13424,2017-01-01,26,24,0,
13435,2017-01-01,26,1,0,
13442,2017-01-01,26,16,0,
13449,2017-01-01,26,69,0,
13475,2017-01-01,24,22,0,
13485,2017-01-01,24,37,0,
13528,2017-01-01,26,76,1,
13530,2017-01-01,24,6,0,
13533,2017-01-01,28,12,0,
13549,2017-01-01,27,5,0,
13560,2017-01-01,25,24,1,
13572,2017-01-01,26,10,0,
13580,2017-01-01,25,44,1,
13607,2017-01-01,25,74,1,
13619,2017-01-01,24,20,3,
13654,2017-01-01,25,24,2,
13674,2017-01-01,27,2,0,
13684,2017-01-01,24,7,3,
13685,2017-01-01,25,56,0,
13688,2017-01-01,25,5,0,
13699,2017-01-01,23,16,0,
13713,2017-01-01,27,66,1,
13758,2017-01-01,26,56,0,
13763,2017-01-01,25,65,0,
13764,2017-01-01,22,66,0,
13780,2017-01-01,26,55,0,
13799,2017-01-01,25,24,0,
13801,2017-01-01,26,6,0,
13892,2017-01-01,27,57,2,
13911,2017-01-01,27,66,0,
13974,2017-01-01,27,49,0,
14016,2017-01-01,27,20,0,
14033,2017-01-01,27,4,0,
14093,2017-01-01,25,22,0,
14107,2017-01-01,26,34,2,
14120,2017-01-01,23,22,3,
14139,2017-01-01,24,2,0,
14165,2017-01-01,23,2,0,
14200,2017-01-01,26,9,0,
14212,2017-01-01,23,35,4,
14239,2017-01-01,28,20,0,
14241,2017-01-01,26,13,0,
14272,2017-01-01,26,5,2,
14295,2017-01-01,25,69,0,
14309,2017-01-01,24,23,0,
14382,2017-01-01,25,8,0,
14391,2017-01-01,22,7,0,
14449,2017-01-01,28,4,0,
14470,2017-01-01,27,14,0,
14508,2017-01-01,23,2,0,
14510,2017-01-01,23,1,0,
14524,2017-01-01,23,47,0,
14527,2017-01-01,24,1,0,
14532,2017-01-01,23,2,0,
14542,2017-01-01,24,35,0,
14552,2017-01-01,22,1,0,
14605,2017-01-01,30,43,1,
14665,2017-01-01,24,6,0,
14672,2017-01-01,25,6,0,
14681,2017-01-01,24,2,0,
14696,2017-01-01,24,39,0,
14710,2017-01-01,23,66,1,
14711,2017-01-01,22,9,0,
14739,2017-01-01,23,10,3,
14741,2017-01-01,27,30,0,
14771,2017-01-01,26,34,2,
14776,2017-01-01,27,11,0,
14812,2017-01-01,25,6,1,
14814,2017-01-01,26,11,0,
14825,2017-01-01,25,18,1,
14832,2017-01-01,25,7,0,
14844,2017-01-01,26,23,0,
14860,2017-01-01,26,2,0,
14874,2017-01-01,25,11,0,
14875,2017-01-01,25,9,0,
14899,2017-01-01,25,5,0,
14914,2017-01-01,25,9,0,
14966,2017-01-01,24,7,0,
14974,2017-01-01,26,9,0,
14986,2017-01-01,25,16,0,
14996,2017-01-01,23,6,0,
15006,2017-01-01,26,10,0,
15007,2017-01-01,24,13,1,
15010,2017-01-01,25,76,0,
15028,2017-01-01,24,6,0,
15033,2017-01-01,25,4,0,
15036,2017-01-01,23,7,0,
15042,2017-01-01,25,19,0,
15046,2017-01-01,24,4,0,
15051,2017-01-01,24,21,0,
15091,2017-01-01,23,1,0,
15100,2017-01-01,25,9,0,
15101,2017-01-01,26,10,0,
15118,2017-01-01,25,11,0,
15124,2017-01-01,24,3,1,
15126,2017-01-01,22,1,0,
15130,2017-01-01,23,2,0,
15157,2017-01-01,25,14,2,
15179,2017-01-01,26,5,0,
15200,2017-01-01,25,2,0,
15215,2017-01-01,25,8,0,
15231,2017-01-01,24,4,0,
15232,2017-01-01,24,12,2,
15239,2017-01-01,26,28,0,
15240,2017-01-01,25,33,0,
15258,2017-01-01,25,3,0,
15264,2017-01-01,23,64,0,
15267,2017-01-01,24,9,0,
15285,2017-01-01,24,10,0,
15290,2017-01-01,27,31,0,
15306,2017-01-01,26,51,0,
15378,2017-01-01,26,1,1,
15423,2017-01-01,26,5,0,
15451,2017-01-01,25,3,0,
15458,2017-01-01,24,16,0,
15463,2017-01-01,24,1,0,
15474,2017-01-01,22,7,0,
15514,2017-01-01,26,19,1,
15524,2017-01-01,22,2,1,
15552,2017-01-01,26,40,0,
15570,2017-01-01,25,10,0,
15594,2017-01-01,26,38,4,
15603,2017-01-01,25,19,2,
15627,2017-01-01,25,10,1,
15639,2017-01-01,25,1,0,
15684,2017-01-01,22,39,0,
15688,2017-01-01,22,2,0,
15761,2017-01-01,22,24,0,
15764,2017-01-01,28,30,3,
15853,2017-01-01,24,15,2,
15915,2017-01-01,22,10,0,
15947,2017-01-01,25,21,0,
15964,2017-01-01,23,2,0,
16058,2017-01-01,25,8,0,
16086,2017-01-01,24,59,1,
16128,2017-01-01,24,9,0,
16155,2017-01-01,24,7,0,
16159,2017-01-01,23,11,0,
16165,2017-01-01,23,3,0,
16258,2017-01-01,23,30,0,
16318,2017-01-01,23,26,1,
16344,2017-01-01,22,18,0,
16348,2017-01-01,22,7,0,
16400,2017-01-01,23,8,0,
16419,2017-01-01,23,6,0,
16507,2017-01-01,24,41,0,
16513,2017-01-01,23,12,0,
16588,2017-01-01,24,37,0,
16684,2017-01-01,24,6,0,
16731,2017-01-01,25,4,0,
16793,2017-01-01,24,17,0,
16904,2017-01-01,28,3,4,
17002,2017-01-01,26,37,0,
17098,2017-01-01,22,1,0,
17149,2017-01-01,24,7,0,
17233,2017-01-01,26,42,1,
17303,2017-01-01,21,32,0,
17355,2017-01-01,25,19,0,
17418,2017-01-01,23,6,0,
17553,2017-01-01,23,11,0,
17586,2017-01-01,22,2,0,
17695,2017-01-01,24,23,0,
17780,2017-01-01,22,35,0,
18006,2017-01-01,24,1,1,
18064,2017-01-01,24,46,0,
18114,2017-01-01,24,14,0,
18282,2017-01-01,24,68,0,
18311,2017-01-01,23,7,0,
18655,2017-01-01,23,16,0,
18684,2017-01-01,21,8,0,
18719,2017-01-01,34,62,0,
18806,2017-01-01,26,37,0,
18815,2017-01-01,22,31,4,
18820,2017-01-01,26,6,0,
19341,2017-01-01,28,8,1,
19374,2017-01-01,22,8,0,
36,2018-01-01,31,48,0,
375,2018-01-01,45,28,4,
404,2018-01-01,37,29,0,
494,2018-01-01,41,68,0,
711,2018-01-01,31,2,0,
1118,2018-01-01,34,28,1,
1157,2018-01-01,31,65,1,
1246,2018-01-01,32,21,0,
1247,2018-01-01,32,75,0,
1345,2018-01-01,32,13,0,
1483,2018-01-01,30,9,0,
1514,2018-01-01,36,51,0,
1581,2018-01-01,31,43,0,
1837,2018-01-01,38,33,0,
1841,2018-01-01,34,17,2,
1852,2018-01-01,37,58,0,
1890,2018-01-01,29,39,0,
2237,2018-01-01,36,21,0,
2391,2018-01-01,30,63,0,
2520,2018-01-01,31,31,4,
2660,2018-01-01,31,40,0,
2859,2018-01-01,32,1,0,
2873,2018-01-01,37,26,0,
2882,2018-01-01,28,70,1,
2895,2018-01-01,30,44,0,
2951,2018-01-01,30,2,0,
3096,2018-01-01,30,69,0,
3132,2018-01-01,33,72,0,
3164,2018-01-01,28,38,0,
3184,2018-01-01,32,30,0,
3192,2018-01-01,33,61,0,
3200,2018-01-01,35,5,0,
3201,2018-01-01,34,27,2,
3240,2018-01-01,30,41,0,
3281,2018-01-01,34,56,0,
3299,2018-01-01,33,34,0,
3321,2018-01-01,35,20,0,
3542,2018-01-01,29,28,2,
3548,2018-01-01,29,25,0,
3555,2018-01-01,34,22,0,
3656,2018-01-01,35,62,0,
3840,2018-01-01,35,72,1,
3950,2018-01-01,28,40,1,
3993,2018-01-01,28,3,0,
4020,2018-01-01,33,74,0,
4026,2018-01-01,30,49,4,
4070,2018-01-01,33,60,2,
4079,2018-01-01,32,31,0,
4090,2018-01-01,34,17,0,
4168,2018-01-01,31,15,0,
4259,2018-01-01,33,57,1,
4264,2018-01-01,33,41,0,
4300,2018-01-01,35,34,0,
4301,2018-01-01,30,71,1,
4505,2018-01-01,32,25,2,
4538,2018-01-01,35,39,3,
4682,2018-01-01,37,30,0,
4696,2018-01-01,32,33,0,
4772,2018-01-01,32,29,4,
4776,2018-01-01,31,7,0,
4878,2018-01-01,27,37,0,
4891,2018-01-01,39,39,0,
4971,2018-01-01,33,41,1,
5003,2018-01-01,31,71,0,
5070,2018-01-01,32,45,0,
5114,2018-01-01,28,70,0,
5172,2018-01-01,34,7,0,
5224,2018-01-01,33,67,0,
5257,2018-01-01,28,19,2,
5279,2018-01-01,30,7,0,
5358,2018-01-01,29,76,0,
5401,2018-01-01,30,61,1,
5420,2018-01-01,30,55,4,
5448,2018-01-01,34,62,1,
5498,2018-01-01,27,39,0,
5525,2018-01-01,33,16,0,
5615,2018-01-01,30,34,0,
5640,2018-01-01,33,73,0,
5766,2018-01-01,27,35,0,
5830,2018-01-01,29,8,0,
5985,2018-01-01,28,10,0,
6033,2018-01-01,28,48,0,
6216,2018-01-01,30,66,1,
6249,2018-01-01,30,21,0,
6398,2018-01-01,28,24,0,
6475,2018-01-01,33,21,0,
6499,2018-01-01,31,30,0,
6576,2018-01-01,28,32,0,
6612,2018-01-01,32,23,0,
6627,2018-01-01,32,69,0,
6655,2018-01-01,30,63,0,
6661,2018-01-01,29,70,0,
6697,2018-01-01,31,4,0,
6785,2018-01-01,33,37,1,
6832,2018-01-01,31,63,1,
6902,2018-01-01,27,22,3,
6941,2018-01-01,34,66,0,
6984,2018-01-01,31,59,0,
7005,2018-01-01,29,77,0,
7024,2018-01-01,34,3,0,
7108,2018-01-01,33,15,0,
7146,2018-01-01,31,40,2,
7175,2018-01-01,33,50,0,
7196,2018-01-01,32,56,0,
7274,2018-01-01,34,73,0,
7293,2018-01-01,38,82,0,
7303,2018-01-01,30,8,0,
7385,2018-01-01,33,61,0,
7407,2018-01-01,32,32,0,
7441,2018-01-01,32,69,0,
7450,2018-01-01,32,23,1,
7466,2018-01-01,32,29,0,
7531,2018-01-01,31,58,0,
7550,2018-01-01,31,61,0,
7555,2018-01-01,31,62,0,
7624,2018-01-01,35,10,0,
7677,2018-01-01,29,47,1,
7731,2018-01-01,31,46,0,
7738,2018-01-01,29,37,0,
7754,2018-01-01,33,31,0,
7773,2018-01-01,34,54,1,
7803,2018-01-01,31,31,0,
7836,2018-01-01,29,49,0,
7947,2018-01-01,32,62,0,
7982,2018-01-01,30,16,0,
8004,2018-01-01,29,8,0,
8048,2018-01-01,28,54,0,
8110,2018-01-01,30,61,0,
8137,2018-01-01,31,33,4,
8173,2018-01-01,32,21,2,
8185,2018-01-01,33,20,0,
8241,2018-01-01,33,69,0,
8280,2018-01-01,34,54,0,
8302,2018-01-01,29,2,0,
8350,2018-01-01,31,28,0,
8493,2018-01-01,27,3,0,
8501,2018-01-01,31,8,0,
8504,2018-01-01,31,9,0,
8536,2018-01-01,31,7,3,
8580,2018-01-01,31,51,1,
8782,2018-01-01,31,29,3,
8823,2018-01-01,31,44,0,
8855,2018-01-01,31,19,0,
9029,2018-01-01,30,47,0,
9033,2018-01-01,30,26,0,
9037,2018-01-01,30,2,0,
9059,2018-01-01,35,50,0,
9069,2018-01-01,31,2,0,
9073,2018-01-01,31,65,2,
9111,2018-01-01,28,69,1,
9119,2018-01-01,30,10,0,
9239,2018-01-01,31,59,0,
9266,2018-01-01,27,2,1,
9286,2018-01-01,31,6,0,
9309,2018-01-01,30,4,1,
9325,2018-01-01,32,72,0,
9346,2018-01-01,33,35,1,
9388,2018-01-01,33,32,0,
9417,2018-01-01,32,1,1,
9419,2018-01-01,30,17,0,
9425,2018-01-01,34,12,0,
9434,2018-01-01,30,34,2,
9456,2018-01-01,31,54,0,
9486,2018-01-01,33,28,0,
9490,2018-01-01,30,73,0,
9492,2018-01-01,33,64,0,
9559,2018-01-01,33,13,0,
9683,2018-01-01,35,2,0,
9720,2018-01-01,32,51,0,
9756,2018-01-01,30,4,0,
9761,2018-01-01,30,73,0,
9784,2018-01-01,30,16,0,
9794,2018-01-01,30,1,0,
9812,2018-01-01,30,3,0,
9817,2018-01-01,35,73,1,
9866,2018-01-01,31,61,0,
9901,2018-01-01,31,33,0,
9939,2018-01-01,33,70,1,
9948,2018-01-01,33,25,0,
10066,2018-01-01,27,1,0,
10130,2018-01-01,30,31,4,
10133,2018-01-01,30,60,0,
10160,2018-01-01,27,2,1,
10166,2018-01-01,27,1,2,
10171,2018-01-01,28,7,0,
10185,2018-01-01,27,5,0,
10190,2018-01-01,26,24,0,
10233,2018-01-01,30,55,0,
10261,2018-01-01,34,1,0,
10285,2018-01-01,29,8,0,
10291,2018-01-01,30,68,0,
10297,2018-01-01,29,3,0,
10314,2018-01-01,28,10,3,
10341,2018-01-01,27,52,0,
10343,2018-01-01,30,59,0,
10387,2018-01-01,27,14,0,
10430,2018-01-01,28,69,0,
10529,2018-01-01,29,4,0,
10533,2018-01-01,30,3,2,
10534,2018-01-01,30,41,1,
10586,2018-01-01,29,55,0,
10603,2018-01-01,29,27,2,
10637,2018-01-01,31,17,1,
10688,2018-01-01,29,25,0,
10706,2018-01-01,30,1,0,
10756,2018-01-01,29,66,0,
10843,2018-01-01,29,31,0,
10855,2018-01-01,27,60,1,
10982,2018-01-01,29,1,0,
11012,2018-01-01,29,5,1,
11121,2018-01-01,30,11,0,
11209,2018-01-01,27,2,2,
11241,2018-01-01,30,1,1,
11294,2018-01-01,29,1,0,
11334,2018-01-01,30,27,0,
11366,2018-01-01,29,1,0,
11384,2018-01-01,28,24,0,
11388,2018-01-01,28,47,0,
11426,2018-01-01,29,26,0,
11428,2018-01-01,29,43,0,
11440,2018-01-01,25,7,0,
11457,2018-01-01,29,56,0,
11490,2018-01-01,25,20,1,
11502,2018-01-01,26,5,0,
11528,2018-01-01,29,12,0,
11604,2018-01-01,25,25,0,
11632,2018-01-01,29,67,1,
11686,2018-01-01,27,8,0,
11691,2018-01-01,27,60,0,
11710,2018-01-01,30,74,0,
11712,2018-01-01,29,31,0,
11720,2018-01-01,29,21,0,
11743,2018-01-01,27,5,0,
11801,2018-01-01,27,53,1,
11804,2018-01-01,29,53,1,
11828,2018-01-01,29,28,0,
11836,2018-01-01,25,3,4,
11847,2018-01-01,32,46,0,
11861,2018-01-01,26,31,0,
11903,2018-01-01,25,47,2,
11964,2018-01-01,28,18,0,
12022,2018-01-01,28,41,1,
12027,2018-01-01,28,48,1,
12076,2018-01-01,26,70,1,
12095,2018-01-01,27,25,0,
12183,2018-01-01,29,70,0,
12185,2018-01-01,25,9,0,
12237,2018-01-01,28,69,1,
12249,2018-01-01,28,5,0,
12272,2018-01-01,28,3,0,
12297,2018-01-01,28,10,0,
12304,2018-01-01,29,11,0,
12316,2018-01-01,27,10,2,
12323,2018-01-01,28,49,0,
12360,2018-01-01,29,10,0,
12385,2018-01-01,27,14,0,
12452,2018-01-01,28,46,0,
12499,2018-01-01,29,32,4,
12537,2018-01-01,28,8,0,
12545,2018-01-01,28,5,2,
12555,2018-01-01,28,30,0,
12572,2018-01-01,30,68,0,
12578,2018-01-01,28,7,0,
12580,2018-01-01,28,67,0,
12586,2018-01-01,28,48,1,
12664,2018-01-01,27,3,1,
12699,2018-01-01,27,6,0,
12703,2018-01-01,27,28,3,
12718,2018-01-01,25,7,0,
12763,2018-01-01,27,50,0,
12768,2018-01-01,28,30,2,
12777,2018-01-01,28,45,2,
12781,2018-01-01,28,12,0,
12784,2018-01-01,28,38,0,
12800,2018-01-01,28,69,0,
12808,2018-01-01,27,32,4,
12828,2018-01-01,28,33,1,
12857,2018-01-01,27,14,0,
12863,2018-01-01,28,62,0,
12890,2018-01-01,26,66,0,
12910,2018-01-01,27,55,0,
12918,2018-01-01,25,76,0,
12963,2018-01-01,28,5,2,
12988,2018-01-01,28,77,0,
12997,2018-01-01,25,11,0,
13042,2018-01-01,28,9,0,
13058,2018-01-01,26,3,0,
13164,2018-01-01,25,27,2,
13172,2018-01-01,28,18,0,
13182,2018-01-01,25,64,0,
13188,2018-01-01,25,5,1,
13194,2018-01-01,28,50,0,
13211,2018-01-01,28,31,1,
13293,2018-01-01,28,27,0,
13322,2018-01-01,26,7,0,
13323,2018-01-01,27,60,0,
13331,2018-01-01,27,9,0,
13339,2018-01-01,26,5,0,
13345,2018-01-01,26,16,1,
13346,2018-01-01,27,14,0,
13360,2018-01-01,26,71,0,
13418,2018-01-01,27,20,2,
13424,2018-01-01,27,41,1,
13435,2018-01-01,27,37,1,
13442,2018-01-01,27,3,0,
13443,2018-01-01,27,1,0,
13449,2018-01-01,27,72,0,
13470,2018-01-01,24,9,2,
13475,2018-01-01,25,11,2,
13483,2018-01-01,26,13,0,
13485,2018-01-01,25,36,0,
13528,2018-01-01,27,22,1,
13533,2018-01-01,29,9,0,
13549,2018-01-01,28,63,2,
13560,2018-01-01,26,2,0,
13572,2018-01-01,27,4,0,
13580,2018-01-01,26,10,0,
13607,2018-01-01,26,58,0,
13616,2018-01-01,25,9,0,
13619,2018-01-01,25,30,2,
13685,2018-01-01,26,12,0,
13699,2018-01-01,24,17,0,
13707,2018-01-01,25,2,0,
13713,2018-01-01,28,61,0,
13758,2018-01-01,27,19,0,
13763,2018-01-01,26,30,0,
13764,2018-01-01,23,38,0,
13767,2018-01-01,27,39,1,
13780,2018-01-01,27,56,0,
13801,2018-01-01,27,2,0,
13818,2018-01-01,28,8,0,
13896,2018-01-01,23,4,0,
13911,2018-01-01,28,56,0,
13946,2018-01-01,27,22,2,
13974,2018-01-01,28,28,0,
14033,2018-01-01,28,2,0,
14120,2018-01-01,24,25,2,
14139,2018-01-01,25,8,0,
14165,2018-01-01,24,1,0,
14168,2018-01-01,24,32,4,
14244,2018-01-01,28,26,0,
14288,2018-01-01,27,8,0,
14295,2018-01-01,26,59,3,
14338,2018-01-01,26,17,0,
14353,2018-01-01,24,11,0,
14371,2018-01-01,24,9,2,
14374,2018-01-01,24,45,3,
14375,2018-01-01,26,66,2,
14391,2018-01-01,23,8,2,
14457,2018-01-01,28,52,0,
14470,2018-01-01,28,4,0,
14506,2018-01-01,25,13,0,
14510,2018-01-01,24,16,0,
14524,2018-01-01,24,59,0,
14552,2018-01-01,23,6,0,
14605,2018-01-01,31,1,0,
14646,2018-01-01,25,10,0,
14672,2018-01-01,26,9,0,
14677,2018-01-01,23,1,1,
14696,2018-01-01,25,54,0,
14706,2018-01-01,24,3,0,
14710,2018-01-01,24,73,0,
14719,2018-01-01,25,16,0,
14733,2018-01-01,25,13,0,
14739,2018-01-01,24,6,2,
14741,2018-01-01,28,43,0,
14764,2018-01-01,25,1,1,
14765,2018-01-01,21,3,1,
14771,2018-01-01,27,55,0,
14814,2018-01-01,27,66,0,
14825,2018-01-01,26,27,1,
14832,2018-01-01,26,7,0,
14867,2018-01-01,26,13,0,
14966,2018-01-01,25,69,1,
14974,2018-01-01,27,22,1,
14986,2018-01-01,26,6,1,
14993,2018-01-01,25,6,0,
15006,2018-01-01,27,15,0,
15007,2018-01-01,25,36,1,
15010,2018-01-01,26,57,0,
15015,2018-01-01,23,1,1,
15028,2018-01-01,25,27,0,
15033,2018-01-01,26,15,0,
15036,2018-01-01,24,4,0,
15042,2018-01-01,26,37,0,
15043,2018-01-01,26,69,0,
15046,2018-01-01,25,20,0,
15047,2018-01-01,26,4,2,
15051,2018-01-01,25,31,0,
15066,2018-01-01,27,22,0,
15068,2018-01-01,24,14,1,
15071,2018-01-01,26,5,2,
15091,2018-01-01,24,31,0,
15094,2018-01-01,26,6,0,
15118,2018-01-01,26,15,0,
15126,2018-01-01,23,7,0,
15130,2018-01-01,24,5,4,
15136,2018-01-01,23,14,0,
15157,2018-01-01,26,12,0,
15158,2018-01-01,26,3,2,
15166,2018-01-01,21,9,2,
15189,2018-01-01,23,2,2,
15200,2018-01-01,26,15,0,
15203,2018-01-01,25,24,1,
15231,2018-01-01,25,4,0,
15239,2018-01-01,27,23,0,
15240,2018-01-01,26,65,0,
15264,2018-01-01,24,16,0,
15267,2018-01-01,25,30,1,
15285,2018-01-01,25,18,0,
15288,2018-01-01,27,70,4,
15290,2018-01-01,28,23,0,
15306,2018-01-01,27,20,0,
15440,2018-01-01,27,31,2,
15444,2018-01-01,26,1,0,
15458,2018-01-01,25,4,0,
15467,2018-01-01,26,29,3,
15482,2018-01-01,24,1,1,
15490,2018-01-01,22,1,1,
15492,2018-01-01,23,7,0,
15502,2018-01-01,23,8,0,
15514,2018-01-01,27,7,0,
15524,2018-01-01,23,1,0,
15551,2018-01-01,27,20,3,
15552,2018-01-01,27,63,0,
15570,2018-01-01,26,1,1,
15594,2018-01-01,27,32,0,
15655,2018-01-01,24,17,2,
15684,2018-01-01,23,63,0,
15690,2018-01-01,26,22,0,
15761,2018-01-01,23,68,0,
15823,2018-01-01,22,8,0,
15832,2018-01-01,25,35,0,
15846,2018-01-01,26,17,2,
15855,2018-01-01,26,40,3,
15859,2018-01-01,25,10,0,
15885,2018-01-01,23,11,3,
15915,2018-01-01,23,60,0,
15947,2018-01-01,26,59,0,
15949,2018-01-01,26,4,1,
15964,2018-01-01,24,4,2,
16074,2018-01-01,25,2,0,
16086,2018-01-01,25,52,0,
16128,2018-01-01,25,8,0,
16132,2018-01-01,25,6,0,
16137,2018-01-01,25,20,0,
16155,2018-01-01,25,14,3,
16159,2018-01-01,24,59,0,
16164,2018-01-01,25,5,0,
16201,2018-01-01,25,57,0,
16207,2018-01-01,25,4,2,
16218,2018-01-01,25,21,2,
16258,2018-01-01,24,37,0,
16265,2018-01-01,25,4,0,
16269,2018-01-01,25,1,0,
16309,2018-01-01,25,10,0,
16317,2018-01-01,25,2,2,
16344,2018-01-01,23,14,0,
16348,2018-01-01,23,35,0,
16350,2018-01-01,24,17,0,
16390,2018-01-01,26,5,0,
16400,2018-01-01,24,32,1,
16401,2018-01-01,24,18,1,
16419,2018-01-01,24,5,0,
16440,2018-01-01,24,11,3,
16468,2018-01-01,25,4,0,
16502,2018-01-01,26,38,3,
16507,2018-01-01,25,22,0,
16511,2018-01-01,25,6,0,
16513,2018-01-01,24,3,0,
16532,2018-01-01,26,35,3,
16588,2018-01-01,25,60,0,
16684,2018-01-01,25,15,0,
16687,2018-01-01,24,4,0,
16727,2018-01-01,26,9,2,
16731,2018-01-01,26,13,0,
16793,2018-01-01,25,4,1,
16794,2018-01-01,25,6,0,
16814,2018-01-01,28,70,1,
16873,2018-01-01,25,3,0,
16904,2018-01-01,29,3,2,
16942,2018-01-01,22,2,0,
16958,2018-01-01,25,3,0,
16981,2018-01-01,25,2,2,
17002,2018-01-01,27,73,0,
17030,2018-01-01,22,12,1,
17034,2018-01-01,22,7,3,
17117,2018-01-01,25,32,3,
17126,2018-01-01,26,6,0,
17130,2018-01-01,28,66,3,
17133,2018-01-01,25,1,0,
17169,2018-01-01,22,37,1,
17181,2018-01-01,25,10,0,
17192,2018-01-01,24,14,2,
17237,2018-01-01,26,33,1,
17281,2018-01-01,24,12,0,
17282,2018-01-01,22,4,0,
17285,2018-01-01,22,3,0,
17295,2018-01-01,24,8,0,
17355,2018-01-01,26,69,0,
17418,2018-01-01,24,7,0,
17432,2018-01-01,25,6,1,
17496,2018-01-01,24,43,1,
17526,2018-01-01,29,1,0,
17536,2018-01-01,24,8,0,
17586,2018-01-01,23,53,0,
17610,2018-01-01,25,8,0,
17664,2018-01-01,25,15,0,
17677,2018-01-01,25,18,0,
17695,2018-01-01,25,22,0,
17697,2018-01-01,24,20,0,
17734,2018-01-01,23,9,0,
17754,2018-01-01,24,9,0,
17755,2018-01-01,24,27,0,
17780,2018-01-01,23,70,0,
17793,2018-01-01,24,22,0,
17811,2018-01-01,25,16,0,
17874,2018-01-01,23,4,0,
17987,2018-01-01,25,20,0,
18029,2018-01-01,25,6,1,
18064,2018-01-01,25,45,0,
18076,2018-01-01,24,5,0,
18105,2018-01-01,24,18,0,
18114,2018-01-01,25,6,0,
18135,2018-01-01,23,3,0,
18297,2018-01-01,27,13,0,
18311,2018-01-01,24,9,0,
18332,2018-01-01,24,3,0,
18510,2018-01-01,23,3,0,
18655,2018-01-01,24,65,0,
18719,2018-01-01,35,73,0,
18806,2018-01-01,27,71,0,
18815,2018-01-01,23,11,0,
18820,2018-01-01,27,2,0,
18854,2018-01-01,25,13,1,
19206,2018-01-01,23,26,1,
19256,2018-01-01,23,5,0,
19261,2018-01-01,23,10,0,
19277,2018-01-01,25,5,0,
19330,2018-01-01,25,8,0,
19341,2018-01-01,29,47,1,
19361,2018-01-01,23,30,1,
19482,2018-01-01,24,9,0,
19550,2018-01-01,25,1,0,
19614,2018-01-01,22,8,0,
19618,2018-01-01,21,73,1,
19665,2018-01-01,22,4,0,
19753,2018-01-01,23,9,2,
19756,2018-01-01,34,75,1,
19757,2018-01-01,33,27,3,
19820,2018-01-01,23,10,0,
19990,2018-01-01,20,3,2,
13269,2018-01-01,27,1,4,
12983,2016-01-01,23,1,2,
10390,2015-01-01,24,1,3,
10289,2016-01-01,26,28,54,
3787,2016-01-01,33,37,164,
14897,2018-01-01,26,124,449,
3376,2016-01-01,32,83,317,
15983,2018-01-01,23,15,41,
18722,2016-01-01,34,104,317,
14885,2016-01-01,23,13,19,
12037,2018-01-01,28,4,15,
13154,2016-01-01,23,40,56,
12775,2018-01-01,28,75,254,
6364,2018-01-01,33,79,282,
5760,2014-01-01,23,46,190,
8027,2016-01-01,32,126,430,
17528,2015-01-01,30,24,87,
7619,2015-01-01,31,140,432,
3256,2018-01-01,31,49,181,
8259,2016-01-01,32,106,373,
6035,2014-01-01,32,129,462,
2073,2014-01-01,33,90,225,
2495,2018-01-01,31,45,127,
15670,2015-01-01,28,106,230,
7945,2015-01-01,25,23,36,
10607,2016-01-01,27,25,64,
1327,2015-01-01,36,88,378,
15112,2018-01-01,23,91,202,
