player_name,team,fa_class,position,minor_league_level
Jose Rosario,New York Yankees,2016,SS,AA
Ericson Leonora,New York Yankees,2016,OF,Hi A
Rico Noel,New York Yankees,2016,OF,AAA
Tim Atherton,Oakland Athletics,2016,RHP,AA
Parker Frazier,Oakland Athletics,2016,RHP,AA
Dawrin Frias,Oakland Athletics,2016,RHP,SS
Brock Huntzinger,Oakland Athletics,2016,RHP,AAA
Jonathan Joseph,Oakland Athletics,2016,RHP,AA
Nathan Long,Oakland Athletics,2016,RHP,AAA
Kevin Whelan,Oakland Athletics,2016,RHP,AAA
Omar Duran,Oakland Athletics,2016,LHP,SS
Jim Fuller,Oakland Athletics,2016,LHP,AAA
Carson Blair,Oakland Athletics,2016,C,AAA
Anthony Aliotti,Oakland Athletics,2016,1B,AA
Conner Crumbliss,Oakland Athletics,2016,2B,AA
Ryan Roberts,Oakland Athletics,2016,2B,AAA
Alden Carrithers,Oakland Athletics,2016,3B,AAA
Brent Morel,Oakland Athletics,2016,3B,AAA
Gabriel Santana,Oakland Athletics,2016,SS,Lo A
Jason Berken,Philadelphia Phillies,2016,RHP,AAA
Steven Inch,Philadelphia Phillies,2016,RHP,Hi A
Colin Kleven,Philadelphia Phillies,2016,RHP,AA
Ethan Martin,Philadelphia Phillies,2016,RHP,AA
Jonathan Pettibone,Philadelphia Phillies,2016,RHP,AAA
Stephen Shackleford,Philadelphia Phillies,2016,RHP,AA
Anthony Vasquez,Philadelphia Phillies,2016,LHP,AAA
Willians Astudillo,Philadelphia Phillies,2016,C,Hi A
Rene Garcia,Philadelphia Phillies,2016,C,AA
Koyie Hill,Philadelphia Phillies,2016,C,AA
Brodie Greene,Philadelphia Phillies,2016,2B,AA
Tyler Henson,Philadelphia Phillies,2016,2B,AAA
Tyler Pastornicky,Philadelphia Phillies,2016,2B,AAA
Cord Phelps,Philadelphia Phillies,2016,2B,AAA
Edgar Duran,Philadelphia Phillies,2016,SS,AAA
Russ Canzler,Philadelphia Phillies,2016,OF,AAA
Jordan Danks,Philadelphia Phillies,2016,OF,AAA
Kelly Dugan,Philadelphia Phillies,2016,OF,AAA
Destin Hood,Philadelphia Phillies,2016,OF,AA
Felipe Gonzalez,Pittsburgh Pirates,2016,RHP,AA
Frank Herrmann,Pittsburgh Pirates,2016,RHP,AAA
Jeff Inman,Pittsburgh Pirates,2016,RHP,AAA
Brad Lincoln,Pittsburgh Pirates,2016,RHP,AAA
Adam Miller,Pittsburgh Pirates,2016,RHP,AAA
A.J. Morris,Pittsburgh Pirates,2016,RHP,AAA
Clario Perez,Pittsburgh Pirates,2016,RHP,AA
Robert Stock,Pittsburgh Pirates,2016,RHP,R
Blake Wood,Pittsburgh Pirates,2016,RHP,AAA
Jeremy Bleich,Pittsburgh Pirates,2016,LHP,AAA
Zack Dodson,Pittsburgh Pirates,2016,LHP,AAA
Matt Ford,Pittsburgh Pirates,2016,LHP,AA
Charlie Leesman,Pittsburgh Pirates,2016,LHP,AAA
Wilkin Castillo,Pittsburgh Pirates,2016,C,AAA
Francisco Diaz,Pittsburgh Pirates,2016,C,Lo A
Sebastian Valle,Pittsburgh Pirates,2016,C,AA
Andy Vasquez,Pittsburgh Pirates,2016,3B,AA
Gustavo Nunez,Pittsburgh Pirates,2016,SS,AAA
John Bowker,Pittsburgh Pirates,2016,OF,AAA
Junior Sosa,Pittsburgh Pirates,2016,OF,Hi A
Keith Butler,St. Louis Cardinals,2016,RHP,Hi A
Marcus Hatley,St. Louis Cardinals,2016,RHP,AAA
Nick Greenwood,St. Louis Cardinals,2016,LHP,AAA
Ed Easley,St. Louis Cardinals,2016,C,AAA
Jose Gonzalez,St. Louis Cardinals,2016,C,Hi A
Travis Tartamella,St. Louis Cardinals,2016,C,AAA
Xavier Scruggs,St. Louis Cardinals,2016,1B,AAA
Pete Kozma,St. Louis Cardinals,2016,SS,AAA
Jeremy Hazelbaker,St. Louis Cardinals,2016,OF,AAA
Rafael Ortega,St. Louis Cardinals,2016,OF,AAA
Juan Arias,San Diego Padres,2016,RHP,DSL
Jordan Hershiser,San Diego Padres,2016,RHP,Hi A
Daniel McCutchen,San Diego Padres,2016,RHP,AAA
James Needy,San Diego Padres,2016,RHP,AA
Aaron Northcraft,San Diego Padres,2016,RHP,AAA
Adys Portillo,San Diego Padres,2016,RHP,Hi A
Chris Smith,San Diego Padres,2016,RHP,AAA
Jerry Sullivan,San Diego Padres,2016,RHP,AAA
Cecil Tanner,San Diego Padres,2016,RHP,R
Eury de la Rosa,San Diego Padres,2016,LHP,AA
Jason Lane,San Diego Padres,2016,LHP,AAA
Caleb Thielbar,San Diego Padres,2016,LHP,AAA
Miguel Del Castillo,San Diego Padres,2016,C,Hi A
Griff Erickson,San Diego Padres,2016,C,AA
Tim Federowicz,San Diego Padres,2016,C,AAA
Adolfo Reina,San Diego Padres,2016,C,AA
Cody Decker,San Diego Padres,2016,1B,AAA
Benji Gonzalez,San Diego Padres,2016,2B,AAA
Hector Gomez,San Diego Padres,2016,SS,AAA
Mike McCoy,San Diego Padres,2016,SS,AAA
Ramiro Pena,San Diego Padres,2016,SS,AAA
Luis Domoromo,San Diego Padres,2016,OF,AA
Tyson Gillies,San Diego Padres,2016,OF,AA
Jake Goebbert,San Diego Padres,2016,OF,AAA
Donavan Tate,San Diego Padres,2016,OF,Hi A
Alfredo Aceves,San Francisco Giants,2016,RHP,AAA
Tommy Hanson,San Francisco Giants,2016,RHP,AAA
Raymundo Montero,San Francisco Giants,2016,RHP,Lo A
Armando Paniagua,San Francisco Giants,2016,RHP,SS
Curtis Partch,San Francisco Giants,2016,RHP,AAA
Edwin Quirarte,San Francisco Giants,2016,RHP,AAA
Kelvin Marte,San Francisco Giants,2016,LHP,AA
Clay Rapada,San Francisco Giants,2016,LHP,AAA
Ricky Romero,San Francisco Giants,2016,LHP,AAA
Nik Turley,San Francisco Giants,2016,LHP,AAA
Gabriel Cornier,San Francisco Giants,2016,C,Hi A
Jackson Williams,San Francisco Giants,2016,C,AAA
Brandon Hicks,San Francisco Giants,2016,2B,AAA
Skyler Stromsmoe,San Francisco Giants,2016,2B,AA
Juan Ciriaco,San Francisco Giants,2016,SS,AA
Carlos Triunfel,San Francisco Giants,2016,SS,AAA
Ydwin Villegas,San Francisco Giants,2016,SS,AA
Engel Beltre,San Francisco Giants,2016,OF,AA
Darren Ford,San Francisco Giants,2016,OF,AAA
Jesus Galindo,San Francisco Giants,2016,OF,AA
Jeff Kobernus,San Francisco Giants,2016,OF,AAA
Ryan Lollis,San Francisco Giants,2016,OF,AAA
Oliver Garcia,Seattle Mariners,2016,RHP,AA
Moises Hernandez,Seattle Mariners,2016,RHP,AA
Luis Jimenez,Seattle Mariners,2016,RHP,DSL
J.C. Ramirez,Seattle Mariners,2016,RHP,AAA
Kyle Schepel,Seattle Mariners,2016,RHP,AAA
Richard Vargas,Seattle Mariners,2016,RHP,AA
Chien-Ming Wang,Seattle Mariners,2016,RHP,AAA
Joselito Cano,Seattle Mariners,2016,LHP,SS
Anthony Fernandez,Seattle Mariners,2016,LHP,AA
Jimmy Gillheeney,Seattle Mariners,2016,LHP,AA
Lucas Luetge,Seattle Mariners,2016,LHP,AAA
Carlton Tanabe,Seattle Mariners,2016,C,Hi A
Ji-Man Choi,Seattle Mariners,2016,1B,AAA
Patrick Leyland,Seattle Mariners,2016,1B,Lo A
Aderlin Rodriguez,Seattle Mariners,2016,1B,AA
Leury Bonilla,Seattle Mariners,2016,3B,AAA
Jordy Lara,Seattle Mariners,2016,3B,AA
Arby Fields,Seattle Mariners,2016,OF,Lo A
Burt Reynolds,Seattle Mariners,2016,OF,Lo A
Jose Dominguez,Tampa Bay Rays,2016,RHP,AAA
Ely Echarry,Tampa Bay Rays,2016,RHP,SS
Bradin Hagens,Tampa Bay Rays,2016,RHP,AAA
Matt Lollis,Tampa Bay Rays,2016,RHP,AA
Jhan Marinez,Tampa Bay Rays,2016,RHP,AAA
Jim Miller,Tampa Bay Rays,2016,RHP,AAA
Jeff Beliveau,Tampa Bay Rays,2016,LHP,AAA
Scott Diamond,Tampa Bay Rays,2016,LHP,AAA
Robert Zarate,Tampa Bay Rays,2016,LHP,AAA
Mayobanex Acosta,Tampa Bay Rays,2016,C,AAA
Wilmer Dominguez,Tampa Bay Rays,2016,C,AAA
Jake Elmore,Tampa Bay Rays,2016,2B,AAA
Hector Guevara,Tampa Bay Rays,2016,2B,Hi A
Hak-Ju Lee,Tampa Bay Rays,2016,SS,AAA
Leonardo Reginatto,Tampa Bay Rays,2016,SS,AA
Corey Brown,Tampa Bay Rays,2016,OF,AAA
Jose Constanza,Tampa Bay Rays,2016,OF,AAA
Robert Coello,Texas Rangers,2016,RHP,AAA
Jefri Hernandez,Texas Rangers,2016,RHP,AA
Phil Irwin,Texas Rangers,2016,RHP,AAA
Jason Knapp,Texas Rangers,2016,RHP,AA
David Martinez,Texas Rangers,2016,RHP,AAA
Jose Monegro,Texas Rangers,2016,RHP,Hi A
Eddy Morrobel,Texas Rangers,2016,RHP,DSL
Stolmy Pimentel,Texas Rangers,2016,RHP,AAA
Chad Smith,Texas Rangers,2016,RHP,AAA
Dakota Watts,Texas Rangers,2016,RHP,Hi A
Ross Wolf,Texas Rangers,2016,RHP,AAA
Edwar Cabrera,Texas Rangers,2016,LHP,AAA
Chad James,Texas Rangers,2016,LHP,AA
Luis Parra,Texas Rangers,2016,LHP,AA
Cam Maron,Texas Rangers,2016,C,Hi A
Jonathan Meyer,Texas Rangers,2016,C,Lo A
Kevin Torres,Texas Rangers,2016,C,Hi A
J.T. Wise,Texas Rangers,2016,C,AA
Alex Burg,Texas Rangers,2016,3B,AAA
Ed Lucas,Texas Rangers,2016,3B,AAA
Edwin Garcia,Texas Rangers,2016,SS,Lo A
Guilder Rodriguez,Texas Rangers,2016,SS,AA
Beamer Weems,Texas Rangers,2016,SS,AAA
Dustin Antolin,Toronto Blue Jays,2016,RHP,AA
Austin Bibens-Dirkx,Toronto Blue Jays,2016,RHP,AA
Derek Blacksher,Toronto Blue Jays,2016,RHP,Hi A
Greg Burke,Toronto Blue Jays,2016,RHP,AAA
Cory Burns,Toronto Blue Jays,2016,RHP,AA
Lendy Castillo,Toronto Blue Jays,2016,RHP,Hi A
Scott Copeland,Toronto Blue Jays,2016,RHP,AAA
Greg Infante,Toronto Blue Jays,2016,RHP,AA
Mike Lee,Toronto Blue Jays,2016,RHP,AA
Murphy Smith,Toronto Blue Jays,2016,RHP,Hi A
Andrew Albers,Toronto Blue Jays,2016,LHP,AAA
John Anderson,Toronto Blue Jays,2016,LHP,AAA
Scott Barnes,Toronto Blue Jays,2016,LHP,AA
Colt Hynes,Toronto Blue Jays,2016,LHP,AAA
Luis Perez,Toronto Blue Jays,2016,LHP,AA
Luis Hurtado,Toronto Blue Jays,2016,C,AA
George Kottaras,Toronto Blue Jays,2016,C,AAA
Sean Ochinko,Toronto Blue Jays,2016,C,AAA
Ty Kelly,Toronto Blue Jays,2016,2B,AAA
Ryan Schimpf,Toronto Blue Jays,2016,2B,AAA
Kevin Nolan,Toronto Blue Jays,2016,SS,AA
Chris Dickerson,Toronto Blue Jays,2016,OF,AAA
Danny Dorn,Toronto Blue Jays,2016,OF,AAA
Cole Garner,Toronto Blue Jays,2016,OF,AA
Caleb Gindl,Toronto Blue Jays,2016,OF,AAA
Brad Glenn,Toronto Blue Jays,2016,OF,AAA
Alex Hassan,Toronto Blue Jays,2016,OF,AAA
Melky Mesa,Toronto Blue Jays,2016,OF,AAA
Tim Alderson,Washington Nationals,2016,RHP,AA
Bruce Billings,Washington Nationals,2016,RHP,AAA
Paul Demny,Washington Nationals,2016,RHP,AA
Rob Gilliam,Washington Nationals,2016,RHP,AA
Juan Gutierrez,Washington Nationals,2016,RHP,AAA
Jeff Howell,Washington Nationals,2016,RHP,Hi A
Connor Overton,Washington Nationals,2016,RHP,AAA
Kevin Perez,Washington Nationals,2016,RHP,Lo A
Sam Runion,Washington Nationals,2016,RHP,AAA
Richard Bleier,Washington Nationals,2016,LHP,AAA
Matt Purke,Washington Nationals,2016,LHP,AA
Dan Butler,Washington Nationals,2016,C,AAA
Brian Jeroloman,Washington Nationals,2016,C,AA
Steve Lerud,Washington Nationals,2016,C,AAA
Cutter Dykstra,Washington Nationals,2016,2B,AA
Mario Lisson,Washington Nationals,2016,3B,AAA
Scott Sizemore,Washington Nationals,2016,3B,AAA
Josh R. Johnson,Washington Nationals,2016,SS,AAA
Tony Gwynn Jr.,Washington Nationals,2016,OF,AAA
Darin Mastroianni,Washington Nationals,2016,OF,AAA
Derrick Robinson,Washington Nationals,2016,OF,AA
