internal_id,full_name,team,name_last,name_first,fa_class,key_fangraphs,key_bbref_minors,mlb_played_first,mlb_played_last,pro_played_first,pro_played_last,position_cat,chadwick_returned
4428,Ralph Henriquez,PIT,Henriquez,Ralph,2015,,henriq002ral,,,2005,2016,batter,one
833,Carlos Paulino,PIT,Paulino,Carlos,2015,,paulin001car,,,2008,2024,batter,one
4694,Rudy Pena,PIT,Peña,Rudier,2015,,pena--000rud,,,2005,2015,batter,one
3937,Miguel Perez,PIT,Pérez,Michael,2015,12977,perez-004mic,2018,2023,2011,2024,batter,one
4228,Omir Santos,PIT,Santos,Omir,2015,3583,santos001omi,2008,2013,2001,2014,batter,one
937,Chase d’Arnaud,PIT,d’Arnaud,Chase,2015,,,,,,,batter,zero
498,Blake Davis,PIT,Davis,Blake,2015,5812,davis-001bla,2011,2011,2006,2015,batter,one
5174,Tommy Field,PIT,Field,Tommy,2015,,,,,,,batter,zero
2406,Jarek Cunningham,PIT,Cunningham,Jarek,2015,,cunnin001jar,,,2008,2016,batter,one
4594,Robert Andino,PIT,Andino,Robert,2015,4900,andino001rob,2005,2016,2002,2017,batter,one
1413,Dean Anna,PIT,Anna,Dean,2015,8353,anna--001dea,2014,2015,2008,2018,batter,one
2042,Greg Picart,PIT,Picart,Greg,2015,,,,,,,batter,zero
4004,Miles Durham,PIT,Durham,Miles,2015,,,,,,,batter,zero
434,Austin McClune,PIT,McClune,Austin,2015,,,,,,,batter,zero
356,Anthony Norman,PIT,Norman,Anthony,2015,,,,,,,batter,zero
297,Andy Vasquez,PIT,Vasquez,Andy,2015,,vasque001and,,,2007,2022,batter,one
1353,David Aardsma,STL,Aardsma,David,2015,1902,aardsm001dav,2004,2015,2003,2017,pitcher,one
2916,Jose Almarante,STL,Almarante,Jose,2015,,estali001edu,,,2008,2019,pitcher,one
2541,Jeremy Berg,STL,Berg,Jeremy,2015,,berg--001jer,,,2009,2014,pitcher,one
2604,Jesus Montero,STL,Montero,Jesus,2015,,monter002jes,,,2008,2014,batter,one
415,Audry Perez,STL,Pérez,Audry,2015,9176,perez-001aud,2013,2014,2008,2020,batter,one
1190,Curt Smith,STL,Smith,Curt,2015,,smith-005cur,,,2008,2021,batter,one
2567,Jermaine Curtis,STL,Curtis,Jermaine,2015,7765,curtis001jer,2013,2013,2008,2020,batter,one
4870,Scott Moore,STL,Moore,Scott,2015,4390,moore-001sco,2006,2012,2002,2015,batter,one
3552,Luis Mateo,STL,Mateo,Luis,2015,,mateo-003lui,,,2008,2017,batter,one
2041,Greg Miclat,STL,Miclat,Greg,2015,,miclat001gre,,,2008,2014,batter,one
2170,Ildemaro Vargas,STL,Vargas,Ildemaro,2015,13324,vargas001ild,2017,2024,2008,2024,batter,one
3050,Josh Geer,SDP,Geer,Josh,2015,4781,geer--001jos,2008,2009,2005,2015,pitcher,one
3892,Michael Nix,SDP,Nix,Michael,2015,,nix---001mic,,,2005,2020,pitcher,one
2448,Jason Lane,SDP,Lane,Jason,2015,1397,lane--001jas,2002,2014,1999,2015,pitcher,one
1084,Cody Overbeck,SDP,Overbeck,Cody,2015,,overbe001cod,,,2008,2014,batter,one
480,Benji Gonzalez,SDP,González,Benji,2015,,gonzal004ben,,,2008,2019,batter,one
152,Alex Castellanos,SDP,Castellanos,Alex,2015,7223,castel001ale,2012,2013,2008,2018,batter,one
2827,Jonathan Galvez,SDP,Galvez,Jonathan,2015,,galvez001jon,,,2008,2021,batter,one
653,Brian Bixler,SDP,Bixler,Brian,2015,8055,bixler001bri,2008,2012,2004,2014,batter,one
4183,Niko Gallego,SDP,Gallego,Niko,2015,,galleg001nic,,,2010,2014,batter,one
5297,Tyler Greene,SDP,Greene,Tyler,2015,4675,greene005jam,2009,2013,2005,2014,batter,one
2619,Jeudy Valdez,SDP,Valdez,Jeudy,2015,,valdez001jeu,,,2006,2015,batter,one
5209,Travis Buck,SDP,Buck,Travis,2015,4646,buck--001tra,2007,2012,2005,2014,batter,one
2424,Jason Berken,SFG,Berken,Jason,2015,5673,berken001jas,2009,2012,2006,2016,pitcher,one
4026,Mitchell Boggs,SFG,Boggs,Mitchell,2015,3344,boggs-001mit,2008,2013,2005,2015,pitcher,one
3953,Mike Broadway,SFG,Broadway,Mike,2015,9894,broadw001mic,2015,2016,2005,2021,pitcher,one
2898,Jorge Bucardo,SFG,Bucardo,Jorge,2015,,bucard001jor,,,2007,2023,pitcher,one
267,Andrew Carignan,SFG,Carignan,Andrew,2015,2431,carign001and,2011,2012,2007,2015,pitcher,one
2930,Jose Casilla,SFG,Casilla,Jose,2015,,casill001jos,,,2006,2018,pitcher,one
4929,Shane Loux,SFG,Loux,Shane,2015,1613,loux--001sha,2002,2012,1997,2015,pitcher,one
1683,Edwin Quirarte,SFG,Quirarte,Edwin,2015,,quirar001edw,,,2008,2021,pitcher,one
53,Adam Reifer,SFG,Reifer,Adam,2015,,reifer001ada,,,2008,2015,pitcher,one
4835,Sandy Rosario,SFG,Rosario,Sandy,2015,1525,rosari001san,2010,2013,2006,2016,pitcher,one
2942,Jose De Paula,SFG,De Paula,Jose,2015,,,,,,,pitcher,zero
5316,Tyler LaTorre,SFG,LaTorre,Tyler,2015,,latorr001tyl,,,2006,2016,batter,one
2605,Jesus Navarro,SFG,Navarro,Jesus,2015,,navarr001jes,,,2007,2018,batter,one
2061,Guillermo Quiroz,SFG,Quiroz,Guillermo,2015,7989,quiroz001gui,2004,2014,1999,2016,batter,one
1701,Eliezer Zambrano,SFG,Zambrano,Eliezer,2015,,zambra001eli,,,2006,2017,batter,one
3674,Mark Minicozzi,SFG,Minicozzi,Mark,2015,,minico001mar,,,2005,2017,batter,one
4983,Skyler Stromsmoe,SFG,Stromsmoe,Skyler,2015,,stroms001sky,,,2007,2015,batter,one
3657,Mario Lisson,SFG,Lisson,Mario,2015,,lisson001mar,,,2002,2017,batter,one
4155,Nick Noonan,SFG,Noonan,Nick,2015,6880,noonan001nic,2013,2016,2007,2018,batter,one
5296,Tyler Graham,SFG,Graham,Tyler,2015,6220,graham001tyl,2012,2012,2006,2014,batter,one
2468,Javier Herrera,SFG,Herrera,Javier,2015,,herrer002jav,,,2003,2018,batter,one
495,Blake Beavan,SEA,Beavan,Blake,2015,338,beavan001bla,2011,2014,2008,2017,pitcher,one
4036,Moises Hernandez,SEA,Hernandez,Moises,2015,,hernan001moi,,,2003,2015,pitcher,one
3538,Luis Jimenez,SEA,Jimenez,Luis,2015,,jimene008lui,,,2012,2015,pitcher,one
3470,Logan Kensing,SEA,Kensing,Logan,2015,6166,kensin001log,2004,2016,2003,2018,pitcher,one
4523,Ricardo Pereira,SEA,Pereira,Ricardo,2015,,pereir001ric,,,2008,2014,pitcher,one
5010,Stephen Shackleford,SEA,Shackleford,Stephen,2015,,shackl001ste,,,2010,2016,pitcher,one
3034,Joselito Cano,SEA,Cano,Joselito,2015,,cano--005jos,,,2011,2016,pitcher,one
4142,Nick Hill,SEA,Hill,Nick,2015,,hill--001nic,,,2007,2015,pitcher,one
3445,Leury Bonilla,SEA,Bonilla,Leury,2015,,bonill001leu,,,2005,2015,batter,one
4080,Nate Tenbrink,SEA,Tenbrink,Nate,2015,,tenbri001nat,,,2008,2016,batter,one
1949,Gabriel Noriega,SEA,Noriega,Gabriel,2015,,norieg001gab,,,2008,2024,batter,one
5504,Xavier Avery,SEA,Avery,Xavier,2015,8471,avery-001xav,2012,2012,2008,2018,batter,one
751,Burt Reynolds,SEA,Reynolds,Burt,2015,,reynol001bur,,,2008,2019,batter,one
3955,Mike Colla,TBR,Colla,Mike,2015,,colla-001mic,,,2008,2014,pitcher,one
4842,Santiago Garrido,TBR,Garrido,Santiago,2015,,garrid001san,,,2007,2017,pitcher,one
3062,Josh Lueke,TBR,Lueke,Josh,2015,5722,lueke-001jos,2011,2014,2007,2023,pitcher,one
5367,Victor Mateo,TBR,Mateo,Victor,2015,,mateo-002vic,,,2007,2017,pitcher,one
1532,Doug Mathis,TBR,Mathis,Doug,2015,3944,mathis001dou,2008,2010,2005,2015,pitcher,one
1647,Eduar Quinonez,TBR,Quinonez,Eduar,2015,,quinon001edu,,,2007,2019,pitcher,one
737,Bryce Stowell,TBR,Stowell,Bryce,2015,,stowel001bry,,,2009,2015,pitcher,one
104,Albert Suarez,TBR,Suárez,Albert,2015,6175,suarez001alb,2016,2024,2008,2024,pitcher,one
608,Braulio Lara,TBR,Lara,Braulio,2015,,lara--001bra,,,2008,2018,pitcher,one
2990,Jose Molina,TBR,Molina,Jose,2015,,molina002alb,,,2008,2022,pitcher,one
2874,Jordan Norberto,TBR,Norberto,Jordan,2015,8432,norber001jor,2010,2012,2006,2017,pitcher,one
3832,Mayobanex Acosta,TBR,Acosta,Mayobanex,2015,,,,,,,batter,zero
213,Ali Solis,TBR,Solís,Alí,2015,8848,solis-001rom,2012,2014,2006,2024,batter,one
5476,Wilson Betemit,TBR,Betemit,Wilson,2015,1861,betemi001wil,2001,2013,1997,2016,batter,one
137,Alejandro Segovia,TBR,Segovia,Alejandro,2015,,segovi001ale,,,2008,2017,batter,one
3961,Mike Fontenot,TBR,Fontenot,Mike,2015,3912,fonten001mic,2005,2012,2002,2014,batter,one
2844,Jonathan Quinonez,TBR,Quinonez,Jonathan,2015,,quinon001jon,,,2008,2014,batter,one
4474,Ray Olmedo,TBR,Olmedo,Ray,2015,1718,olmedo001rai,2003,2012,1999,2015,batter,one
3186,Justin Christian,TBR,Christian,Justin,2015,8297,christ001jus,2008,2012,2003,2015,batter,one
2356,James Darnell,TBR,Darnell,James,2015,,,,,,,batter,zero
2560,Jeremy Moore,TBR,Moore,Jeremy,2015,7307,moore-001jer,2011,2011,2005,2014,batter,one
200,Alfredo Figaro,TEX,Fígaro,Alfredo,2015,8404,figaro001alf,2009,2014,2006,2018,pitcher,one
5472,Wilmer Font,TEX,Font,Wilmer,2015,5257,font--001wil,2012,2020,2007,2022,pitcher,one
1794,Erik Hamren,TEX,Hamren,Erik,2015,9133,hamren001eri,2011,2011,2008,2015,pitcher,one
3383,Kyle Lotzkar,TEX,Lotzkar,Kyle,2015,,lotzka001kyl,,,2007,2016,pitcher,one
1895,Francisco Mendoza,TEX,Mendoza,Francisco,2015,,mendoz005fra,,,2008,2021,pitcher,one
4874,Scott Richmond,TEX,Richmond,Scott,2015,4307,richmo001sco,2008,2012,2005,2019,pitcher,one
5660,Zack Segovia,TEX,Segovia,Zack,2015,8742,segovi001zac,2007,2009,2002,2019,pitcher,one
4333,Pedro Figueroa,TEX,Figueroa,Pedro,2015,6616,figuer001ped,2012,2014,2006,2019,pitcher,one
906,Chad James,TEX,James,Chad,2015,,james-006cha,,,2010,2015,pitcher,one
3319,Kevin Torres,TEX,Torres,Kevin,2015,,torres001kev,,,2008,2019,batter,one
2222,J.R. Towles,TEX,Towles,J. R.,2015,7348,towles001jus,2007,2011,2004,2014,batter,one
2224,J.T. Wise,TEX,Wise,J. T.,2015,,wise--001jer,,,2009,2015,batter,one
2434,Jason Donald,TEX,Donald,Jason,2015,9331,donald001jas,2010,2012,2006,2014,batter,one
628,Brent Lillibridge,TEX,Lillibridge,Brent,2015,3501,lillib001bre,2008,2013,2005,2014,batter,one
143,Alex Buchholz,TEX,Buchholz,Alex,2015,,buchho001ale,,,2008,2014,batter,one
1680,Edwin Garcia,TEX,Garcia,Edwin,2015,,garcia004edw,,,2008,2024,batter,one
1617,Ed Lucas,TEX,Lucas,Ed,2015,7532,lucas-001edw,2013,2014,2004,2016,batter,one
2058,Guilder Rodriguez,TEX,Rodríguez,Guilder,2015,3412,rodrig001gui,2014,2014,2002,2015,batter,one
1739,Engel Beltre,TEX,Beltré,Engel,2015,4918,beltre001eng,2013,2013,2007,2024,batter,one
1167,Cory Patton,TEX,Patton,Cory,2015,,patton001pre,,,2005,2014,batter,one
728,Bryan Petersen,TEX,Petersen,Bryan,2015,2567,peters001bry,2010,2012,2007,2015,batter,one
429,Austin Bibens-Dirkx,TOR,Bibens-Dirkx,Austin,2015,9559,bibens001aus,2017,2018,2006,2022,pitcher,one
4453,Randy Boone,TOR,Boone,Randy,2015,,boone-001ran,,,2008,2016,pitcher,one
4859,Scott Copeland,TOR,Copeland,Scott,2015,10706,copela001sco,2015,2018,2010,2019,pitcher,one
4865,Scott Gracey,TOR,Gracey,Scott,2015,,gracey001sco,,,2008,2016,pitcher,one
3199,Justin Jackson,TOR,Jackson,Justin,2015,,jackso001jus,,,2007,2016,pitcher,one
3972,Mike Lee,TOR,Lee,Mike,2015,,lee---003mic,,,2008,2018,pitcher,one
4403,Radhames Liz,TOR,Liz,Radhames,2015,5843,liz---001rad,2007,2015,2005,2024,pitcher,one
4911,Sergio Santos,TOR,Santos,Sergio,2015,4734,santos001ser,2010,2015,2002,2015,pitcher,one
4531,Richard Bleier,TOR,Bleier,Richard,2015,7803,bleier001ric,2016,2023,2008,2024,pitcher,one
5187,Tony Davis,TOR,Davis,Tony,2015,,davis-001ton,,,2009,2014,pitcher,one
1688,Efrain Nieves,TOR,Nieves,Efrain,2015,,nieves001efr,,,2007,2019,pitcher,one
5584,Yusuf Carter,TOR,Carter,Yusuf,2015,,carter001yus,,,2005,2014,batter,one
3988,Mike Nickeas,TOR,Nickeas,Mike,2015,7419,nickea001mic,2010,2013,2004,2014,batter,one
3980,Mike McDade,TOR,McDade,Mike,2015,,mcdade001mic,,,2007,2016,batter,one
648,Brett Wallace,TOR,Wallace,Brett,2015,8434,wallac002bre,2010,2016,2008,2016,batter,one
2397,Jared Goedert,TOR,Goedert,Jared,2015,,goeder001jar,,,2006,2014,batter,one
291,Andy LaRoche,TOR,LaRoche,Andy,2015,6444,laroch001and,2007,2013,2003,2016,batter,one
1162,Cory Aldridge,TOR,Aldridge,Cory,2015,1405,aldrid001cor,2001,2010,1997,2015,batter,one
89,Adron Chambers,TOR,Chambers,Adron,2015,7995,chambe001adr,2011,2013,2007,2019,batter,one
3863,Michael Crouse,TOR,Crouse,Michael,2015,,,,,,,batter,zero
3836,Melky Mesa,TOR,Mesa,Melky,2015,447,mesa--001mel,2012,2013,2006,2022,batter,one
4522,Ricardo Nanita,TOR,Nanita,Ricardo,2015,,nanita001ric,,,2003,2018,batter,one
4318,Paul Demny,WSN,Demny,Paul,2015,,demny-001pau,,,2008,2016,pitcher,one
5307,Tyler Herron,WSN,Herron,Tyler,2015,,herron001tyl,,,2005,2021,pitcher,one
4014,Mitch Lively,WSN,Lively,Mitch,2015,,lively001mit,,,2007,2022,pitcher,one
4226,Omar Poveda,WSN,Poveda,Omar,2015,,poveda001oma,,,2005,2018,pitcher,one
1291,Daniel Stange,WSN,Stange,Daniel,2015,9404,stange001dan,2010,2013,2006,2014,pitcher,one
5613,Zach Kroenke,WSN,Kroenke,Zach,2015,4383,kroenk001zac,2010,2011,2005,2014,pitcher,one
20,Aaron Laffey,WSN,Laffey,Aaron,2015,6248,laffey001aar,2007,2015,2003,2018,pitcher,one
5330,Tyler Robertson,WSN,Robertson,Tyler,2015,3223,robert001tyl,2012,2013,2006,2014,pitcher,one
4010,Mitch Canham,WSN,Canham,Mitch,2015,,canham001mit,,,2007,2015,batter,one
671,Brian Jeroloman,WSN,Jeroloman,Brian,2015,,jerolo001bri,,,2006,2016,batter,one
162,Alex Marquez,WSN,Marquez,Alex,2015,,marque001ale,,,2010,2016,batter,one
3840,Melvin Dorta,WSN,Dorta,Melvin,2015,,,,,,,batter,zero
5448,Will Rhymes,WSN,Rhymes,Will,2015,9802,rhymes001wil,2010,2012,2005,2014,batter,one
589,Brandon Laird,WSN,Laird,Brandon,2015,5476,laird-001bra,2011,2013,2007,2022,batter,one
4247,Oscar Tejeda,WSN,Tejeda,Oscar,2015,,tejeda001osc,,,2007,2015,batter,one
1464,Destin Hood,WSN,Hood,Destin,2015,9887,hood--001des,2016,2016,2008,2019,batter,one
4392,Quincy Latimore,WSN,Latimore,Quincy,2015,,latimo001qui,,,2007,2024,batter,one
1936,Gabriel Arias,ARI,Arias,Gabriel,2016,,arias-001gab,,,2007,2021,pitcher,one
769,Caleb Clay,ARI,Clay,Caleb,2016,,clay--001cal,,,2007,2015,pitcher,one
1634,Edgar Garcia,ARI,Garcia,Edgar,2016,,garcia001edg,,,2005,2022,pitcher,one
515,Blayne Weller,ARI,Weller,Blayne,2016,,weller001bla,,,2008,2016,pitcher,one
2100,Hector Hernandez,ARI,Hernandez,Hector,2016,,hernan003hec,,,2009,2023,pitcher,one
3205,Justin Marks,ARI,Marks,Justin,2016,10265,marks-001jus,2014,2017,2009,2017,pitcher,one
504,Blake Lalli,ARI,Lalli,Blake,2016,9246,lalli-001bla,2012,2016,2006,2017,batter,one
3767,Matt Pagnozzi,ARI,Pagnozzi,Matt,2016,6046,pagnoz001mat,2009,2014,2003,2015,batter,one
4128,Nick Evans,ARI,Evans,Nick,2016,7595,evans-001nic,2008,2014,2004,2018,batter,one
1998,Gerson Montilla,ARI,Montilla,Gerson,2016,,montil001ger,,,2008,2017,batter,one
1868,Fidel Pena,ARI,Pena,Fidel,2016,,pena--001fid,,,2009,2016,batter,one
5395,Walter Ibarra,ARI,Ibarra,Walter,2016,,ibarra001wal,,,2006,2024,batter,one
4468,Raul Navarro,ARI,Navarro,Raul,2016,,navarr001rau,,,2009,2022,batter,one
1086,Cody Ransom,ARI,Ransom,Cody,2016,1126,ransom001bry,2001,2013,1998,2015,batter,one
1318,Danny Worth,ARI,Worth,Danny,2016,198,worth-001dan,2010,2016,2007,2017,batter,one
4118,Nick Buss,ARI,Buss,Nick,2016,6835,buss--001nic,2013,2016,2008,2018,batter,one
2293,Jake Brigham,ATL,Brigham,Jake,2016,2851,brigha001jac,2015,2015,2006,2023,pitcher,one
805,Carlos Fisher,ATL,Fisher,Carlos,2016,9832,fisher004cha,2009,2011,2005,2018,pitcher,one
3200,Justin Jackson,ATL,Jackson,Justin,2016,,jackso001jus,,,2007,2016,pitcher,one
5312,Tyler Jones,ATL,Jones,Tyler,2016,,jones-002tyl,,,2011,2018,pitcher,one
5051,Sugar Ray Marimon,ATL,Marimón,Sugar Ray,2016,6027,marimo001sug,2015,2015,2007,2022,pitcher,one
5377,Vin Mazzaro,ATL,Mazzaro,Vin,2016,5231,mazzar001vin,2009,2016,2006,2023,pitcher,one
2905,Jorge Reyes,ATL,Reyes,Jorge,2016,,reyes-002jor,,,2009,2019,pitcher,one
2043,Greg Ross,ATL,Ross,Greg,2016,,ross--000gre,,,2011,2017,pitcher,one
262,Andrew Barbosa,ATL,Barbosa,Andrew,2016,,barbos001and,,,2012,2018,pitcher,one
2046,Greg Smith,ATL,Smith,Greg,2016,3455,smith-009gre,2008,2010,2005,2016,pitcher,one
3030,Jose Yepez,ATL,Yepez,Jose,2016,,,,,,,batter,zero
3286,Kevin Ahrens,ATL,Ahrens,Kevin,2016,,ahrens001kev,,,2007,2017,batter,one
4892,Sean Kazmar,ATL,Kazmar,Sean,2016,7349,kazmar001sea,2008,2021,2004,2021,batter,one
4589,Robby Hefflinger,ATL,Hefflinger,Robby,2016,,,,,,,batter,zero
885,Cedric Hunter,ATL,Hunter,Cedric,2016,2833,hunter001ced,2011,2016,2006,2019,batter,one
4046,Mycal Jones,ATL,Jones,Mycal,2016,,jones-001myc,,,2009,2016,batter,one
2583,Jesse Beal,BAL,Beal,Jesse,2016,,beal--001jes,,,2008,2017,pitcher,one
4328,Pedro Beato,BAL,Beato,Pedro,2016,1330,beato-001ped,2011,2017,2006,2019,pitcher,one
521,Bobby Bundy,BAL,Bundy,Bobby,2016,,bundy-002rob,,,2008,2017,pitcher,one
3712,Matt Buschmann,BAL,Buschmann,Matt,2016,3832,buschm001mat,2016,2016,2006,2016,pitcher,one
5099,Terry Doyle,BAL,Doyle,Terry,2016,,doyle-005joh,,,2008,2016,pitcher,one
1622,Eddie Gamboa,BAL,Gamboa,Eddie,2016,6911,gamboa001edd,2016,2016,2008,2022,pitcher,one
3738,Matt Hobgood,BAL,Hobgood,Matt,2016,,hobgoo001mat,,,2009,2015,pitcher,one
3269,Kenn Kasparek,BAL,Kasparek,Kenn,2016,,kaspar001ken,,,2008,2015,pitcher,one
5456,Williams Louico,BAL,Louico,Williams,2016,,princi001wil,,,2008,2015,pitcher,one
2984,Jose Mateo,BAL,Mateo,Jose,2016,,,,,,,pitcher,zero
3999,Mikey O’Brien,BAL,O’Brien,Mikey,2016,,,,,,,pitcher,zero
3634,Marcel Prado,BAL,Prado,Marcel,2016,,prado-003mar,,,2006,2016,pitcher,one
275,Andrew Robinson,BAL,Robinson,Andrew,2016,,robins014jam,,,2010,2017,pitcher,one
2460,Jason Stoffel,BAL,Stoffel,Jason,2016,,stoffe001jas,,,2009,2017,pitcher,one
1703,Elih Villanueva,BAL,Villanueva,Elih,2016,8796,villan002eli,2011,2011,2008,2024,pitcher,one
3948,Mike Belfiore,BAL,Belfiore,Mike,2016,9324,belfio001mic,2013,2013,2009,2015,pitcher,one
4879,Sean Bierman,BAL,Bierman,Sean,2016,,bierma001sea,,,2012,2018,pitcher,one
4291,Pat McCoy,BAL,McCoy,Pat,2016,6605,mccoy-002pat,2014,2014,2007,2018,pitcher,one
294,Andy Oliver,BAL,Oliver,Andy,2016,10257,oliver001and,2010,2011,2009,2017,pitcher,one
4657,Ronan Pacheco,BAL,Pacheco,Ronan,2016,,pachec002ron,,,2008,2015,pitcher,one
2639,Jhonathan Ramos,BAL,Ramos,Jhonathan,2016,,ramos-001jho,,,2007,2022,pitcher,one
1091,Cody Wheeler,BAL,Wheeler,Cody,2016,,wheele001cod,,,2010,2016,pitcher,one
5597,Zach Booker,BAL,Booker,Zach,2016,,,,,,,batter,zero
4956,Shawn McGill,BAL,McGill,Shawn,2016,,,,,,,batter,zero
4680,Rossmel Perez,BAL,Perez,Rossmel,2016,,perez-001ros,,,2006,2016,batter,one
2727,Joel Polanco,BAL,Polanco,Joel,2016,,,,,,,batter,zero
602,Brandon Snyder,BAL,Snyder,Brandon,2016,9856,snyder002bra,2010,2018,2005,2021,batter,one
1459,Derrik Gibson,BAL,Gibson,Derrik,2016,,gibson002der,,,2008,2018,batter,one
4945,Sharlon Schoop,BAL,Schoop,Sharlon,2016,,schoop001sha,,,2005,2023,batter,one
3160,Julio Borbon,BAL,Borbon,Julio,2016,3209,borbon001jul,2009,2016,2007,2018,batter,one
4887,Sean Halton,BAL,Halton,Sean,2016,9853,halton001sea,2013,2013,2009,2017,batter,one
352,Anthony Hewitt,BAL,Hewitt,Anthony,2016,,hewitt001ant,,,2008,2016,batter,one
1406,Dayan Diaz,BOS,Díaz,Dayán,2016,11543,diaz--001day,2016,2017,2006,2018,pitcher,one
3524,Luis Diaz,BOS,Diaz,Luis,2016,,diaz--010lui,,,2009,2019,pitcher,one
4952,Shawn Haviland,BOS,Haviland,Shawn,2016,,havila001sha,,,2008,2017,pitcher,one
3373,Kyle Kaminska,BOS,Kaminska,Kyle,2016,,kamins001kyl,,,2007,2015,pitcher,one
2486,Jean Machi,BOS,Machi,Jean,2016,3220,machi-001jea,2012,2017,2002,2022,pitcher,one
5668,Zeke Spruill,BOS,Spruill,Zeke,2016,3873,spruil001eze,2013,2014,2008,2019,pitcher,one
2581,Jess Todd,BOS,Todd,Jess,2016,3805,todd--001jes,2009,2010,2007,2015,pitcher,one
3603,Madison Younginer,BOS,Younginer,Madison,2016,10636,youngi001mad,2016,2016,2010,2020,pitcher,one
3551,Luis Martinez,BOS,Martinez,Luis,2016,2481,martin011lui,2011,2012,2007,2015,batter,one
2147,Humberto Quintero,BOS,Quintero,Humberto,2016,1824,quinte001hum,2003,2014,1999,2016,batter,one
3789,Matt Spring,BOS,Spring,Matt,2016,,spring001mat,,,2004,2015,batter,one
2714,Joe Thurston,BOS,Thurston,Joe,2016,,,,,,,batter,zero
1583,Dustin Lawley,BOS,Lawley,Dustin,2016,,lawley000dus,,,2011,2016,batter,one
3661,Mario Martinez,BOS,Martinez,Mario,2016,,martin009mar,,,2007,2017,batter,one
853,Carlos Rivero,BOS,Rivero,Carlos,2016,1136,rivero001car,2014,2014,2006,2023,batter,one
4248,Oscar Tejeda,BOS,Tejeda,Oscar,2016,,tejeda001osc,,,2007,2015,batter,one
1535,Dreily Guerrero,BOS,Guerrero,Dreily,2016,,,,,,,batter,zero
3284,Keury de la Cruz,BOS,de la Cruz,Keury,2016,,,,,,,batter,zero
834,Carlos Peguero,BOS,Peguero,Carlos,2016,8760,peguer001car,2011,2015,2006,2023,batter,one
2848,Jonathan Roof,BOS,Roof,Jonathan,2016,,roof--001jon,,,2010,2016,batter,one
1352,Dave Sappelt,BOS,Sappelt,Dave,2016,6898,sappel001dav,2011,2013,2008,2018,batter,one
510,Blake Tekotte,BOS,Tekotte,Blake,2016,8810,tekott001bla,2011,2013,2008,2016,batter,one
1252,Daniel Bard,CHC,Bard,Daniel,2016,7115,bard--001dan,2009,2023,2007,2023,pitcher,one
1860,Fernando Cruz,CHC,Cruz,Fernando,2016,7048,cruz--003fer,2022,2024,2007,2024,pitcher,one
2273,Jae-Hoon Ha,CHC,Ha,Jae-Hoon,2016,,ha----001jae,,,2009,2024,pitcher,one
505,Blake Parker,CHC,Parker,Blake,2016,5224,parker003ric,2012,2021,2006,2022,pitcher,one
1844,Felipe Paulino,CHC,Paulino,Felipe,2016,3777,paulin001fel,2007,2014,2003,2020,pitcher,one
845,Carlos Pimentel,CHC,Pimentel,Carlos,2016,,piment002car,,,2007,2022,pitcher,one
252,Andres Santiago,CHC,Santiago,Andres,2016,,santia001and,,,2007,2023,pitcher,one
2516,Jeffry Antigua,CHC,Antigua,Jeffry,2016,,antigu001jef,,,2007,2015,pitcher,one
1534,Drake Britton,CHC,Britton,Drake,2016,2868,britto001dra,2013,2014,2008,2018,pitcher,one
4705,Ryan Buchter,CHC,Buchter,Ryan,2016,9456,buchte001rya,2014,2021,2006,2021,pitcher,one
3589,Luke Carlin,CHC,Carlin,Luke,2016,4666,carlin001luk,2008,2012,2002,2015,batter,one
1725,Emilio Bonifacio,CHC,Bonifácio,Emilio,2016,4054,bonifa001emi,2007,2020,2003,2023,batter,one
2842,Jonathan Mota,CHC,Mota,Jonathan,2016,,mota--001jon,,,2005,2015,batter,one
1011,Chris Valaika,CHC,Valaika,Chris,2016,1165,valaik001chr,2010,2014,2006,2015,batter,one
5419,Wes Darvill,CHC,Darvill,Wes,2016,,darvil001wes,,,2009,2023,batter,one
90,Adron Chambers,CHC,Chambers,Adron,2016,7995,chambe001adr,2011,2013,2007,2019,batter,one
5126,Tim Crabbe,CHW,Crabbe,Tim,2016,,crabbe001tim,,,2009,2015,pitcher,one
2584,Jesse Crain,CHW,Crain,Jesse,2016,4817,crain-001jes,2004,2013,2002,2015,pitcher,one
3362,Kyle Drabek,CHW,Drabek,Kyle,2016,4359,drabek001kyl,2010,2016,2006,2018,pitcher,one
4466,Raul Fernandez,CHW,Fernandez,Raul,2016,,fernan002rau,,,2008,2017,pitcher,one
379,Arcenio Leon,CHW,León,Arcenio,2016,8846,leon--001arc,2017,2017,2005,2022,pitcher,one
539,Brad Penny,CHW,Penny,Brad,2016,535,penny-001bra,2000,2014,1996,2015,pitcher,one
83,Adrian Nieto,CHW,Nieto,Adrián,2016,10294,nieto-001adr,2014,2014,2008,2019,batter,one
1216,Dallas Tarleton,CHW,Tarleton,Dallas,2016,,tarlet001dal,,,2009,2015,batter,one
980,Chris Jacobs,CHW,Jacobs,Chris,2016,,jacobs004fra,,,2007,2019,batter,one
4092,Neftali Soto,CHW,Soto,Neftali,2016,5663,soto--001nef,2013,2014,2007,2024,batter,one
1542,Drew Garcia,CHW,Garcia,Drew,2016,,garcia002and,,,2008,2015,batter,one
3880,Michael Johnson,CHW,Johnson,Michael,2016,,johnso021mic,,,2013,2019,batter,one
