internal_id,full_name,team,name_last,name_first,fa_class,key_fangraphs,key_bbref_minors,mlb_played_first,mlb_played_last,pro_played_first,pro_played_last,position,position_cat,chadwick_returned
1261,Cristhian Adames,SFG,Adames,Cristhian,2021,6013,adames001cri,2014,2019,2008,2024,,N/A,one
1833,Emerson Martinez,TEX,Martinez,Emerson,2020,,martin000eme,,,2013,2023,RHP,pitcher,one
4911,Roman Colon,COL,Colón,Román,2014,2242,colon-001rom,2004,2012,1997,2014,RHP,pitcher,one
2091,Garrett Davila,KCR,Davila,Garrett,2022,,davila000gar,,,2016,2024,LHP,pitcher,one
4930,Ronnie Freeman,SFG,Freeman,Ronnie,2022,,freema000ron,,,2012,2021,C,batter,one
3544,Kyle Bird,SEA,Bird,Kyle,2023,16618,bird--000kyl,2019,2019,2014,2022,LHP,pitcher,one
3501,Kevin Russo,DET,Russo,Kevin,2014,3630,russo-001kev,2010,2010,2006,2015,2B,batter,one
4489,Oscar Campos,NYM,Campos,Oscar,2023,,campos002osc,,,2014,2024,C,batter,one
3550,Kyle Dowdy,BAL,Dowdy,Kyle,2024,19285,dowdy-000kyl,2019,2022,2016,2023,RHP,pitcher,one
3911,Mason Tobin,SFG,Tobin,Mason,2014,2534,tobin-001mas,2011,2011,2007,2014,RHP,pitcher,one
4385,Nick Hill,SEA,Hill,Nick,2015,,hill--001nic,,,2007,2015,LHP,pitcher,one
5788,Williams Perez,SEA,Pérez,Williams,2019,11592,perez-003wil,2015,2016,2009,2023,RHP,pitcher,one
3140,Jose Lobaton,LAD,Lobaton,Jose,2020,4243,lobato002jos,2009,2021,2021,1999,C,batter,one
574,Boone Whiting,WSN,Whiting,Boone,2017,,whitin001boo,,,2010,2016,RHP,pitcher,one
592,Braden Shipley,SEA,Shipley,Braden,2024,15158,shiple000bra,2016,2018,2013,2022,RHP,pitcher,one
1271,Cristopher Navarro,COL,Navarro,Cristopher,2024,,navarr000cri,,,2016,2024,SS,batter,one
3459,Kenny Wilson,MIA,Wilson,Kenny,2017,,wilson002ken,,,2008,2019,OF,batter,one
1232,Corey Black,CHC,Black,Corey,2021,,black-002cor,,,2012,2018,,N/A,one
3220,Josh Judy,LAA,Judy,Josh,2014,1975,judy--001jos,2011,2011,2007,2019,RHP,pitcher,one
2610,Jason Martinson,WSN,Martinson,Jason,2017,,martin005jas,,,2010,2020,SS,batter,one
5397,Terry Doyle,ATL,Doyle,Terry,2015,,doyle-005joh,,,2008,2016,RHP,pitcher,one
3921,Matt Bowman,NYY,Bowman,Matt,2023,13528,bowman002mat,2016,2024,2012,2024,RHP,pitcher,zero
5977,Zach Stewart,ATL,Stewart,Zach,2015,7397,stewar001zac,2011,2012,2008,2019,RHP,pitcher,one
3632,Leonel Escobar,BOS,Escobar,Leonel,2015,,escoba001leo,,,2008,2014,C,batter,one
1922,Ervin Santana,NYM,Santana,Ervin,2020,3200,santan001erv,2005,2021,2001,2021,RHP,pitcher,one
2448,Jake Elliott,TOR,Elliott,Jake,2023,,elliot000jak,,,2016,2022,RHP,pitcher,one
4479,Orangel Arenas,LAA,Arenas,Orangel,2015,,arenas001ora,,,2007,2016,RHP,pitcher,one
3497,Kevin Padlo,PIT,Padlo,Kevin,2023,16593,padlo-000kev,2021,2023,2014,2024,1B,batter,one
5461,Tom Belza,MIL,Belza,Tom,2017,,belza-001tom,,,2010,2016,3B,batter,one
1259,Craig Stammen,CLE,Stammen,Craig,2017,7274,stamme001cra,2009,2022,2005,2022,RHP,pitcher,one
2512,James Jones,TEX,Jones,James,2023,9767,jones-023jam,2014,2015,2009,2023,LHP,pitcher,one
560,Bo Takahashi,ARI,Takahashi,Bo,2021,,takaha000rod,,,2014,2024,,N/A,one
5829,Wynton Bernard,SFG,Bernard,Wynton,2018,13408,bernar000wyn,2022,2022,2012,2024,OF,batter,one
1021,Chris Berset,CIN,Berset,Chris,2017,,berset001chr,,,2010,2016,C,batter,one
3798,Luke Farrell,TEX,Farrell,Luke,2021,15101,farrel000luk,2017,2022,2013,2024,,N/A,one
1096,Christian Colon,TOR,Colón,Christian,2022,11145,colon-001chr,2014,2020,2010,2021,2B,batter,one
1377,Daniel Schlereth,DET,Schlereth,Daniel,2015,8739,schler001dan,2009,2012,2008,2019,LHP,pitcher,one
2179,Gregor Blanco,NYM,Blanco,Grégor,2020,3123,blanco001gre,2008,2018,2002,2019,OF,batter,one
3948,Matt Harvey,OAK,Harvey,Matt,2020,11713,harvey001mat,2012,2021,2011,2022,RHP,pitcher,one
757,Bruce Caldwell,NYY,Caldwell,Bruce,2019,,caldwe003bru,,,2012,2019,2B,batter,one
1513,Deck McGuire,STL,McGuire,Deck,2017,11596,mcguir005wil,2017,2018,2011,2022,RHP,pitcher,one
5144,Scott Engler,TEX,Engler,Scott,2024,,engler001sco,,,2016,2024,RHP,pitcher,one
1019,Chih-Wei Hu,CHC,Hu,Chih-Wei,2020,16419,hu----002chi,2017,2018,2013,2023,RHP,pitcher,one
1395,Danny Hultzen,CHC,Hultzen,Danny,2021,12874,hultze001dan,2019,2019,2011,2019,,N/A,one
770,Bryan Evans,MIA,Evans,Bryan,2015,,evans-001bry,,,2008,2019,RHP,pitcher,one
858,Carlos Fisher,TBR,Fisher,Carlos,2014,9832,fisher004cha,2009,2011,2005,2018,RHP,pitcher,one
4364,Nick Ciuffo,CIN,Ciuffo,Nick,2020,16291,ciuffo000nic,2018,2021,2013,2022,C,batter,one
2765,Jesus Navarro,SFG,Navarro,Jesus,2015,,navarr001jes,,,2007,2018,C,batter,one
4734,Ray Chang,CIN,Chang,Ray,2016,,chang-001ray,,,2005,2016,2B,batter,one
2986,Jonathan Aro,SEA,Aro,Jonathan,2018,14699,aro---000jon,2015,2016,2011,2024,RHP,pitcher,one
4476,Omir Santos,PIT,Santos,Omir,2015,3583,santos001omi,2008,2013,2001,2014,C,batter,one
778,Bryan Mitchell,MIA,Mitchell,Bryan,2023,11479,mitche001bry,2014,2021,2010,2022,RHP,pitcher,one
1955,Fabian Blanco,STL,Blanco,Fabian,2022,,blanco000fab,,,2015,2023,LHP,pitcher,one
2352,J.C. Boscan,KCR,Boscán,J. C.,2016,2324,boscan001jea,2010,2013,1997,2015,C,batter,one
2324,Isiah Gilliam,NYY,Gilliam,Isiah,2022,,gillia000isi,,,2015,2024,OF,batter,one
1083,Chris Valaika,CHC,Valaika,Chris,2016,1165,valaik001chr,2010,2014,2006,2015,2B,batter,one
3533,Kraig Sitton,SFG,Sitton,Kraig,2018,,sitton001kra,,,2010,2018,LHP,pitcher,one
1549,Derrick Loveless,TOR,Loveless,Derrick,2018,,lovele000der,,,2011,2018,OF,batter,one
4481,Ordomar Valdez,CLE,Valdez,Ordomar,2019,,valdez000ord,,,2011,2017,2B,batter,one
5501,Tony Wolters,LAD,Wolters,Tony,2023,11470,wolter001ton,2016,2022,2010,2023,C,batter,one
4785,Ricardo Genoves,SFG,Genovés,Ricardo,2024,,genove000ric,,,2016,2024,C,batter,one
3147,Jose Martinez,OAK,Martinez,Jose,2015,,martin018jos,,,2005,2017,2B,batter,one
605,Brady Whalen,STL,Whalen,Brady,2023,,whalen000bra,,,2016,2024,1B,batter,one
4320,Nathan Long,OAK,Long,Nathan,2016,,long--001nat,,,2009,2016,RHP,pitcher,zero
1837,Emilio Bonifacio,ARI,Bonifácio,Emilio,2018,4054,bonifa001emi,2007,2020,2003,2023,OF,batter,one
4524,Paolo Espino,CLE,Espino,Paolo,2014,8246,espino001pao,2017,2024,2007,2024,RHP,pitcher,one
4396,Nick Martini,STL,Martini,Nick,2018,12005,martin007nic,2018,2024,2011,2024,OF,batter,one
319,Andy Paz,OAK,Paz,Andy,2018,,paz---000and,,,2011,2019,C,batter,one
4013,Matt Tomshaw,CHW,Tomshaw,Matt,2019,,tomsha000mat,,,2011,2021,LHP,pitcher,one
4919,Ronald Dominguez,SEA,Dominguez,Ronald,2018,,doming000ron,,,2011,2017,RHP,pitcher,one
1862,Enrique de los Rios,CHC,de los Rios,Enrique,2020,,delosr000enr,,,2013,2019,RHP,pitcher,zero
4773,Rey Navarro,NYY,Navarro,Rey,2019,6008,navarr001rey,2015,2015,2007,2019,SS,batter,one
4739,Ray-Patrick Didder,ATL,Didder,Ray-Patrick,2020,,didder002ray,,,2013,2024,OF,batter,one
3881,Mark Hamilton,BOS,Hamilton,Mark,2014,9334,hamilt002mar,2010,2011,2006,2014,1B,batter,one
1812,Elijah Greene,ARI,Greene,Elijah,2022,,greene000eli,,,2021,2021,OF,batter,one
5031,Ryan O’Rourke,MIN,O’Rourke,Ryan,2020,10976,orourk001rya,2015,2019,2010,2019,LHP,pitcher,zero
4211,Mike Montgomery,LAD,Montgomery,Mike,2024,4869,montgo001mic,2015,2020,2008,2024,LHP,pitcher,one
53,Adam Melker,LAA,Melker,Adam,2015,,melker001ada,,,2010,2014,OF,batter,one
3747,Luis Lugo,CHC,Lugo,Luis,2022,,lugo--003lui,,,2011,2023,LHP,pitcher,one
954,Cesar Valdez,HOU,Valdez,Cesar,2017,9013,valdez001ces,2010,2022,2006,2024,RHP,pitcher,zero
4291,Narciso Mesa,WSN,Mesa,Narciso,2017,,mesa--002nar,,,2010,2016,OF,batter,one
1080,Chris Smith,SDP,Smith,Chris,2016,4544,smith-005chr,2008,2017,2002,2017,RHP,pitcher,one
3717,Luis Camilo,DET,Camilo,Luis,2023,,camilo002lui,,,2021,2022,LHP,pitcher,one
959,Chace Numata,NYY,Numata,Chace,2019,,numata001cha,,,2010,2019,C,batter,one
5220,Shane Peterson,MIL,Peterson,Shane,2017,7423,peters002sha,2013,2017,2008,2019,OF,batter,one
4453,Odalvi Javier,ATL,Javier,Odalvi,2023,,javier000oda,,,2015,2024,RHP,pitcher,one
1078,Chris Sharpe,PHI,Sharpe,Chris,2023,,sharpe000chr,,,2017,2022,CF,batter,one
3294,Juan Graterol,KCR,Graterol,Juan,2015,5398,grater001jua,2016,2019,2006,2023,C,batter,one
936,Casey McElroy,SDP,McElroy,Casey,2018,,mcelro000cas,,,2011,2017,2B,batter,one
3436,Kelson Brown,PIT,Brown,Kelson,2018,,brown-002kel,,,2010,2015,SS,batter,one
4995,Ryan Doolittle,OAK,Doolittle,Ryan,2017,,doolit001rya,,,2008,2016,RHP,pitcher,one
1191,Collin Cowgill,WSN,Cowgill,Collin,2020,7250,cowgil001col,2011,2016,2008,2019,OF,batter,one
1413,Dariel Gomez,SEA,Gomez,Dariel,2023,,gomez-000dar,,,2015,2024,1B,batter,one
1218,Connor Marabell,CLE,Marabell,Connor,2022,,marabe000con,,,2015,2021,OF,batter,one
2378,Jack Lopez,ATL,López,Jack,2021,13663,lopez-002jac,2021,2021,2012,2024,,N/A,one
3055,Jordan Smith,CLE,Smith,Jordan,2020,,smith-002jor,,,2011,2018,OF,batter,one
4265,Moises Gomez,MIN,Gomez,Moises,2021,,gomez-002moi,,,2014,2022,,N/A,one
1264,Cristian Alvarado,OAK,Alvarado,Cristian,2022,,alvara000cri,,,2012,2022,RHP,pitcher,one
5830,Wynton Bernard,COL,Bernard,Wynton,2022,13408,bernar000wyn,2022,2022,2012,2024,OF,batter,one
5485,Tommy Nance,MIA,Nance,Tommy,2024,19178,nance-000tom,2021,2022,2015,2024,RHP,pitcher,one
5797,Wilmer Difo,NYY,Difo,Wilmer,2024,14320,difo--001wil,2015,2022,2010,2024,SS,batter,one
4927,Ronarsy Ledesma,BAL,Ledesma,Ronarsy,2017,,ledesm001ron,,,2010,2016,3B,batter,one
1097,Christian Colon,MIA,Colón,Christian,2018,11145,colon-001chr,2014,2020,2010,2021,2B,batter,one
3887,Mark Montgomery,STL,Montgomery,Mark,2018,,montgo000mar,,,2011,2018,RHP,pitcher,one
4725,Rashad Crawford,NYY,Crawford,Rashad,2020,,crawfo000ras,,,2012,2022,OF,batter,one
1687,Dustin Molleken,DET,Molleken,Dustin,2017,6200,mollek001dus,2016,2016,2003,2019,RHP,pitcher,one
2325,Isiah Gilliam,CIN,Gilliam,Isiah,2023,,gillia000isi,,,2015,2024,OF,batter,one
689,Brett Nicholas,SDP,Nicholas,Brett,2019,11192,nichol001bre,2016,2017,2010,2019,C,batter,one
5068,Salvador Justo,STL,Justo,Salvador,2022,,justo-000sal,,,2013,2021,RHP,pitcher,one
466,Austin McClune,PIT,McClune,Austin,2015,,mcclun001aus,,,2006,2010,OF,batter,one
3433,Kelly Dugan,CHC,Dugan,Kelly,2017,,dugan-001kel,,,2009,2024,OF,batter,one
1983,Fernando Cabrera,LAA,Cabrera,Fernando,2014,2105,cabrer001fer,2004,2010,2000,2023,RHP,pitcher,one
4885,Robinson Leyer,MIN,Leyer,Robinson,2022,14399,leyer-000rob,2020,2020,2012,2021,RHP,pitcher,one
1440,Dave Sappelt,BOS,Sappelt,Dave,2016,6898,sappel001dav,2011,2013,2008,2018,OF,batter,one
2527,Jamie Callahan,NYM,Callahan,Jamie,2019,14711,callah006jam,2017,2017,2012,2022,RHP,pitcher,one
4941,Rosell Herrera,COL,Herrera,Rosell,2018,11611,herrer001ros,2018,2019,2010,2022,OF,batter,one
3060,Jordany Valdespin,DET,Valdespin,Jordany,2017,5098,valdes001jor,2012,2015,2007,2023,2B,batter,one
1432,Darren Seferina,MIL,Seferina,Darren,2019,,seferi000dar,,,2014,2024,2B,batter,one
5753,Wilfredo Boscan,SDP,Boscán,Wilfredo,2014,7655,boscan001wil,2016,2016,2007,2024,RHP,pitcher,one
716,Brian Jeroloman,WSN,Jeroloman,Brian,2014,,jerolo001bri,,,2006,2016,C,batter,one
2997,Jonathan Herrera,BOS,Herrera,Jonathan,2015,4182,herrer001jon,2008,2015,2003,2017,SS,batter,one
5033,Ryan Reid,NYM,Reid,Ryan,2015,9385,reid--001rya,2013,2013,2006,2016,RHP,pitcher,one
4244,Mitch Lively,WSN,Lively,Mitch,2015,,lively001mit,,,2007,2022,RHP,pitcher,one
4060,Melvin Dorta,WSN,Dorta,Melvin,2015,2562,dorta-001mel,2006,2006,2001,2011,2B,batter,one
4559,Patrick Leonard,CHW,Leonard,Patrick,2019,,leonar000pat,,,2012,2019,3B,batter,one
5884,Yoel Espinal,TEX,Espinal,Yoel,2020,,espina000yoe,,,2011,2022,RHP,pitcher,one
1421,Dario Agrazal,ARI,Agrazal,Dario,2022,15821,agraza000dar,2019,2019,2013,2024,RHP,pitcher,one
4434,Noah Bremer,TEX,Bremer,Noah,2024,,bremer000noa,,,2017,2024,RHP,pitcher,one
4039,Mauricio Robles,PHI,Robles,Mauricio,2014,8895,robles001mau,2013,2013,2006,2019,LHP,pitcher,one
1965,Felipe Gonzalez,PIT,Gonzalez,Felipe,2016,,gonzal004fel,,,2008,2024,RHP,pitcher,one
5183,Sean O’Connell,LAD,O’Connell,Sean,2018,,oconne002sea,,,2010,2017,C,batter,zero
5707,Viosergy Rosa,OAK,Rosa,Viosergy,2019,,rosa--001vio,,,2010,2019,1B,batter,one
2981,Jonathan Albaladejo,NYM,Albaladejo,Jonathan,2018,3521,albala001jon,2007,2012,2001,2019,RHP,pitcher,one
4171,Mike Baxter,LAD,Baxter,Mike,2015,4464,baxter001mic,2010,2015,2005,2016,OF,batter,one
1843,Emmanuel De Leon,PIT,De Leon,Emmanuel,2015,,deleon001emm,,,2008,2018,RHP,pitcher,one
2469,Jake Kuebler,NYM,Kuebler,Jake,2016,,kueble001jac,,,2008,2016,RHP,pitcher,one
5184,Sean O’Sullivan,WSN,O’Sullivan,Sean,2018,9137,osulli001sea,2009,2016,2006,2018,RHP,pitcher,zero
2453,Jake Esch,SDP,Esch,Jake,2018,12756,esch--000jac,2016,2017,2011,2018,RHP,pitcher,one
2407,Jacob Nottingham,BAL,Nottingham,Jacob,2023,16448,nottin000jac,2018,2021,2013,2024,C,batter,one
717,Brian Jeroloman,WSN,Jeroloman,Brian,2015,,jerolo001bri,,,2006,2016,C,batter,one
3841,Manuel Soliman,MIN,Soliman,Manuel,2014,,solima001man,,,2007,2021,RHP,pitcher,one
2576,Jason Berken,PHI,Berken,Jason,2016,5673,berken001jas,2009,2012,2006,2016,RHP,pitcher,one
1613,Donald Lutz,CIN,Lutz,Donald,2017,10154,lutz--001don,2013,2014,2008,2022,OF,batter,one
2824,Jimmy Reyes,TEX,Reyes,Jimmy,2017,,reyes-001jam,,,2010,2017,LHP,pitcher,one
1524,Delvin Zinn,CHC,Zinn,Delvin,2023,,zinn--000del,,,2016,2024,SS,batter,one
4826,Rinku Singh,PIT,Singh,Rinku,2017,,singh-001rin,,,2009,2016,LHP,pitcher,one
318,Andy Parrino,CHW,Parrino,Andy,2017,3972,parrin001and,2011,2015,2007,2016,SS,batter,one
4475,Omar Poveda,ATL,Poveda,Omar,2014,,poveda001oma,,,2005,2018,RHP,pitcher,one
1469,David Lough,CLE,Lough,David,2018,7215,lough-001dav,2012,2016,2007,2017,OF,batter,one
3671,Logan Ondrusek,WSN,Ondrusek,Logan,2020,3677,ondrus001log,2010,2016,2005,2024,RHP,pitcher,one
3207,Joseph Yabbour,SEA,Yabbour,Joseph,2024,,yabbou000jos,,,2023,2024,RHP,pitcher,one
4703,Ramon Garcia,DET,Garcia,Ramon,2014,,garcia006ram,,,2005,2020,LHP,pitcher,one
1299,Dallas Tarleton,ARI,Tarleton,Dallas,2015,,tarlet001dal,,,2009,2015,C,batter,one
2486,Jake Romanski,BOS,Romanski,Jake,2020,,romans000jak,,,2013,2021,C,batter,one
5835,Xavier Avery,SEA,Avery,Xavier,2015,8471,avery-001xav,2012,2012,2008,2018,OF,batter,one
3397,Justin Williams,STL,Williams,Justin,2022,15490,willia004jus,2018,2021,2013,2024,OF,batter,one
1217,Connor Lien,ATL,Lien,Connor,2019,,lien--000con,,,2012,2022,OF,batter,one
3284,Juan Diaz,PIT,Díaz,Juan,2017,9235,diaz--004jua,2012,2012,2006,2016,RHP,pitcher,one
5545,Tres Barrera,WSN,Barrera,Tres,2023,19977,barrer000tre,2019,2023,2016,2024,C,batter,one
2914,Johan Yan,TEX,Yan,Johan,2014,,yan---001joh,,,2006,2016,RHP,pitcher,one
3375,Justin Lopez,SDP,Lopez,Justin,2024,,lopez-000jus,,,2017,2023,RHP,pitcher,one
952,Cesar Ramos,DET,Ramos,Cesár,2017,3357,ramos-001ces,2009,2016,2005,2017,LHP,pitcher,one
4120,Michael Petersen,COL,Petersen,Michael,2022,,peters007mic,2024,2024,2015,2024,RHP,pitcher,one
103,Aidan Anderson,TEX,Anderson,Aidan,2024,,anders000aid,,,2019,2024,RHP,pitcher,one
4707,Ramon Ramirez,BAL,Ramirez,Ramon,2015,,ramire007ram,,,2014,2015,RHP,pitcher,multiple_passed_bref_check
4802,Richard Rodriguez,MIA,Rodríguez,Richard,2024,13549,rodrig010ric,2017,2021,2010,2024,RHP,pitcher,one
5340,Steven Moyers,SEA,Moyers,Steven,2022,,moyers000ste,,,2016,2024,LHP,pitcher,zero
2804,Jhonny Pereda,CIN,Pereda,Jhonny,2024,,pereda000jho,2024,2024,2013,2024,C,batter,one
1688,Dustin Molleken,CLE,Molleken,Dustin,2016,6200,mollek001dus,2016,2016,2003,2019,RHP,pitcher,one
474,Austin Wright,COL,Wright,Austin,2018,,wright001aus,,,2011,2019,LHP,pitcher,one
4022,Matt Wallach,LAD,Wallach,Matt,2014,,wallac001mat,,,2007,2013,C,batter,one
4921,Ronald Herrera,WSN,Herrera,Ronald,2023,15688,herrer000ron,2017,2017,2012,2023,RHP,pitcher,one
4599,Pedro Perez,NYM,Perez,Pedro,2018,,perez-011ped,,,2011,2017,RHP,pitcher,one
5653,Tyler Sturdevant,OAK,Sturdevant,Tyler,2018,6780,sturde001tyl,2016,2016,2009,2017,RHP,pitcher,one
1061,Chris Nelson,COL,Nelson,Chris,2017,8175,nelson003chr,2010,2014,2004,2017,3B,batter,one
1211,Connor Hoover,SEA,Hoover,Connor,2024,,hoover000con,,,2017,2023,1B,batter,one
4422,Nick Wittgren,SEA,Wittgren,Nick,2024,15594,wittgr000nic,2016,2023,2012,2024,RHP,pitcher,one
1577,Diego Moreno,WSN,Moreno,Diego,2022,6238,moreno001die,2015,2017,2007,2023,RHP,pitcher,one
3672,Logan Schafer,BAL,Schafer,Logan,2018,7937,schafe001log,2011,2016,2008,2017,OF,batter,one
2846,Joe Biagini,CHC,Biagini,Joe,2022,13194,biagin000jos,2016,2021,2012,2022,RHP,pitcher,one
3206,Joseph Rosa,SEA,Rosa,Joseph,2022,,rosa--001jos,,,2015,2024,SS,batter,one
726,Brian Moran,TBR,Moran,Brian,2022,9646,moran-001bri,2019,2022,2009,2024,LHP,pitcher,one
3702,Luis Acosta,DET,Acosta,Luis,2024,,acosta007lui,,,2021,2023,RHP,pitcher,one
3736,Luis Hernandez,LAA,Hernández,Luis,2016,3206,hernan003lui,2007,2012,2002,2017,2B,batter,one
2417,Jade Todd,DET,Todd,Jade,2015,,todd--001jad,,,2008,2014,LHP,pitcher,one
350,Angel Macuare,HOU,Macuare,Angel,2024,,macuar000ang,,,2017,2024,RHP,pitcher,one
1755,Eduard Santos,LAA,Santos,Eduard,2016,,santos002edw,,,2008,2020,RHP,pitcher,one
1782,Edwin Espinal,DET,Espinal,Edwin,2019,,espina000edw,,,2011,2024,1B,batter,one
2817,Jim Henderson,MIL,Henderson,Jim,2016,6653,hender004jam,2012,2016,2003,2017,RHP,pitcher,one
2229,Hector Gomez,SDP,Gomez,Hector,2016,2264,gomez-001hec,2011,2015,2006,2024,SS,batter,zero
4315,Nate Striz,BOS,Striz,Nate,2014,,striz-001nat,,,2010,2014,RHP,pitcher,one
850,Carlos Alvarez,WSN,Alvarez,Carlos,2014,,gonzal001esm,,,2007,2014,3B,batter,one
755,Bruce Billings,LAD,Billings,Bruce,2015,3044,billin001bru,2011,2014,2007,2018,RHP,pitcher,one
255,Andre Rienzo,SDP,Rienzo,André,2018,3507,rienzo001and,2013,2015,2007,2023,RHP,pitcher,one
859,Carlos Fisher,TEX,Fisher,Carlos,2017,9832,fisher004cha,2009,2011,2005,2018,RHP,pitcher,one
2898,Joey Rickard,SFG,Rickard,Joey,2021,13277,rickar000joe,2016,2020,2012,2021,,N/A,one
4245,Mitch Longo,MIL,Longo,Mitch,2022,,longo-000mit,,,2016,2022,OF,batter,one
837,Cam Williams,LAA,Williams,Cam,2024,,willia001cam,,,2021,2024,SS,batter,one
611,Brandon Allen,SDP,Allen,Brandon,2014,7436,allen-002bra,2009,2012,2004,2016,1B,batter,one
374,Anthony Garcia,STL,García,Anthony,2018,,garcia007ant,,,2009,2024,OF,batter,one
2671,Jeffeson Medina,SEA,Medina,Jeffeson,2019,,medina000jef,,,2012,2023,RHP,pitcher,zero
1085,Chris Volstad,CHW,Volstad,Chris,2017,9901,volsta001chr,2008,2018,2005,2018,RHP,pitcher,one
1335,Daniel Arcila,TOR,Arcila,Daniel,2014,,arcila001dan,,,2007,2013,2B,batter,one
5141,Scott Diamond,TBR,Diamond,Scott,2016,5089,diamon001sco,2011,2016,2008,2017,LHP,pitcher,one
5587,Ty Moore,BAL,Moore,Ty,2021,,moore-001ty-,,,2015,2021,,N/A,one
4231,Mikie Mahtook,PHI,Mahtook,Mikie,2021,13130,mahtoo001mic,2015,2019,2011,2021,,N/A,one
287,Andrew Clark,NYY,Clark,Andrew,2014,,clark-002and,,,2010,2014,1B,batter,one
2399,Jacob Bray,OAK,Bray,Jacob,2020,,bray--000jac,,,2013,2019,RHP,pitcher,zero
2861,Joe Mantiply,NYY,Mantiply,Joe,2018,14857,mantip001jos,2016,2024,2013,2024,LHP,pitcher,one
1543,Derek Hankins,DET,Hankins,Derek,2016,,hankin001der,,,2004,2015,RHP,pitcher,one
4969,Rusty Ryal,LAA,Ryal,Rusty,2014,9698,ryal--001rus,2009,2010,2005,2014,2B,batter,one
5974,Zach Scott,MIA,Scott,Zach,2020,,scott-000zac,,,2018,2019,2B,batter,one
1514,Dedgar Jimenez,BOS,Jimenez,Dedgar,2020,,jimene000ded,,,2013,2023,LHP,pitcher,one
3610,Lars Davis,COL,Davis,Lars,2014,,davis-002lar,,,2007,2014,C,batter,one
3100,Jose Casilla,SFG,Casilla,Jose,2017,,casill001jos,,,2006,2018,RHP,pitcher,one
1567,Devin Ivany,WSN,Ivany,Devin,2017,,ivany-001dev,,,2004,2013,C,batter,one
2056,Gabe Castellanos,MIA,Castellanos,Gabe,2019,,castel000gab,,,2011,2023,LHP,pitcher,zero
282,Andrew Brown,PHI,Brown,Andrew,2023,,brown-007and,,,2016,2021,RHP,pitcher,one
247,Anderson Miller,KCR,Miller,Anderson,2022,,miller010and,,,2015,2022,OF,batter,one
835,Cam Robinson,MIL,Robinson,Cam,2024,,robins000cam,,,2017,2024,RHP,pitcher,one
2951,John Tolisano,TOR,Tolisano,John,2014,,tolisa001joh,,,2007,2014,2B,batter,one
949,Cesar Puello,NYY,Puello,Cesar,2017,7216,puello001ces,2017,2020,2008,2022,OF,batter,zero
3535,Kris Medlen,ATL,Medlen,Kris,2018,9417,medlen001kri,2009,2018,2006,2018,RHP,pitcher,one
4520,Paco Rodriguez,BAL,Rodríguez,Paco,2018,13398,rodrig003ste,2012,2015,2012,2019,LHP,pitcher,one
5637,Tyler Marlette,SEA,Marlette,Tyler,2018,,marlet000tyl,,,2011,2018,C,batter,one
3626,Leonardo Molina,NYY,Molina,Leonardo,2021,,molina000leo,,,2014,2019,,N/A,one
3082,Jose Adames,LAD,Adames,Jose,2023,,adames002jos,,,2011,2024,RHP,pitcher,one
5858,Yariel Gonzalez,DET,Gonzalez,Yariel,2022,,gonzal000yar,,,2016,2024,2B,batter,one
1142,Cleiverth Perez,DET,Perez,Cleiverth,2024,,perez-000cle,,,2017,2024,LHP,pitcher,one
3674,Logan Shore,SFG,Shore,Logan,2024,,shore-001log,,,2016,2023,RHP,pitcher,one
3850,Marcos Molina,BAL,Molina,Marcos,2020,,molina003mar,,,2012,2022,RHP,pitcher,one
5625,Tyler Jones,ATL,Jones,Tyler,2016,,jones-002tyl,,,2011,2018,RHP,pitcher,one
4985,Ryan Chaffee,MIA,Chaffee,Ryan,2017,,chaffe001rya,,,2009,2021,RHP,pitcher,one
3094,Jose Briceno,KCR,Briceno,Jose,2023,,bricen002jos,,,2016,2017,C,batter,one
1939,Eury de la Rosa,SDP,de la Rosa,Eury,2016,4055,delaro001eur,2013,2014,2008,2020,LHP,pitcher,zero
4335,Neil Wagner,NYM,Wagner,Neil,2018,8162,wagner001nei,2011,2014,2006,2018,RHP,pitcher,one
5532,Travis Taijeron,NYM,Taijeron,Travis,2018,11935,taijer000tra,2017,2017,2011,2019,OF,batter,one
1732,Edgar Cabral,PHI,Cabral,Edgar,2022,,cabral000edg,,,2015,2023,C,batter,one
4341,Nelson Hernandez,MIL,Hernandez,Nelson,2021,,hernan000nel,,,2014,2023,,N/A,one
301,Andrew Susac,PIT,Susac,Andrew,2022,13132,susac-001and,2014,2020,2012,2021,C,batter,one
269,Andres Santiago,LAD,Santiago,Andres,2015,,santia001and,,,2007,2023,RHP,pitcher,one
1471,David Martinez,TEX,Martínez,David,2016,8893,martin013dav,2013,2014,2005,2022,RHP,pitcher,one
326,Andy Wilkins,MIN,Wilkins,Andy,2019,11251,wilkin001and,2014,2016,2010,2019,1B,batter,one
873,Carlos Luis,SDP,Luis,Carlos,2024,,luis--003car,,,2017,2023,SS,batter,one
3480,Kevin Grendell,LAA,Grendell,Kevin,2018,,grende000kev,,,2012,2020,LHP,pitcher,one
3541,Kurt Yacko,PIT,Yacko,Kurt,2014,,yacko-001kur,,,2008,2013,RHP,pitcher,one
737,Brock Huntzinger,BAL,Huntzinger,Brock,2015,,huntzi001bro,,,2007,2016,RHP,pitcher,one
2110,George Barber,BAL,Barber,George,2014,,barber002geo,,,2010,2014,OF,batter,one
