internal_id,player_name,first_name_lower,last_name_lower,team,fa_class,position,normed_position,minor_league_level
852,Carlos Rivero,carlos,rivero,WSN,2014-01-01,3B,batter,AA
3071,Josh R. Johnson,josh,r. johnson,WSN,2014-01-01,SS,batter,AAA
2536,Jerad Head,jerad,head,WSN,2014-01-01,OF,batter,AA
2456,Jason Michaels*,jason,michaels,WSN,2014-01-01,OF,batter,AAA
1001,Chris Rahl,chris,rahl,WSN,2014-01-01,OF,batter,AAA
1754,Eric Brooks,eric,brooks,ARI,2015-01-01,RHP,pitcher,SS
2021,Graham Godfrey,graham,godfrey,ARI,2015-01-01,RHP,pitcher,AA
3238,Kameron Loe,kameron,loe,ARI,2015-01-01,RHP,pitcher,AAA
3678,Mark Serrano,mark,serrano,ARI,2015-01-01,RHP,pitcher,AAA
2580,Jess Todd,jess,todd,ARI,2015-01-01,RHP,pitcher,AAA
731,Bryan Woodall,bryan,woodall,ARI,2015-01-01,RHP,pitcher,AA
3351,Kyle Anderson,kyle,anderson,ARI,2015-01-01,LHP,pitcher,SS
4990,Spencer Arroyo,spencer,arroyo,ARI,2015-01-01,LHP,pitcher,Hi A
2969,Jose Jose,jose,jose,ARI,2015-01-01,LHP,pitcher,Lo A
2704,Joe Paterson,joe,paterson,ARI,2015-01-01,LHP,pitcher,AAA
1066,Clayton Richard,clayton,richard,ARI,2015-01-01,LHP,pitcher,AA
4845,Santos Rodriguez,santos,rodriguez,ARI,2015-01-01,LHP,pitcher,AA
503,Blake Lalli,blake,lalli,ARI,2015-01-01,C,batter,AAA
1215,Dallas Tarleton,dallas,tarleton,ARI,2015-01-01,C,batter,AA
3968,Mike Jacobs,mike,jacobs,ARI,2015-01-01,1B,batter,AAA
1997,Gerson Montilla,gerson,montilla,ARI,2015-01-01,2B,batter,AA
384,Argenis Diaz,argenis,diaz,ARI,2015-01-01,SS,batter,AAA
14,Aaron Cunningham,aaron,cunningham,ARI,2015-01-01,OF,batter,AAA
1585,Dustin Martin,dustin,martin,ARI,2015-01-01,OF,batter,AA
4007,Mitch Atkins,mitch,atkins,ATL,2015-01-01,RHP,pitcher,AA
5098,Terry Doyle,terry,doyle,ATL,2015-01-01,RHP,pitcher,AAA
5636,Zach Stewart,zach,stewart,ATL,2015-01-01,RHP,pitcher,AAA
4704,Ryan Buchter,ryan,buchter,ATL,2015-01-01,LHP,pitcher,AAA
413,Atahualpa Severino,atahualpa,severino,ATL,2015-01-01,LHP,pitcher,AAA
5024,Steve Lerud,steve,lerud,ATL,2015-01-01,C,batter,AAA
358,Anthony Nunez,anthony,nunez,ATL,2015-01-01,C,batter,Hi A
4529,Rich Poythress,rich,poythress,ATL,2015-01-01,1B,batter,AA
1520,Donnie Murphy,donnie,murphy,ATL,2015-01-01,2B,batter,AAA
4891,Sean Kazmar,sean,kazmar,ATL,2015-01-01,SS,batter,AAA
4260,Ozzie Martinez,ozzie,martinez,ATL,2015-01-01,SS,batter,AAA
2066,Gustavo Nunez,gustavo,nunez,ATL,2015-01-01,SS,batter,AA
576,Brandon Boggs,brandon,boggs,ATL,2015-01-01,OF,batter,AAA
2981,Jose Martinez,jose,martinez,ATL,2015-01-01,OF,batter,Hi A
2582,Jesse Beal,jesse,beal,BAL,2015-01-01,RHP,pitcher,Hi A
3705,Matt Bischoff,matt,bischoff,BAL,2015-01-01,RHP,pitcher,AAA
4595,Robert Coello,robert,coello,BAL,2015-01-01,RHP,pitcher,AAA
4215,Oliver Drake,oliver,drake,BAL,2015-01-01,RHP,pitcher,AA
1621,Eddie Gamboa,eddie,gamboa,BAL,2015-01-01,RHP,pitcher,AA
5036,Steven Hensley,steven,hensley,BAL,2015-01-01,RHP,pitcher,AA
690,Brock Huntzinger,brock,huntzinger,BAL,2015-01-01,RHP,pitcher,AAA
5023,Steve Johnson,steve,johnson,BAL,2015-01-01,RHP,pitcher,AAA
1828,Evan Meek,evan,meek,BAL,2015-01-01,RHP,pitcher,AAA
4445,Ramon Ramirez,ramon,ramirez,BAL,2015-01-01,RHP,pitcher,AAA
4112,Nick Additon,nick,additon,BAL,2015-01-01,LHP,pitcher,AA
2439,Jason Gurka,jason,gurka,BAL,2015-01-01,LHP,pitcher,AA
983,Chris Jones,chris,jones,BAL,2015-01-01,LHP,pitcher,AAA
2906,Jorge Rivera,jorge,rivera,BAL,2015-01-01,LHP,pitcher,Lo A
369,Anthony Vasquez,anthony,vasquez,BAL,2015-01-01,LHP,pitcher,AA
987,Chris Marrero,chris,marrero,BAL,2015-01-01,1B,batter,AA
743,Buck Britton,buck,britton,BAL,2015-01-01,2B,batter,AA
5161,Tom DiBenedetto,tom,dibenedetto,BAL,2015-01-01,2B,batter,AA
1355,David Adams,david,adams,BAL,2015-01-01,3B,batter,AA
3851,Michael Almanzar,michael,almanzar,BAL,2015-01-01,3B,batter,AAA
4186,Niuman Romero,niuman,romero,BAL,2015-01-01,SS,batter,AA
4944,Sharlon Schoop,sharlon,schoop,BAL,2015-01-01,SS,batter,AA
4648,Ronald Bermudez,ronald,bermudez,BAL,2015-01-01,OF,batter,AA
3159,Julio Borbon,julio,borbon,BAL,2015-01-01,OF,batter,AAA
953,Chih-Hsien Chiang,chih-hsien,chiang,BAL,2015-01-01,OF,batter,Hi A
3229,K.D. Kang,k.d.,kang,BAL,2015-01-01,OF,batter,AA
1896,Francisco Peguero,francisco,peguero,BAL,2015-01-01,OF,batter,AAA
5426,Wilfredo Boscan,wilfredo,boscan,BOS,2015-01-01,RHP,pitcher,AA
2770,John Ely,john,ely,BOS,2015-01-01,RHP,pitcher,AA
4359,Pete Ruiz,pete,ruiz,BOS,2015-01-01,RHP,pitcher,AA
3023,Jose Valdez,jose,valdez,BOS,2015-01-01,RHP,pitcher,AAA
4485,Raynel Velette,raynel,velette,BOS,2015-01-01,RHP,pitcher,Lo A
614,Brayan Villarreal,brayan,villarreal,BOS,2015-01-01,RHP,pitcher,AAA
4773,Ryan Verdugo,ryan,verdugo,BOS,2015-01-01,LHP,pitcher,AAA
864,Carson Blair,carson,blair,BOS,2015-01-01,C,batter,AA
3437,Leonel Escobar,leonel,escobar,BOS,2015-01-01,C,batter,Hi A
1626,Eddy Rodriguez,eddy,rodriguez,BOS,2015-01-01,C,batter,Hi A
601,Brandon Snyder,brandon,snyder,BOS,2015-01-01,1B,batter,AAA
4995,Stefan Welch,stefan,welch,BOS,2015-01-01,1B,batter,AA
3198,Justin Henry,justin,henry,BOS,2015-01-01,2B,batter,AAA
3660,Mario Martinez,mario,martinez,BOS,2015-01-01,3B,batter,Hi A
2200,Ivan De Jesus Jr.,ivan,de jesus jr.,BOS,2015-01-01,SS,batter,AAA
4722,Ryan Dent,ryan,dent,BOS,2015-01-01,SS,batter,AA
1458,Derrik Gibson,derrik,gibson,BOS,2015-01-01,SS,batter,AAA
2831,Jonathan Herrera,jonathan,herrera,BOS,2015-01-01,SS,batter,AAA
3978,Mike McCoy,mike,mccoy,BOS,2015-01-01,SS,batter,AAA
2108,Heiker Meneses,heiker,meneses,BOS,2015-01-01,SS,batter,AA
4353,Pete Hissey,pete,hissey,BOS,2015-01-01,OF,batter,AA
110,Alberto Cabrera,alberto,cabrera,CHC,2015-01-01,RHP,pitcher,AAA
3425,Lendy Castillo,lendy,castillo,CHC,2015-01-01,RHP,pitcher,AA
1655,Eduardo Figueroa,eduardo,figueroa,CHC,2015-01-01,RHP,pitcher,Hi A
3642,Marcus Hatley,marcus,hatley,CHC,2015-01-01,RHP,pitcher,AAA
3639,Marcos Mateo,marcos,mateo,CHC,2015-01-01,RHP,pitcher,AAA
844,Carlos Pimentel,carlos,pimentel,CHC,2015-01-01,RHP,pitcher,AAA
1208,Dae-Eun Rhee,dae-eun,rhee,CHC,2015-01-01,RHP,pitcher,AAA
925,Charlie Cutler,charlie,cutler,CHC,2015-01-01,C,batter,AA
4087,Nathan Maldonado,nathan,maldonado,CHC,2015-01-01,C,batter,Hi A
3414,Lars Anderson,lars,anderson,CHC,2015-01-01,1B,batter,AA
1635,Edgar Gonzalez,edgar,gonzalez,CHC,2015-01-01,2B,batter,AAA
2841,Jonathan Mota,jonathan,mota,CHC,2015-01-01,2B,batter,AAA
1010,Chris Valaika,chris,valaika,CHC,2015-01-01,2B,batter,AAA
3622,Manny Ramirez,manny,ramirez,CHC,2015-01-01,OF,batter,AAA
3091,Josh Vitters,josh,vitters,CHC,2015-01-01,OF,batter,AAA
1359,David Cales,david,cales,CHW,2015-01-01,RHP,pitcher,AA
4281,Parker Frazier,parker,frazier,CHW,2015-01-01,RHP,pitcher,AA
5175,Tommy Hanson,tommy,hanson,CHW,2015-01-01,RHP,pitcher,AAA
5090,Terance Marin,terance,marin,CHW,2015-01-01,RHP,pitcher,AA
1276,Daniel McCutchen,daniel,mccutchen,CHW,2015-01-01,RHP,pitcher,AAA
4105,Nestor Molina,nestor,molina,CHW,2015-01-01,RHP,pitcher,AA
950,Chien-Ming Wang,chien-ming,wang,CHW,2015-01-01,RHP,pitcher,AAA
3810,Matt Zaleski,matt,zaleski,CHW,2015-01-01,RHP,pitcher,AAA
1915,Frank de los Santos,frank,de los santos,CHW,2015-01-01,LHP,pitcher,AAA
4103,Nelvin Fuentes,nelvin,fuentes,CHW,2015-01-01,LHP,pitcher,AA
3819,Mauricio Robles,mauricio,robles,CHW,2015-01-01,LHP,pitcher,AAA
3144,Juan Rodriguez,juan,rodriguez,CHW,2015-01-01,LHP,pitcher,DSL
1521,Donnie Veal,donnie,veal,CHW,2015-01-01,LHP,pitcher,AAA
3929,Miguel Gonzalez,miguel,gonzalez,CHW,2015-01-01,C,batter,AAA
1032,Christian Marrero,christian,marrero,CHW,2015-01-01,OF,batter,AA
3800,Matt Tuiasosopo,matt,tuiasosopo,CHW,2015-01-01,OF,batter,AAA
1838,Fabio Castillo,fabio,castillo,CIN,2015-01-01,RHP,pitcher,AAA
4927,Shane Dyer,shane,dyer,CIN,2015-01-01,RHP,pitcher,AA
3190,Justin Freeman,justin,freeman,CIN,2015-01-01,RHP,pitcher,AAA
1636,Edgar Gonzalez,edgar,gonzalez,CIN,2015-01-01,RHP,pitcher,AAA
641,Brett Marshall,brett,marshall,CIN,2015-01-01,RHP,pitcher,AAA
3998,Mikey O’Brien,mikey,o’brien,CIN,2015-01-01,RHP,pitcher,AA
4404,Radhames Quezada,radhames,quezada,CIN,2015-01-01,RHP,pitcher,AA
4861,Scott Diamond,scott,diamond,CIN,2015-01-01,LHP,pitcher,AAA
1835,Fabian Williamson,fabian,williamson,CIN,2015-01-01,LHP,pitcher,AA
3486,Lou Marson,lou,marson,CIN,2015-01-01,C,batter,AA
1160,Corky Miller,corky,miller,CIN,2015-01-01,C,batter,AAA
4679,Rossmel Perez,rossmel,perez,CIN,2015-01-01,C,batter,AAA
3956,Mike Costanzo,mike,costanzo,CIN,2015-01-01,1B,batter,AAA
5220,Travis Mattair,travis,mattair,CIN,2015-01-01,1B,batter,AA
4471,Ray Chang,ray,chang,CIN,2015-01-01,2B,batter,AA
2303,Jake Elmore,jake,elmore,CIN,2015-01-01,2B,batter,AAA
4686,Ruben Gotay,ruben,gotay,CIN,2015-01-01,2B,batter,AAA
2130,Hernan Iribarren,hernan,iribarren,CIN,2015-01-01,2B,batter,AAA
3148,Juan Silverio,juan,silverio,CIN,2015-01-01,3B,batter,AA
3687,Marquez Smith,marquez,smith,CIN,2015-01-01,3B,batter,Hi A
4091,Neftali Soto,neftali,soto,CIN,2015-01-01,3B,batter,AAA
4510,Rey Navarro,rey,navarro,CIN,2015-01-01,SS,batter,AAA
5110,Thomas Neal,thomas,neal,CIN,2015-01-01,OF,batter,AAA
1935,Gabriel Arias,gabriel,arias,CLE,2015-01-01,RHP,pitcher,AA
3715,Matt Capps,matt,capps,CLE,2015-01-01,RHP,pitcher,AAA
3358,Kyle Davies,kyle,davies,CLE,2015-01-01,RHP,pitcher,AAA
4948,Shaun Marcum,shaun,marcum,CLE,2015-01-01,RHP,pitcher,AAA
46,Adam Miller,adam,miller,CLE,2015-01-01,RHP,pitcher,AAA
2210,J.C. Ramirez,j.c.,ramirez,CLE,2015-01-01,RHP,pitcher,AAA
1716,Elvis Araujo,elvis,araujo,CLE,2015-01-01,LHP,pitcher,AA
1596,Dusty Brown,dusty,brown,CLE,2015-01-01,C,batter,AAA
3588,Luke Carlin,luke,carlin,CLE,2015-01-01,C,batter,AAA
3721,Matt Colantonio,matt,colantonio,CLE,2015-01-01,C,batter,AAA
975,Chris Gimenez,chris,gimenez,CLE,2015-01-01,C,batter,AAA
37,Adam Abraham,adam,abraham,CLE,2015-01-01,1B,batter,AA
4697,Russell Branyan,russell,branyan,CLE,2015-01-01,1B,batter,AAA
1360,David Cooper,david,cooper,CLE,2015-01-01,1B,batter,AAA
726,Bryan LaHair,bryan,lahair,CLE,2015-01-01,1B,batter,AA
4760,Ryan Rohlinger,ryan,rohlinger,CLE,2015-01-01,2B,batter,AAA
417,Audy Ciriaco,audy,ciriaco,CLE,2015-01-01,SS,batter,AAA
2276,Jaime Pedroza,jaime,pedroza,CLE,2015-01-01,SS,batter,AA
3718,Matt Carson,matt,carson,CLE,2015-01-01,OF,batter,AAA
5136,Tim Fedroff,tim,fedroff,CLE,2015-01-01,OF,batter,AAA
4407,Rafael Betancourt,rafael,betancourt,COL,2015-01-01,RHP,pitcher,AAA
2034,Greg Burke,greg,burke,COL,2015-01-01,RHP,pitcher,AAA
3442,Leuris Gomez,leuris,gomez,COL,2015-01-01,RHP,pitcher,AAA
2519,Jefri Hernandez,jefri,hernandez,COL,2015-01-01,RHP,pitcher,Lo A
1236,Dan Houston,dan,houston,COL,2015-01-01,RHP,pitcher,AAA
3976,Mike McClendon,mike,mcclendon,COL,2015-01-01,RHP,pitcher,AAA
3080,Josh Roenicke,josh,roenicke,COL,2015-01-01,RHP,pitcher,AAA
4402,R.J. Seidel,r.j.,seidel,COL,2015-01-01,RHP,pitcher,AAA
646,Brett Tomko,brett,tomko,COL,2015-01-01,RHP,pitcher,AAA
661,Brian Burres,brian,burres,COL,2015-01-01,LHP,pitcher,AAA
2360,James Houser,james,houser,COL,2015-01-01,LHP,pitcher,AAA
2966,Jose Gonzalez,jose,gonzalez,COL,2015-01-01,C,batter,AAA
3902,Michael Ramirez,michael,ramirez,COL,2015-01-01,C,batter,Hi A
1541,Drew Garcia,drew,garcia,COL,2015-01-01,2B,batter,AAA
338,Angelys Nina,angelys,nina,COL,2015-01-01,2B,batter,AAA
1428,Delta Cleary,delta,cleary,COL,2015-01-01,OF,batter,AA
1906,Francisco Sosa,francisco,sosa,COL,2015-01-01,OF,batter,Hi A
712,Bryan Augenstein,bryan,augenstein,DET,2015-01-01,RHP,pitcher,AA
3291,Kevin Eichhorn,kevin,eichhorn,DET,2015-01-01,RHP,pitcher,Hi A
1447,Derek Hankins,derek,hankins,DET,2015-01-01,RHP,pitcher,AAA
4954,Shawn Hill,shawn,hill,DET,2015-01-01,RHP,pitcher,AAA
3209,Justin Miller,justin,miller,DET,2015-01-01,RHP,pitcher,AAA
3001,Jose Ortega,jose,ortega,DET,2015-01-01,RHP,pitcher,AAA
5475,Wilsen Palacios,wilsen,palacios,DET,2015-01-01,RHP,pitcher,AA
1570,Duane Below,duane,below,DET,2015-01-01,LHP,pitcher,AAA
869,Casey Crosby,casey,crosby,DET,2015-01-01,LHP,pitcher,AAA
1290,Daniel Schlereth,daniel,schlereth,DET,2015-01-01,LHP,pitcher,AAA
5450,Will Startup,will,startup,DET,2015-01-01,LHP,pitcher,AA
2272,Jade Todd,jade,todd,DET,2015-01-01,LHP,pitcher,Hi A
1174,Craig Albernaz,craig,albernaz,DET,2015-01-01,C,batter,AA
4031,Moises Beltre,moises,beltre,DET,2015-01-01,C,batter,DSL
3406,Lance Durham,lance,durham,DET,2015-01-01,1B,batter,Hi A
2870,Jordan Lennerton,jordan,lennerton,DET,2015-01-01,1B,batter,AAA
580,Brandon Douglas,brandon,douglas,DET,2015-01-01,2B,batter,AAA
3646,Marcus Lemon,marcus,lemon,DET,2015-01-01,2B,batter,AAA
1892,Francisco Martinez,francisco,martinez,DET,2015-01-01,3B,batter,AA
464,Ben Guez,ben,guez,DET,2015-01-01,OF,batter,AAA
2935,Jose Cisnero,jose,cisnero,HOU,2015-01-01,RHP,pitcher,AAA
4316,Paul Clemens,paul,clemens,HOU,2015-01-01,RHP,pitcher,AAA
4042,Murilo Gouvea,murilo,gouvea,HOU,2015-01-01,RHP,pitcher,Hi A
1382,David Martinez,david,martinez,HOU,2015-01-01,RHP,pitcher,AAA
4674,Ross Seaton,ross,seaton,HOU,2015-01-01,RHP,pitcher,AAA
4692,Rudy Owens,rudy,owens,HOU,2015-01-01,LHP,pitcher,AAA
4293,Pat Urckfitz,pat,urckfitz,HOU,2015-01-01,LHP,pitcher,AAA
4500,Rene Garcia,rene,garcia,HOU,2015-01-01,C,batter,AA
836,Carlos Perdomo,carlos,perdomo,HOU,2015-01-01,SS,batter,AA
5050,Sugar Ray Marimon,sugar,ray marimon,KCR,2015-01-01,RHP,pitcher,AAA
5146,Tim Melville,tim,melville,KCR,2015-01-01,RHP,pitcher,AA
402,Aroni Nina,aroni,nina,KCR,2015-01-01,RHP,pitcher,AA
4190,Noel Arguelles,noel,arguelles,KCR,2015-01-01,LHP,pitcher,AA
3125,Juan Graterol,juan,graterol,KCR,2015-01-01,C,batter,AA
639,Brett Hayes,brett,hayes,KCR,2015-01-01,C,batter,AAA
655,Brian Bocock,brian,bocock,KCR,2015-01-01,SS,batter,AAA
320,Angel Franco,angel,franco,KCR,2015-01-01,SS,batter,AA
4321,Paul Janish,paul,janish,KCR,2015-01-01,SS,batter,AAA
4017,Mitch Maier,mitch,maier,KCR,2015-01-01,OF,batter,AA
1644,Edinson Rincon,edinson,rincon,KCR,2015-01-01,OF,batter,AA
4231,Orangel Arenas,orangel,arenas,LAA,2015-01-01,RHP,pitcher,AA
4701,Ryan Brasier,ryan,brasier,LAA,2015-01-01,RHP,pitcher,AAA
4713,Ryan Chaffee,ryan,chaffee,LAA,2015-01-01,RHP,pitcher,AA
768,Caleb Clay,caleb,clay,LAA,2015-01-01,RHP,pitcher,AAA
2413,Jarrett Grube,jarrett,grube,LAA,2015-01-01,RHP,pitcher,AAA
355,Anthony Lerew,anthony,lerew,LAA,2015-01-01,RHP,pitcher,AAA
3400,Kyler Newby,kyler,newby,LAA,2015-01-01,RHP,pitcher,AAA
1862,Fernando Nieve,fernando,nieve,LAA,2015-01-01,RHP,pitcher,AAA
1013,Chris Volstad,chris,volstad,LAA,2015-01-01,RHP,pitcher,AAA
748,Buddy Boshers,buddy,boshers,LAA,2015-01-01,LHP,pitcher,AA
1311,Danny Miranda,danny,miranda,LAA,2015-01-01,LHP,pitcher,Hi A
1594,Dustin Richardson,dustin,richardson,LAA,2015-01-01,LHP,pitcher,AAA
4458,Randy Wolf,randy,wolf,LAA,2015-01-01,LHP,pitcher,AAA
238,Anderson de la Rosa,anderson,de la rosa,LAA,2015-01-01,C,batter,AA
5644,Zach Zaneski,zach,zaneski,LAA,2015-01-01,C,batter,AA
5353,Vance Albitz,vance,albitz,LAA,2015-01-01,SS,batter,AAA
3609,Maikol Gonzalez,maikol,gonzalez,LAA,2015-01-01,SS,batter,AA
3949,Mike Bianucci,mike,bianucci,LAA,2015-01-01,OF,batter,AA
5185,Tony Campana,tony,campana,LAA,2015-01-01,OF,batter,AAA
4608,Roberto Lopez,roberto,lopez,LAA,2015-01-01,OF,batter,AAA
45,Adam Melker,adam,melker,LAA,2015-01-01,OF,batter,AA
2498,Jeff Bennett,jeff,bennett,LAD,2015-01-01,RHP,pitcher,AAA
705,Bruce Billings,bruce,billings,LAD,2015-01-01,RHP,pitcher,AAA
1539,Drew Carpenter,drew,carpenter,LAD,2015-01-01,RHP,pitcher,AAA
4797,Sam Demel,sam,demel,LAD,2015-01-01,RHP,pitcher,AAA
5002,Stephen Fife,stephen,fife,LAD,2015-01-01,RHP,pitcher,AAA
491,Bladimir Franco,bladimir,franco,LAD,2015-01-01,RHP,pitcher,Hi A
2065,Gustavo Gomez,gustavo,gomez,LAD,2015-01-01,RHP,pitcher,Hi A
5539,Yeuri Gonzalez,yeuri,gonzalez,LAD,2015-01-01,RHP,pitcher,R
3055,Josh Judy,josh,judy,LAD,2015-01-01,RHP,pitcher,AAA
1309,Danny Keller,danny,keller,LAD,2015-01-01,RHP,pitcher,Hi A
2624,Jhan Marinez,jhan,marinez,LAD,2015-01-01,RHP,pitcher,AA
3676,Mark Pope,mark,pope,LAD,2015-01-01,RHP,pitcher,Lo A
3145,Juan Rodriguez,juan,rodriguez,LAD,2015-01-01,RHP,pitcher,Hi A
251,Andres Santiago,andres,santiago,LAD,2015-01-01,RHP,pitcher,AA
367,Anthony Slama,anthony,slama,LAD,2015-01-01,RHP,pitcher,AA
2469,Javier Solano,javier,solano,LAD,2015-01-01,RHP,pitcher,AA
3216,Justin Souza,justin,souza,LAD,2015-01-01,RHP,pitcher,AAA
4166,Nick Struck,nick,struck,LAD,2015-01-01,RHP,pitcher,AA
2208,J.C. Boscan,j.c.,boscan,LAD,2015-01-01,C,batter,AA
2016,Gorman Erickson,gorman,erickson,LAD,2015-01-01,C,batter,AAA
2795,Johnny Monell,johnny,monell,LAD,2015-01-01,C,batter,AAA
119,Alberto Rosario,alberto,rosario,LAD,2015-01-01,C,batter,AA
979,Chris Jacobs,chris,jacobs,LAD,2015-01-01,1B,batter,Hi A
694,Brock Peterson,brock,peterson,LAD,2015-01-01,1B,batter,AAA
160,Alex Liddi,alex,liddi,LAD,2015-01-01,3B,batter,AA
1272,Daniel Mayora,daniel,mayora,LAD,2015-01-01,3B,batter,AA
2385,Jamie Romak,jamie,romak,LAD,2015-01-01,3B,batter,AAA
5394,Walter Ibarra,walter,ibarra,LAD,2015-01-01,SS,batter,AAA
330,Angel Sanchez,angel,sanchez,LAD,2015-01-01,SS,batter,AA
859,Carlos Triunfel,carlos,triunfel,LAD,2015-01-01,SS,batter,AAA
3947,Mike Baxter,mike,baxter,LAD,2015-01-01,OF,batter,AAA
5232,Trayvon Robinson,trayvon,robinson,LAD,2015-01-01,OF,batter,AAA
722,Bryan Evans,bryan,evans,MIA,2015-01-01,RHP,pitcher,AAA
3926,Miguel Fermin,miguel,fermin,MIA,2015-01-01,RHP,pitcher,Hi A
1589,Dustin Moseley,dustin,moseley,MIA,2015-01-01,RHP,pitcher,AA
4443,Ramon Oviedo,ramon,oviedo,MIA,2015-01-01,RHP,pitcher,SS
3848,Micah Owings,micah,owings,MIA,2015-01-01,RHP,pitcher,AA
3247,Keivi Rojas,keivi,rojas,MIA,2015-01-01,RHP,pitcher,R
170,Alex Sanabia,alex,sanabia,MIA,2015-01-01,RHP,pitcher,AAA
1702,Elih Villanueva,elih,villanueva,MIA,2015-01-01,RHP,pitcher,AAA
184,Alexander Carreras,alexander,carreras,MIA,2015-01-01,LHP,pitcher,SS
2367,James Leverton,james,leverton,MIA,2015-01-01,LHP,pitcher,AA
2931,Jose Ceballos,jose,ceballos,MIA,2015-01-01,C,batter,Lo A
5427,Wilfredo Gimenez,wilfredo,gimenez,MIA,2015-01-01,C,batter,AA
3573,Luis Sanz,luis,sanz,MIA,2015-01-01,C,batter,Hi A
3391,Kyle Skipworth,kyle,skipworth,MIA,2015-01-01,C,batter,AAA
146,Alex Burg,alex,burg,MIA,2015-01-01,3B,batter,AA
3077,Josh Rodriguez,josh,rodriguez,MIA,2015-01-01,3B,batter,AAA
3116,Juan Diaz,juan,diaz,MIA,2015-01-01,SS,batter,AAA
2684,Joe Benson,joe,benson,MIA,2015-01-01,OF,batter,AA
2177,Isaac Galloway,isaac,galloway,MIA,2015-01-01,OF,batter,AA
203,Alfredo Silverio,alfredo,silverio,MIA,2015-01-01,OF,batter,Hi A
485,Billy Buckner,billy,buckner,MIL,2015-01-01,RHP,pitcher,AAA
3031,Jose de la Torre,jose,de la torre,MIL,2015-01-01,RHP,pitcher,AAA
1523,Donovan Hand,donovan,hand,MIL,2015-01-01,RHP,pitcher,AAA
2805,Jon Huizinga,jon,huizinga,MIL,2015-01-01,RHP,pitcher,Hi A
2473,Jay Jackson,jay,jackson,MIL,2015-01-01,RHP,pitcher,AAA
378,Arcenio Leon,arcenio,leon,MIL,2015-01-01,RHP,pitcher,AAA
2788,Johnnie Lowe,johnnie,lowe,MIL,2015-01-01,RHP,pitcher,R
1587,Dustin Molleken,dustin,molleken,MIL,2015-01-01,RHP,pitcher,AAA
627,Brent Leach,brent,leach,MIL,2015-01-01,LHP,pitcher,AAA
4621,Robinzon Diaz,robinzon,diaz,MIL,2015-01-01,C,batter,AA
2094,Hector Gimenez,hector,gimenez,MIL,2015-01-01,C,batter,AA
3498,Lucas May,lucas,may,MIL,2015-01-01,C,batter,AAA
2735,Joey Paciorek,joey,paciorek,MIL,2015-01-01,C,batter,R
4357,Pete Orr,pete,orr,MIL,2015-01-01,2B,batter,AAA
2069,Hainley Statia,hainley,statia,MIL,2015-01-01,2B,batter,AA
2174,Irving Falu,irving,falu,MIL,2015-01-01,SS,batter,AAA
772,Caleb Gindl,caleb,gindl,MIL,2015-01-01,OF,batter,AAA
2552,Jeremy Hermida,jeremy,hermida,MIL,2015-01-01,OF,batter,AAA
1796,Erik Komatsu,erik,komatsu,MIL,2015-01-01,OF,batter,AA
1816,Eugenio Velez,eugenio,velez,MIL,2015-01-01,OF,batter,AAA
1439,Deolis Guerra,deolis,guerra,MIN,2015-01-01,RHP,pitcher,AAA
443,B.J. Hermsen,b.j.,hermsen,MIN,2015-01-01,RHP,pitcher,AA
5552,Yohan Pino,yohan,pino,MIN,2015-01-01,RHP,pitcher,AAA
1245,Dan Turpen,dan,turpen,MIN,2015-01-01,RHP,pitcher,AA
5383,Virgil Vasquez,virgil,vasquez,MIN,2015-01-01,RHP,pitcher,AAA
2654,Jim Fuller,jim,fuller,MIN,2015-01-01,LHP,pitcher,AA
1637,Edgar Ibarra,edgar,ibarra,MIN,2015-01-01,LHP,pitcher,AAA
1241,Dan Rohlfing,dan,rohlfing,MIN,2015-01-01,C,batter,AAA
2352,James Beresford,james,beresford,MIN,2015-01-01,2B,batter,AAA
1421,Deibinson Romero,deibinson,romero,MIN,2015-01-01,3B,batter,AAA
605,Brandon Waring,brandon,waring,MIN,2015-01-01,3B,batter,AA
1759,Eric Farris,eric,farris,MIN,2015-01-01,OF,batter,AAA
1002,Chris Rahl,chris,rahl,MIN,2015-01-01,OF,batter,AAA
5439,Wilkin Ramirez,wilkin,ramirez,MIN,2015-01-01,OF,batter,AAA
1159,Corey Wimberly,corey,wimberly,MIN,2015-01-01,OF,batter,AA
2005,Giancarlo Alvarado,giancarlo,alvarado,NYM,2015-01-01,RHP,pitcher,AAA
750,Buddy Carlyle,buddy,carlyle,NYM,2015-01-01,RHP,pitcher,AAA
2720,Joel Carreno,joel,carreno,NYM,2015-01-01,RHP,pitcher,AAA
2550,Jeremy Hefner,jeremy,hefner,NYM,2015-01-01,RHP,pitcher,Hi A
4756,Ryan Reid,ryan,reid,NYM,2015-01-01,RHP,pitcher,AAA
3939,Miguel Socolovich,miguel,socolovich,NYM,2015-01-01,RHP,pitcher,AAA
2188,Ismael Tijerina,ismael,tijerina,NYM,2015-01-01,RHP,pitcher,Lo A
312,Angel Cuan,angel,cuan,NYM,2015-01-01,LHP,pitcher,Hi A
1247,Dana Eveland,dana,eveland,NYM,2015-01-01,LHP,pitcher,AAA
4871,Scott Rice,scott,rice,NYM,2015-01-01,LHP,pitcher,AAA
3234,Kai Gronauer,kai,gronauer,NYM,2015-01-01,C,batter,AAA
569,Brandon Allen,brandon,allen,NYM,2015-01-01,1B,batter,AAA
217,Allan Dykstra,allan,dykstra,NYM,2015-01-01,1B,batter,AAA
