internal_id,player_name,first_name,last_name,has_suffix,team,fa_class,position,normed_position,minor_league_level
3886,Michael Marbry,Michael,Marbry,false,COL,2014,RHP,pitcher,AA
5355,Vianney Mayo,Vianney,Mayo,false,COL,2014,RHP,pitcher,SS
3975,Mike McClendon,Mike,McClendon,false,COL,2014,RHP,pitcher,AAA
1168,Cory Riordan,Cory,Riordan,false,COL,2014,RHP,pitcher,AAA
3995,Mike Solbach,Mike,Solbach,false,COL,2014,RHP,pitcher,AA
2180,Isaiah Froneberger,Isaiah,Froneberger,false,COL,2014,LHP,pitcher,AA
4162,Nick Schmidt,Nick,Schmidt,false,COL,2014,LHP,pitcher,AAA
2853,Jonathan Vargas,Jonathan,Vargas,false,COL,2014,LHP,pitcher,SS
3415,Lars Davis,Lars,Davis,false,COL,2014,C,batter,AAA
2965,Jose Gonzalez,Jose,Gonzalez,false,COL,2014,C,batter,AAA
3760,Matt McBride,Matt,McBride,false,COL,2014,C,batter,AAA
3901,Michael Ramirez,Michael,Ramirez,false,COL,2014,C,batter,Lo A
2124,Henry Wrigley,Henry,Wrigley,false,COL,2014,1B,batter,AA
4182,Niko Gallego,Niko,Gallego,false,COL,2014,2B,batter,Hi A
2129,Hernan Iribarren,Hernan,Iribarren,false,COL,2014,2B,batter,AAA
4494,Reid Brignac,Reid,Brignac,false,COL,2014,SS,batter,AAA
3111,Juan Crousset,Juan,Crousset,false,COL,2014,OF,batter,AA
5510,Xavier Nady,Xavier,Nady,false,COL,2014,OF,batter,AAA
4953,Shawn Hill,Shawn,Hill,false,DET,2014,RHP,pitcher,AAA
2281,Jair Jurrjens,Jair,Jurrjens,false,DET,2014,RHP,pitcher,AAA
1378,David Kopp,David,Kopp,false,DET,2014,RHP,pitcher,AA
5364,Victor Larez,Victor,Larez,false,DET,2014,RHP,pitcher,AA
2807,Jon Link,Jon,Link,false,DET,2014,RHP,pitcher,AAA
3262,Kelvin Perez,Kelvin,Perez,false,DET,2014,RHP,pitcher,AA
3215,Justin Souza,Justin,Souza,false,DET,2014,RHP,pitcher,AA
2579,Jess Todd,Jess,Todd,false,DET,2014,RHP,pitcher,AAA
3907,Michael Torrealba,Michael,Torrealba,false,DET,2014,RHP,pitcher,Hi A
4441,Ramon Garcia,Ramon,Garcia,false,DET,2014,LHP,pitcher,AA
2593,Jesus Guzman,Jesus,Guzman,false,DET,2014,LHP,pitcher,DSL
3739,Matt Hoffman,Matt,Hoffman,false,DET,2014,LHP,pitcher,AAA
4292,Pat Misch,Pat,Misch,false,DET,2014,LHP,pitcher,AAA
5449,Will Startup,Will,Startup,false,DET,2014,LHP,pitcher,AA
4666,Ronny Paulino,Ronny,Paulino,false,DET,2014,C,batter,AAA
3405,Lance Durham,Lance,Durham,false,DET,2014,1B,batter,Lo A
3645,Marcus Lemon,Marcus,Lemon,false,DET,2014,2B,batter,AA
3314,Kevin Russo,Kevin,Russo,false,DET,2014,2B,batter,AAA
3954,Mike Cervenak,Mike,Cervenak,false,DET,2014,3B,batter,AAA
383,Argenis Diaz,Argenis,Diaz,false,DET,2014,SS,batter,AAA
3520,Luis Castillo,Luis,Castillo,false,DET,2014,OF,batter,AA
1303,Danny Dorn,Danny,Dorn,false,DET,2014,OF,batter,AAA
4041,Murilo Gouvea,Murilo,Gouvea,false,HOU,2014,RHP,pitcher,Hi A
786,Cameron Lamb,Cameron,Lamb,false,HOU,2014,RHP,pitcher,Hi A
846,Carlos Quevedo,Carlos,Quevedo,false,HOU,2014,RHP,pitcher,Hi A
4908,Sergio Escalona,Sergio,Escalona,false,HOU,2014,LHP,pitcher,Hi A
3504,Luis Alvarez,Luis,Alvarez,false,HOU,2014,C,batter,Hi A
1078,Cody Clark,Cody,Clark,false,HOU,2014,C,batter,AAA
2980,Jose Martinez,Jose,Martinez,false,HOU,2014,2B,batter,AAA
3860,Michael Burgess,Michael,Burgess,false,HOU,2014,OF,batter,Hi A
944,Che-Hsuan Lin,Che-Hsuan,Lin,false,HOU,2014,OF,batter,AAA
2421,Jason Bergmann,Jason,Bergmann,false,KCR,2014,RHP,pitcher,AA
4841,Santiago Garrido,Santiago,Garrido,false,KCR,2014,RHP,pitcher,AA
1471,Devon Lowery*,Devon,Lowery,false,KCR,2014,RHP,pitcher,AA
1063,Clayton Mortensen,Clayton,Mortensen,false,KCR,2014,RHP,pitcher,AAA
3169,Julio Rodriguez,Julio,Rodriguez,false,KCR,2014,RHP,pitcher,R
4811,Sam Runion,Sam,Runion,false,KCR,2014,RHP,pitcher,AA
682,Brian Sanches,Brian,Sanches,false,KCR,2014,RHP,pitcher,AAA
3438,Leonel Santiago,Leonel,Santiago,false,KCR,2014,RHP,pitcher,Hi A
5609,Zach Jackson,Zach,Jackson,false,KCR,2014,LHP,pitcher,AAA
4009,Mitch Canham,Mitch,Canham,false,KCR,2014,C,batter,AAA
3621,Manny Pina,Manny,Pina,false,KCR,2014,C,batter,AAA
3827,Max Ramirez,Max,Ramirez,false,KCR,2014,C,batter,AAA
462,Ben Broussard,Ben,Broussard,false,KCR,2014,1B,batter,AAA
934,Chase Lambin,Chase,Lambin,false,KCR,2014,2B,batter,AAA
4509,Rey Navarro,Rey,Navarro,false,KCR,2014,2B,batter,AAA
3451,Lewis Urena,Lewis,Urena,false,KCR,2014,2B,batter,R
365,Anthony Seratelli,Anthony,Seratelli,false,KCR,2014,3B,batter,AAA
4946,Sharlon Schoop*,Sharlon,Schoop,false,KCR,2014,SS,batter,AA
2015,Gorkys Hernandez,Gorkys,Hernandez,false,KCR,2014,OF,batter,AA
922,Charles Thomas*,Charles,Thomas,false,KCR,2014,OF,batter,Hi A
1643,Edinson Rincon,Edinson,Rincon,false,KCR,2014,OF,batter,AA
4230,Orangel Arenas,Orangel,Arenas,false,LAA,2014,RHP,pitcher,Hi A
3417,Lay Batista,Lay,Batista,false,LAA,2014,RHP,pitcher,AA
1858,Fernando Cabrera,Fernando,Cabrera,false,LAA,2014,RHP,pitcher,AAA
899,Chad Cordero,Chad,Cordero,false,LAA,2014,RHP,pitcher,AAA
3624,Manuarys Correa,Manuarys,Correa,false,LAA,2014,RHP,pitcher,AA
4567,Rob Delaney,Rob,Delaney,false,LAA,2014,RHP,pitcher,AAA
449,Barry Enright,Barry,Enright,false,LAA,2014,RHP,pitcher,AAA
586,Brandon Hynick,Brandon,Hynick,false,LAA,2014,RHP,pitcher,AA
3054,Josh Judy,Josh,Judy,false,LAA,2014,RHP,pitcher,AA
2461,Jason Urquidez,Jason,Urquidez,false,LAA,2014,RHP,pitcher,AAA
1593,Dustin Richardson,Dustin,Richardson,false,LAA,2014,LHP,pitcher,AAA
1527,Dontrelle Willis,Dontrelle,Willis,false,LAA,2014,LHP,pitcher,AAA
3587,Luke Carlin,Luke,Carlin,false,LAA,2014,C,batter,AAA
3569,Luis Rodriguez,Luis,Rodriguez,false,LAA,2014,2B,batter,AAA
4698,Rusty Ryal,Rusty,Ryal,false,LAA,2014,2B,batter,AAA
292,Andy Marte,Andy,Marte,false,LAA,2014,3B,batter,AAA
2666,Jimmy Swift,Jimmy,Swift,false,LAA,2014,SS,batter,AA
3161,Julio Concepcion,Julio,Concepcion,false,LAA,2014,OF,batter,Lo A
1196,Cyle Hankerd,Cyle,Hankerd,false,LAA,2014,OF,batter,AA
3487,Lou Montanez,Lou,Montanez,false,LAA,2014,OF,batter,AA
5235,Trent Oeltjen,Trent,Oeltjen,false,LAA,2014,OF,batter,AAA
4588,Robbie Widlansky,Robbie,Widlansky,false,LAA,2014,OF,batter,AA
3101,Juan Abreu*,Juan,Abreu,false,LAD,2014,RHP,pitcher,AAA
311,Angel Castro,Angel,Castro,false,LAD,2014,RHP,pitcher,AAA
3355,Kyle Cofield,Kyle,Cofield,false,LAD,2014,RHP,pitcher,AAA
502,Blake Johnson,Blake,Johnson,false,LAD,2014,RHP,pitcher,AAA
359,Anthony Ortega,Anthony,Ortega,false,LAD,2014,RHP,pitcher,AAA
3768,Matt Palmer,Matt,Palmer,false,LAD,2014,RHP,pitcher,AAA
3666,Mario Santiago*,Mario,Santiago,false,LAD,2014,RHP,pitcher,AAA
1292,Daniel Tamares,Daniel,Tamares,false,LAD,2014,RHP,pitcher,Lo A
3579,Luis Vasquez,Luis,Vasquez,false,LAD,2014,RHP,pitcher,AAA
4901,Sean White,Sean,White,false,LAD,2014,RHP,pitcher,AAA
3264,Kelvin de la Cruz,Kelvin,de la Cruz,false,LAD,2014,LHP,pitcher,AAA
5105,Thomas Melgarejo,Thomas,Melgarejo,false,LAD,2014,LHP,pitcher,AA
2849,Jonathan Sanchez,Jonathan,Sanchez,false,LAD,2014,LHP,pitcher,AAA
1699,Eliezer Alfonzo,Eliezer,Alfonzo,false,LAD,2014,C,batter,AAA
1224,Damaso Espino,Damaso,Espino,false,LAD,2014,C,batter,AAA
2221,J.R. Towles,J. R.,Towles,false,LAD,2014,C,batter,AAA
3803,Matt Wallach,Matt,Wallach,false,LAD,2014,C,batter,AA
4881,Sean Burroughs,Sean,Burroughs,false,LAD,2014,1B,batter,AAA
4422,Rafael Ynoa,Rafael,Ynoa,false,LAD,2014,2B,batter,AA
651,Brian Barden,Brian,Barden,false,LAD,2014,3B,batter,AAA
4338,Pedro Guerrero,Pedro,Guerrero,false,LAD,2014,3B,batter,AA
4750,Ryan Mount,Ryan,Mount,false,LAD,2014,3B,batter,AA
3704,Matt Angle,Matt,Angle,false,LAD,2014,OF,batter,AAA
5188,Tony Gwynn Jr.,Tony,Gwynn Jr.,true,LAD,2014,OF,batter,AAA
2559,Jeremy Moore,Jeremy,Moore,false,LAD,2014,OF,batter,AAA
2815,Jonathan Albaladejo,Jonathan,Albaladejo,false,MIA,2014,RHP,pitcher,AAA
2933,Jose Ceda,Jose,Ceda,false,MIA,2014,RHP,pitcher,AAA
2472,Jay Jackson,Jay,Jackson,false,MIA,2014,RHP,pitcher,AAA
52,Adam Reifer,Adam,Reifer,false,MIA,2014,RHP,pitcher,AAA
4575,Rob Waite,Rob,Waite,false,MIA,2014,RHP,pitcher,AAA
4436,Ramon Benjamin*,Ramon,Benjamin,false,MIA,2014,LHP,pitcher,AA
2932,Jose Ceballos*,Jose,Ceballos,false,MIA,2014,C,batter,Hi A
466,Ben Lasater,Ben,Lasater,false,MIA,2014,1B,batter,AAA
2699,Joe Mahoney,Joe,Mahoney,false,MIA,2014,1B,batter,AAA
3300,Kevin Kouzmanoff,Kevin,Kouzmanoff,false,MIA,2014,3B,batter,AAA
416,Audy Ciriaco,Audy,Ciriaco,false,MIA,2014,SS,batter,AA
977,Chris Gutierrez,Chris,Gutierrez,false,MIA,2014,SS,batter,AA
4669,Rony Peralta,Rony,Peralta,false,MIA,2014,SS,batter,Hi A
3885,Michael Main,Michael,Main,false,MIA,2014,OF,batter,AA
2340,Jake Smolinski,Jake,Smolinski,false,MIA,2014,OF,batter,AAA
1917,Frankie de la Cruz,Frankie,de la Cruz,false,MIL,2014,RHP,pitcher,AA
5131,Tim Dillard,Tim,Dillard,false,MIL,2014,RHP,pitcher,AAA
2787,Johnnie Lowe,Johnnie,Lowe,false,MIL,2014,RHP,pitcher,AAA
4844,Santo Manzanillo,Santo,Manzanillo,false,MIL,2014,RHP,pitcher,AAA
3073,Josh Ravin,Josh,Ravin,false,MIL,2014,RHP,pitcher,AAA
3677,Mark Rogers,Mark,Rogers,false,MIL,2014,RHP,pitcher,Hi A
2608,Jesus Sanchez,Jesus,Sanchez,false,MIL,2014,RHP,pitcher,AAA
4401,R.J. Seidel,R. J.,Seidel,false,MIL,2014,RHP,pitcher,AAA
5612,Zach Kroenke,Zach,Kroenke,false,MIL,2014,LHP,pitcher,AAA
19,Aaron Laffey,Aaron,Laffey,false,MIL,2014,LHP,pitcher,AAA
5226,Travis Webb,Travis,Webb,false,MIL,2014,LHP,pitcher,AAA
237,Anderson de la Rosa,Anderson,de la Rosa,false,MIL,2014,C,batter,AAA
4258,Ozzie Chavez,Ozzie,Chavez,false,MIL,2014,SS,batter,AAA
497,Blake Davis,Blake,Davis,false,MIL,2014,SS,batter,AAA
692,Brock Kjeldgaard,Brock,Kjeldgaard,false,MIL,2014,OF,batter,AA
3847,Micah Owings,Micah,Owings,false,MIL,2014,OF,batter,AA
4503,Rene Tosoni,Rene,Tosoni,false,MIL,2014,OF,batter,AA
4115,Nick Blackburn,Nick,Blackburn,false,MIN,2014,RHP,pitcher,AAA
3357,Kyle Davies,Kyle,Davies,false,MIN,2014,RHP,pitcher,AA
1095,Cole DeVries,Cole,DeVries,false,MIN,2014,RHP,pitcher,AAA
1440,Deolis Guerra*,Deolis,Guerra,false,MIN,2014,RHP,pitcher,AAA
3933,Miguel Munoz,Miguel,Munoz,false,MIN,2014,RHP,pitcher,Hi A
1243,Dan Sattler,Dan,Sattler,false,MIN,2014,RHP,pitcher,AA
3631,Manuel Soliman,Manuel,Soliman,false,MIN,2014,RHP,pitcher,Hi A
5164,Tom Stuifbergen,Tom,Stuifbergen,false,MIN,2014,RHP,pitcher,AA
1244,Dan Turpen,Dan,Turpen,false,MIN,2014,RHP,pitcher,AA
4102,Nelvin Fuentes,Nelvin,Fuentes,false,MIN,2014,LHP,pitcher,Hi A
4339,Pedro Hernandez,Pedro,Hernandez,false,MIN,2014,LHP,pitcher,AAA
2500,Jeff Clement,Jeff,Clement,false,MIN,2014,1B,batter,AAA
1758,Eric Farris,Eric,Farris,false,MIN,2014,2B,batter,AAA
4473,Ray Olmedo,Ray,Olmedo,false,MIN,2014,SS,batter,AAA
663,Brian Dinkelman,Brian,Dinkelman,false,MIN,2014,OF,batter,AAA
2636,Jhonathan Goncalves,Jhonathan,Goncalves,false,MIN,2014,OF,batter,Hi A
326,Angel Morales,Angel,Morales,false,MIN,2014,OF,batter,AA
2878,Jordan Parraz,Jordan,Parraz,false,MIN,2014,OF,batter,AA
373,Antoan Richardson,Antoan,Richardson,false,MIN,2014,OF,batter,AAA
2004,Giancarlo Alvarado,Giancarlo,Alvarado,false,NYM,2014,RHP,pitcher,AAA
2033,Greg Burke,Greg,Burke,false,NYM,2014,RHP,pitcher,AAA
3732,Matt Fox,Matt,Fox,false,NYM,2014,RHP,pitcher,AAA
1201,D.J. Mitchell,D. J.,Mitchell,false,NYM,2014,RHP,pitcher,AAA
1608,Dylan Owen,Dylan,Owen,false,NYM,2014,RHP,pitcher,AA
399,Armando Rodriguez,Armando,Rodriguez,false,NYM,2014,RHP,pitcher,AA
1347,Daryl Thompson,Daryl,Thompson,false,NYM,2014,RHP,pitcher,AAA
1171,Cory Wade,Cory,Wade,false,NYM,2014,RHP,pitcher,AAA
3196,Justin Hampson,Justin,Hampson,false,NYM,2014,LHP,pitcher,AAA
2620,Jeyckol De Leon,Jeyckol,De Leon,false,NYM,2014,C,batter,SS
1901,Francisco Pena,Francisco,Pena,false,NYM,2014,C,batter,AAA
4517,Rhyne Hughes,Rhyne,Hughes,false,NYM,2014,1B,batter,AA
4536,Richard Lucas,Richard,Lucas,false,NYM,2014,3B,batter,AA
652,Brian Bixler,Brian,Bixler,false,NYM,2014,SS,batter,AAA
584,Brandon Hicks,Brandon,Hicks,false,NYM,2014,SS,batter,AAA
3076,Josh Rodriguez,Josh,Rodriguez,false,NYM,2014,SS,batter,AA
2380,Jamie Hoffmann,Jamie,Hoffmann,false,NYM,2014,OF,batter,AAA
1163,Cory Arbiso,Cory,Arbiso,false,NYY,2014,RHP,pitcher,AA
4796,Sam Demel,Sam,Demel,false,NYY,2014,RHP,pitcher,AAA
5575,Yoshinori Tateyama,Yoshinori,Tateyama,false,NYY,2014,RHP,pitcher,AAA
526,Bobby Wilson,Bobby,Wilson,false,NYY,2014,C,batter,AAA
269,Andrew Clark,Andrew,Clark,false,NYY,2014,1B,batter,AA
4456,Randy Ruiz,Randy,Ruiz,false,NYY,2014,1B,batter,AAA
4489,Reegie Corona,Reegie,Corona,false,NYY,2014,2B,batter,AA
5393,Walter Ibarra,Walter,Ibarra,false,NYY,2014,SS,batter,AAA
1861,Fernando Martinez,Fernando,Martinez,false,NYY,2014,OF,batter,AAA
1156,Corey Patterson,Corey,Patterson,false,NYY,2014,OF,batter,AAA
5204,Travis Banwart,Travis,Banwart,false,OAK,2014,RHP,pitcher,AAA
704,Bruce Billings,Bruce,Billings,false,OAK,2014,RHP,pitcher,AAA
1339,Darren Byrd,Darren,Byrd,false,OAK,2014,RHP,pitcher,Hi A
268,Andrew Carignan*,Andrew,Carignan,false,OAK,2014,RHP,pitcher,AAA
1538,Drew Carpenter,Drew,Carpenter,false,OAK,2014,RHP,pitcher,AA
3958,Mike DeMark,Mike,DeMark,false,OAK,2014,RHP,pitcher,AA
668,Brian Gordon,Brian,Gordon,false,OAK,2014,RHP,pitcher,AAA
1385,David Mota,David,Mota,false,OAK,2014,RHP,pitcher,Hi A
3399,Kyler Newby,Kyler,Newby,false,OAK,2014,RHP,pitcher,AAA
2377,James Simmons,James,Simmons,false,OAK,2014,RHP,pitcher,Hi A
4350,Pedro Vidal,Pedro,Vidal,false,OAK,2014,RHP,pitcher,AA
4925,Shaeffer Hall,Shaeffer,Hall,false,OAK,2014,LHP,pitcher,Hi A
813,Carlos Hernandez,Carlos,Hernandez,false,OAK,2014,LHP,pitcher,AAA
3167,Julio Ramos*,Julio,Ramos,false,OAK,2014,LHP,pitcher,Hi A
4352,Pedro Viola,Pedro,Viola,false,OAK,2014,LHP,pitcher,AA
1497,Diomedes Lopez,Diomedes,Lopez,false,OAK,2014,C,batter,AA
1934,Gabriel Arias,Gabriel,Arias,false,PHI,2014,RHP,pitcher,Hi A
3191,Justin Friend,Justin,Friend,false,PHI,2014,RHP,pitcher,AAA
3974,Mike MacDougal,Mike,MacDougal,false,PHI,2014,RHP,pitcher,AAA
3149,Juan Sosa,Juan,Sosa,false,PHI,2014,RHP,pitcher,AA
519,Bobby Bramhall,Bobby,Bramhall,false,PHI,2014,LHP,pitcher,AA
5160,Tom Cochran,Tom,Cochran,false,PHI,2014,LHP,pitcher,AAA
3818,Mauricio Robles,Mauricio,Robles,false,PHI,2014,LHP,pitcher,AAA
2044,Greg Smith,Greg,Smith,false,PHI,2014,LHP,pitcher,AAA
2782,John Suomi,John,Suomi,false,PHI,2014,C,batter,AAA
4961,Shawn Williams*,Shawn,Williams,false,PHI,2014,C,batter,AA
3794,Matt Tolbert,Matt,Tolbert,false,PHI,2014,2B,batter,AA
3047,Josh Fields,Josh,Fields,false,PHI,2014,3B,batter,AAA
3916,Miguel Abreu,Miguel,Abreu,false,PHI,2014,SS,batter,AAA
245,Andres Blanco*,Andres,Blanco,false,PHI,2014,SS,batter,AAA
1454,Derrick Mitchell,Derrick,Mitchell,false,PHI,2014,OF,batter,AAA
1358,David Bromberg,David,Bromberg,false,PIT,2014,RHP,pitcher,AA
700,Brooks Brown,Brooks,Brown,false,PIT,2014,RHP,pitcher,AAA
1788,Erik Cordier,Erik,Cordier,false,PIT,2014,RHP,pitcher,AAA
2436,Jason Erickson,Jason,Erickson,false,PIT,2014,RHP,pitcher,Hi A
2020,Graham Godfrey,Graham,Godfrey,false,PIT,2014,RHP,pitcher,AAA
1531,Doug Mathis,Doug,Mathis,false,PIT,2014,RHP,pitcher,AAA
3572,Luis Sanz,Luis,Sanz,false,PIT,2014,RHP,pitcher,AA
3394,Kyle Waldrop,Kyle,Waldrop,false,PIT,2014,RHP,pitcher,AAA
3350,Kurt Yacko,Kurt,Yacko,false,PIT,2014,RHP,pitcher,R
1232,Dan Cevette,Dan,Cevette,false,PIT,2014,LHP,pitcher,AA
2637,Jhonathan Ramos,Jhonathan,Ramos,false,PIT,2014,LHP,pitcher,AA
412,Atahualpa Severino,Atahualpa,Severino,false,PIT,2014,LHP,pitcher,AAA
1887,Francisco Diaz,Francisco,Diaz,false,PIT,2014,C,batter,Lo A
1470,Devin Ivany,Devin,Ivany,false,PIT,2014,C,batter,Hi A
3497,Lucas May,Lucas,May,false,PIT,2014,C,batter,AAA
3936,Miguel Perez,Miguel,Perez,false,PIT,2014,C,batter,AA
212,Ali Solis,Ali,Solis,false,PIT,2014,C,batter,AA
4695,Russ Canzler,Russ,Canzler,false,PIT,2014,1B,batter,AAA
2199,Ivan De Jesus Jr.,Ivan,De Jesus Jr.,true,PIT,2014,2B,batter,AAA
4246,Oscar Tejeda,Oscar,Tejeda,false,PIT,2014,2B,batter,AA
2396,Jared Goedert,Jared,Goedert,false,PIT,2014,3B,batter,AAA
654,Brian Bocock,Brian,Bocock,false,PIT,2014,SS,batter,AAA
632,Brett Carroll,Brett,Carroll,false,PIT,2014,OF,batter,AAA
4005,Miles Durham*,Miles,Durham,false,PIT,2014,OF,batter,Lo A
1341,Darren Ford,Darren,Ford,false,PIT,2014,OF,batter,AAA
357,Anthony Norman*,Anthony,Norman,false,PIT,2014,OF,batter,Hi A
4533,Richard Castillo,Richard,Castillo,false,STL,2014,RHP,pitcher,AAA
4438,Ramon Delgado,Ramon,Delgado,false,STL,2014,RHP,pitcher,AAA
1460,Deryk Hooker,Deryk,Hooker,false,STL,2014,RHP,pitcher,AAA
5632,Zach Russell,Zach,Russell,false,STL,2014,RHP,pitcher,AA
4111,Nick Additon,Nick,Additon,false,STL,2014,LHP,pitcher,AAA
2475,Jay Voss,Jay,Voss,false,STL,2014,LHP,pitcher,Lo A
4569,Rob Johnson,Rob,Johnson,false,STL,2014,C,batter,AAA
693,Brock Peterson,Brock,Peterson,false,STL,2014,1B,batter,AAA
4685,Ruben Gotay,Ruben,Gotay,false,STL,2014,3B,batter,AA
88,Adron Chambers,Adron,Chambers,false,STL,2014,OF,batter,AAA
905,Chad Huffman,Chad,Huffman,false,STL,2014,OF,batter,AAA
2384,Jamie Romak,Jamie,Romak,false,STL,2014,OF,batter,AAA
1619,Eddie Bonine,Eddie,Bonine,false,SDP,2014,RHP,pitcher,AA
5425,Wilfredo Boscan,Wilfredo,Boscan,false,SDP,2014,RHP,pitcher,AA
1233,Dan Cortes,Dan,Cortes,false,SDP,2014,RHP,pitcher,AAA
1841,Fautino de los Santos,Fautino,de los Santos,false,SDP,2014,RHP,pitcher,AA
3049,Josh Geer,Josh,Geer,false,SDP,2014,RHP,pitcher,AA
5245,Trevor Holder,Trevor,Holder,false,SDP,2014,RHP,pitcher,Hi A
4736,Ryan Kelly,Ryan,Kelly,false,SDP,2014,RHP,pitcher,AA
2556,Jeremy McBryde,Jeremy,McBryde,false,SDP,2014,RHP,pitcher,AA
2457,Jason Ray,Jason,Ray,false,SDP,2014,RHP,pitcher,AAA
5179,Tommy Layne,Tommy,Layne,false,SDP,2014,LHP,pitcher,AAA
1060,Clay Zavada,Clay,Zavada,false,SDP,2014,LHP,pitcher,AA
1003,Chris Robinson,Chris,Robinson,false,SDP,2014,C,batter,AAA
1625,Eddy Rodriguez,Eddy,Rodriguez,false,SDP,2014,C,batter,AAA
568,Brandon Allen,Brandon,Allen,false,SDP,2014,1B,batter,AAA
2290,Jake Blackwood,Jake,Blackwood,false,SDP,2014,3B,batter,AA
2602,Jesus Merchan,Jesus,Merchan,false,SDP,2014,3B,batter,AAA
4869,Scott Moore,Scott,Moore,false,SDP,2014,3B,batter,AAA
2049,Gregorio Petit,Gregorio,Petit,false,SDP,2014,SS,batter,AAA
2618,Jeudy Valdez,Jeudy,Valdez,false,SDP,2014,SS,batter,AA
5208,Travis Buck,Travis,Buck,false,SDP,2014,OF,batter,AAA
463,Ben Francisco,Ben,Francisco,false,SDP,2014,OF,batter,AAA
2744,Johan Limonta,Johan,Limonta,false,SDP,2014,OF,batter,AA
3996,Mike Wilson,Mike,Wilson,false,SDP,2014,OF,batter,AAA
1837,Fabio Castillo,Fabio,Castillo,false,SFG,2014,RHP,pitcher,AAA
1670,Edward Concepcion,Edward,Concepcion,false,SFG,2014,RHP,pitcher,Lo A
5020,Steve Edlefsen,Steve,Edlefsen,false,SFG,2014,RHP,pitcher,AAA
1346,Daryl Maday,Daryl,Maday,false,SFG,2014,RHP,pitcher,AAA
2808,Jon Meloan*,Jon,Meloan,false,SFG,2014,RHP,pitcher,AAA
4764,Ryan Sadowski*,Ryan,Sadowski,false,SFG,2014,RHP,pitcher,AAA
3698,Mason Tobin,Mason,Tobin,false,SFG,2014,RHP,pitcher,AAA
5315,Tyler LaTorre,Tyler,LaTorre,false,SFG,2014,C,batter,AA
3681,Mark Wagner,Mark,Wagner,false,SFG,2014,C,batter,AAA
2251,Jackson Williams,Jackson,Williams,false,SFG,2014,C,batter,AAA
5158,Todd Linden,Todd,Linden,false,SFG,2014,1B,batter,AAA
687,Brock Bond,Brock,Bond,false,SFG,2014,2B,batter,Hi A
4982,Skyler Stromsmoe,Skyler,Stromsmoe,false,SFG,2014,2B,batter,AA
2816,Jonathan Arias,Jonathan,Arias,false,SEA,2014,RHP,pitcher,AAA
4035,Moises Hernandez,Moises,Hernandez,false,SEA,2014,RHP,pitcher,AA
626,Brent Johnson*,Brent,Johnson,false,SEA,2014,RHP,pitcher,AA
5009,Stephen Shackleford,Stephen,Shackleford,false,SEA,2014,RHP,pitcher,AA
686,Brian Sweeney,Brian,Sweeney,false,SEA,2014,RHP,pitcher,AAA
4345,Pedro Reyes,Pedro,Reyes,false,SEA,2014,LHP,pitcher,DSL
2442,Jason Jaramillo,Jason,Jaramillo,false,SEA,2014,C,batter,AAA
3444,Leury Bonilla,Leury,Bonilla,false,SEA,2014,3B,batter,AAA
361,Anthony Phillips,Anthony,Phillips,false,SEA,2014,SS,batter,Hi A
1435,Denny Almonte,Denny,Almonte,false,SEA,2014,OF,batter,AA
2689,Joe Dunigan,Joe,Dunigan,false,SEA,2014,OF,batter,AAA
3710,Matt Buschmann,Matt,Buschmann,false,TBR,2014,RHP,pitcher,AAA
804,Carlos Fisher,Carlos,Fisher,false,TBR,2014,RHP,pitcher,AA
1793,Erik Hamren,Erik,Hamren,false,TBR,2014,RHP,pitcher,AA
5366,Victor Mateo,Victor,Mateo,false,TBR,2014,RHP,pitcher,AA
3766,Matt Nevarez,Matt,Nevarez,false,TBR,2014,RHP,pitcher,AA
1646,Eduar Quinonez,Eduar,Quinonez,false,TBR,2014,RHP,pitcher,Lo A
5442,Wilking Rodriguez*,Wilking,Rodriguez,false,TBR,2014,RHP,pitcher,Hi A
3146,Juan Sandoval,Juan,Sandoval,false,TBR,2014,RHP,pitcher,AAA
103,Albert Suarez,Albert,Suarez,false,TBR,2014,RHP,pitcher,AA
2715,Joe Van Meter,Joe,Van Meter,false,TBR,2014,RHP,pitcher,AA
3831,Mayobanex Acosta,Mayobanex,Acosta,false,TBR,2014,C,batter,AA
1173,Craig Albernaz,Craig,Albernaz,false,TBR,2014,C,batter,AAA
2591,Jesus Flores,Jesus,Flores,false,TBR,2014,C,batter,AAA
3680,Mark Thomas,Mark,Thomas,false,TBR,2014,C,batter,AA
3960,Mike Fontenot,Mike,Fontenot,false,TBR,2014,2B,batter,AAA
4613,Robi Estrada,Robi,Estrada,false,TBR,2014,SS,batter,AA
4959,Shawn O’Malley,Shawn,O’Malley,false,TBR,2014,SS,batter,AAA
1822,Evan Frey,Evan,Frey,false,TBR,2014,OF,batter,AAA
1925,Freddy Guzman,Freddy,Guzman,false,TBR,2014,OF,batter,AAA
3228,K.D. Kang,K. D.,Kang,false,TBR,2014,OF,batter,AA
4530,Rich Thompson,Rich,Thompson,false,TBR,2014,OF,batter,AAA
1111,Collin Balester,Collin,Balester,false,TEX,2014,RHP,pitcher,AAA
2291,Jake Brigham,Jake,Brigham,false,TEX,2014,RHP,pitcher,AAA
1827,Evan Meek,Evan,Meek,false,TEX,2014,RHP,pitcher,AAA
843,Carlos Pimentel,Carlos,Pimentel,false,TEX,2014,RHP,pitcher,AAA
4873,Scott Richmond,Scott,Richmond,false,TEX,2014,RHP,pitcher,AAA
